# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:23:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/lked0s8o.json
# init = 2 (Default)
# random
#   seed = 63975
# output
#   file = /home/lab5/output/code2-20230416112305_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00334764
# Diagonal elements of inverse mass matrix:
# 1.06909e-05, 9.90109e-06
503.401,0.991472,0.00334764,4,31,0,-501.564,1.90017,0.000214328,15.304,16.8067,19.6405,21.6477,23.2491,24.3664,23.5652,25.3792,32.8932,30.6733,8,20,11,14,18,29,25,30,40,34
503.064,0.997426,0.00334764,7,139,0,-502.562,1.90092,0.000197205,14.3352,15.6254,18.0341,19.7232,21.0619,21.9915,21.3252,22.8311,28.9839,27.1792,7,20,19,13,19,22,32,13,28,23
503.598,0.994686,0.00334764,6,127,0,-502.308,1.9001,0.000211247,15.122,16.5844,19.3374,21.2838,22.835,23.9162,23.1409,24.8957,32.1465,30.0072,14,19,17,22,18,23,29,16,30,28
502.681,0.992132,0.00334764,7,139,0,-502.323,1.89857,0.000207401,14.8762,16.2875,18.9381,20.808,22.2958,23.3319,22.5891,24.2697,31.1927,29.1534,14,18,19,21,18,23,26,26,29,31
501.933,0.863447,0.00334764,2,3,0,-501.772,1.89857,0.000219114,15.5647,17.1287,20.0866,22.1876,23.867,25.0402,24.1987,26.1047,34.03,31.684,9,17,27,21,21,24,22,19,50,23
503.62,0.996496,0.00334764,7,131,0,-501.08,1.89968,0.000201705,14.5685,15.9109,18.4239,20.1907,21.5934,22.5686,21.8696,23.4503,29.9326,28.0277,16,24,19,27,20,26,22,29,23,24
503.635,0.981273,0.00334764,6,79,0,-503.365,1.89978,0.000209831,15.0346,16.4784,19.194,21.1124,22.6403,23.705,22.9416,24.6692,31.7994,29.6969,13,12,19,16,22,29,20,24,41,27
502.947,0.903983,0.00334764,6,95,0,-502.192,1.89945,0.000193068,14.0873,15.3274,17.6371,19.2528,20.5312,21.418,20.7825,22.2182,28.0651,26.3531,20,20,14,22,17,14,20,24,25,30
503.235,0.936715,0.00334764,6,107,0,-501.267,1.89972,0.000194867,14.1894,15.4506,17.8022,19.4489,20.7528,21.6576,21.0091,22.4745,28.4506,26.6995,14,17,6,15,16,25,25,16,29,26
503.46,0.902375,0.00334764,2,7,0,-502.38,1.89972,0.000213049,15.2218,16.707,19.5059,21.4868,23.0666,24.1683,23.3783,25.1667,32.5674,30.3822,15,10,22,18,19,22,23,19,28,42
503.068,0.930343,0.00334764,5,63,0,-502.552,1.89962,0.000217425,15.4797,17.0226,19.9377,22.0062,23.6585,24.8123,23.9848,25.8588,33.6407,31.3387,8,14,18,26,25,23,24,33,37,34
503.567,0.986373,0.00334764,6,87,0,-502.537,1.89943,0.000206243,14.8225,16.2205,18.8444,20.6941,22.1653,23.1894,22.4552,24.1162,30.952,28.9393,19,18,11,25,18,25,25,22,27,33
503.566,0.999612,0.00334764,3,15,0,-503.559,1.89943,0.000205914,14.8037,16.1976,18.8132,20.6568,22.1229,23.1434,22.4118,24.0668,30.8764,28.8717,21,13,16,9,18,27,28,27,26,27
503.459,0.997922,0.00334764,8,275,0,-503.411,1.90076,0.000206693,14.868,16.2735,18.9121,20.7727,22.2528,23.2833,22.5445,24.2158,31.0968,29.0705,20,23,15,26,28,32,27,32,27,28
501.443,0.744473,0.00334764,2,3,0,-500.829,1.90075,0.000227114,16.0883,17.7669,20.9565,23.2327,25.0579,26.3357,25.419,27.497,36.1937,33.6108,16,13,35,15,22,25,20,28,21,32
501.319,0.989969,0.00334764,7,147,0,-499.978,1.89955,0.000181278,13.4615,14.5712,16.6239,18.0499,19.1731,19.9495,19.3933,20.6486,25.713,24.2374,14,15,16,19,22,14,25,18,30,31
503.357,0.974803,0.00334764,1,3,0,-501.567,1.89955,0.000197364,14.3245,15.6148,18.0239,19.7135,21.0526,21.9825,21.316,22.8225,28.9786,27.1728,12,17,13,24,28,19,19,27,20,28
500.498,0.709219,0.00334764,6,79,0,-498.778,1.90021,0.000232703,16.4305,18.1892,21.542,23.9424,25.8715,27.2241,26.2536,28.4548,37.7086,34.9538,21,12,14,21,27,14,20,29,31,31
503.041,0.999998,0.00334764,5,59,0,-500.281,1.90044,0.000193143,14.1053,15.3476,17.6612,19.2798,20.5606,21.4489,20.8123,22.2506,28.1085,26.3933,15,12,19,26,22,17,27,26,28,30
502.965,0.99348,0.00334764,3,11,0,-502.806,1.90046,0.000218098,15.5331,17.0864,20.0222,22.1062,23.7714,24.9344,24.1003,25.9893,33.838,31.5156,15,16,22,24,28,32,27,28,31,25
503.434,0.997917,0.00334764,7,151,0,-502.495,1.89925,0.00020405,14.6948,16.0654,18.6344,20.4432,21.8806,22.8805,22.1637,23.785,30.4461,28.4867,9,8,19,17,21,30,24,25,31,24
503.456,0.99491,0.00334764,6,87,0,-503.269,1.89935,0.000209481,15.0079,16.4466,19.1521,21.063,22.5847,23.645,22.8847,24.605,31.7034,29.6106,10,22,21,26,20,19,21,21,25,27
501.973,0.856721,0.00334764,7,187,0,-500.591,1.90105,0.000187688,13.8195,15.0008,17.1939,18.7232,19.9307,20.767,20.1678,21.5209,27.0079,25.4049,13,13,18,18,14,22,21,23,23,25
503.241,0.954088,0.00334764,6,99,0,-499.919,1.9009,0.000200283,14.5065,15.8334,18.3151,20.0585,21.4419,22.4033,21.7142,23.2723,29.6543,27.7799,13,14,27,21,19,22,23,24,37,28
503.126,0.967745,0.00334764,4,23,0,-502.851,1.90088,0.000212982,15.2355,16.7216,19.5219,21.5039,23.0844,24.1866,23.3962,25.1854,32.589,30.403,14,14,13,35,22,27,25,27,26,34
503.337,0.997847,0.00334764,5,55,0,-502.978,1.90079,0.000210406,15.0833,16.5359,19.2691,21.2005,22.7392,23.8115,23.0426,24.7827,31.9681,29.8489,10,21,15,13,26,18,19,29,35,26
