# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:04:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/17toygqy.json
# init = 2 (Default)
# random
#   seed = 78303
# output
#   file = /home/lab5/output/code2-20230416100439_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 5.53709e-06
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 5.08369e-05
-96641,1,5.53709e-06,9,511,0,96647.5,1.45924,0.000254528,11.5015,12.8547,15.4676,17.3624,18.8981,19.9815,19.2036,20.9715,28.5353,26.2632,14,17,16,17,19,21,16,28,34,28
-96640.2,1,5.53709e-06,8,255,0,96641.4,1.45924,0.000255675,11.5526,12.9183,15.5571,17.4719,19.0247,20.1203,19.3336,21.1218,28.7798,26.4783,17,15,15,12,19,21,26,21,24,27
-96638.5,1,5.53709e-06,8,383,0,96641.1,1.45924,0.000260504,11.7702,13.1894,15.9395,17.9406,19.5664,20.7152,19.8902,21.7663,29.8317,27.4029,9,13,18,14,22,24,21,22,36,27
-96638.8,1,5.53709e-06,8,255,0,96638.9,1.45924,0.00026097,11.7914,13.2158,15.9768,17.9864,19.6194,20.7734,19.9446,21.8294,29.935,27.4936,11,15,7,17,22,17,19,19,26,26
-96637.9,1,5.53709e-06,9,511,0,96639.3,1.45924,0.00026104,11.7946,13.2198,15.9825,17.9934,19.6275,20.7822,19.9529,21.839,29.9508,27.5074,13,12,19,20,17,20,22,25,31,29
-96633.7,0.999999,5.53709e-06,9,511,0,96638.8,1.45925,0.000275698,12.4818,14.08,17.2048,19.4988,21.3737,22.704,21.7482,23.925,33.3988,30.5279,4,14,10,25,25,16,24,24,34,20
-96633,0.999998,5.53709e-06,10,1023,0,96634.7,1.45925,0.00028268,12.8231,14.5091,17.8194,20.2595,22.2592,23.6807,22.6592,24.9874,35.1778,32.0809,10,19,21,16,23,21,28,23,39,38
-96631.8,1,5.53709e-06,9,511,0,96633.6,1.45926,0.000271223,12.268,13.8117,16.8221,19.0265,20.8249,22.0993,21.1838,23.268,32.3062,29.5724,15,10,15,20,26,23,22,31,40,26
-96630.1,1,5.53709e-06,8,511,0,96632,1.45926,0.000270479,12.2328,13.7676,16.7594,18.9491,20.735,22.0004,21.0914,23.1606,32.1281,29.4164,14,14,13,28,22,22,16,23,25,27
-96628.2,1,5.53709e-06,9,511,0,96630.4,1.45927,0.000278321,12.6091,14.2399,17.4334,19.7814,21.7024,23.0664,22.0863,24.319,34.0567,31.1027,11,19,21,21,28,23,19,24,28,33
-96627.8,1,5.53709e-06,7,255,0,96628.4,1.45927,0.000278467,12.6162,14.2488,17.4461,19.7972,21.7208,23.0867,22.1052,24.341,34.0935,31.1349,19,13,14,17,21,27,26,20,33,23
-96623.7,1,5.53709e-06,9,639,0,96628.2,1.45928,0.000275092,12.4529,14.0436,17.1528,19.4346,21.299,22.6216,21.6713,23.8354,33.2493,30.3973,13,17,18,18,20,17,23,21,23,33
-96619.5,1,5.53709e-06,9,511,0,96624.3,1.45929,0.000283797,12.8789,14.5794,17.9203,20.3845,22.4049,23.8416,22.8091,25.1625,35.4722,32.3376,14,17,25,27,22,22,23,26,34,32
-96617.8,1,5.53709e-06,9,511,0,96619.9,1.45929,0.000284769,12.9274,14.6406,18.0081,20.4935,22.532,23.9819,22.9399,25.3153,35.7295,32.5619,12,16,17,11,19,30,21,34,36,24
-96615.7,1,5.53709e-06,8,511,0,96618,1.45929,0.000284365,12.9073,14.6152,17.9717,20.4483,22.4792,23.9237,22.8856,25.2518,35.6226,32.4687,12,17,23,25,15,25,22,23,28,38
-96614.5,0.999998,5.53709e-06,10,1023,0,96617,1.4593,0.000272495,12.3289,13.888,16.9307,19.1603,20.9802,22.2704,21.3435,23.4538,32.6143,29.842,10,7,14,17,13,24,16,25,31,28
-96611.3,0.999998,5.53709e-06,10,1023,0,96616.3,1.45931,0.000293651,13.3789,15.2108,18.8307,21.5162,23.7265,25.3024,24.1695,26.7543,38.1685,34.6841,19,16,16,17,25,26,30,29,41,38
-96609.8,1,5.53709e-06,9,511,0,96612.3,1.45931,0.000284755,12.927,14.64,18.0072,20.4923,22.5306,23.9804,22.9384,25.3135,35.7265,32.5593,16,13,17,21,31,21,20,23,45,46
-96608.2,1,5.53709e-06,8,255,0,96610,1.45931,0.000279531,12.6687,14.3148,17.5405,19.9139,21.8566,23.2364,22.2449,24.5039,34.3658,31.3726,10,14,19,17,17,23,24,21,34,25
-96604.8,0.999997,5.53709e-06,10,1023,0,96610.8,1.45932,0.000256558,11.593,12.9684,15.6276,17.5581,19.1241,20.2293,19.4357,21.2399,28.9716,26.647,12,21,11,15,18,14,23,26,28,22
-96603.5,1,5.53709e-06,9,511,0,96605.6,1.45932,0.000269686,12.1961,13.7216,16.6937,18.8681,20.6409,21.8967,20.9946,23.048,31.9413,29.253,14,13,20,25,25,21,18,25,27,29
-96603.9,1,5.53709e-06,9,511,0,96604.1,1.45932,0.000271785,12.2954,13.846,16.8708,19.0863,20.8943,22.1757,21.2552,23.3509,32.4434,29.6925,14,13,22,14,23,22,18,26,32,29
-96596.9,0.999998,5.53709e-06,10,1023,0,96606.5,1.45934,0.000265777,12.0135,13.4931,16.3691,18.4684,20.1774,21.3867,20.5181,22.4944,31.0269,28.4518,14,9,22,20,21,20,20,23,36,30
-96598.4,0.999999,5.53709e-06,10,1023,0,96599.6,1.45933,0.00028889,13.1355,14.903,18.3859,20.9626,23.0794,24.5868,23.5033,25.974,36.8426,33.5312,14,18,15,24,18,24,29,21,31,37
-96597.2,1,5.53709e-06,9,511,0,96599,1.45934,0.000277602,12.575,14.1969,17.3717,19.705,21.6134,22.9682,21.9948,24.2122,33.8776,30.9464,14,9,22,21,28,28,26,24,30,24
-96585.6,0.999998,5.53709e-06,10,1023,0,96598.8,1.45936,0.000281152,12.749,14.4156,17.6849,20.0927,22.0647,23.4659,22.459,24.7536,34.7842,31.7378,21,16,21,29,22,19,22,21,35,35
-96582,1,5.53709e-06,9,1023,0,96586.1,1.45937,0.000281291,12.7559,14.4244,17.6974,20.1082,22.0827,23.4859,22.4776,24.7752,34.8205,31.7695,13,14,22,17,21,26,20,27,18,20
-96577.2,1,5.53709e-06,8,511,0,96583.8,1.45938,0.00027533,12.4657,14.0595,17.1752,19.462,21.3308,22.6565,21.704,23.8733,33.3118,30.4521,11,15,21,17,23,26,10,18,32,29
-96552.9,0.999999,5.53709e-06,10,1023,0,96578.6,1.45944,0.000270388,12.2306,13.7646,16.7546,18.9429,20.7277,21.9921,21.0838,23.1515,32.1119,29.4025,9,19,15,25,17,26,21,23,30,36
-96551.6,1,5.53709e-06,8,255,0,96553,1.45944,0.000269415,12.1848,13.7072,16.673,18.8423,20.6109,21.8635,20.9637,23.0119,31.8807,29.2001,10,19,14,21,20,17,23,25,29,29
-96534.9,0.999999,5.53709e-06,10,1023,0,96552.7,1.45948,0.000273071,12.3586,13.9249,16.9829,19.2244,21.0544,22.352,21.4198,23.5423,32.7602,29.9699,20,12,14,18,21,23,19,24,31,26
-96531.1,0.999999,5.53709e-06,10,1023,0,96536.4,1.45949,0.000289442,13.1655,14.9407,18.4398,21.0293,23.1571,24.6725,23.5832,26.0673,36.9996,33.6681,12,15,19,12,19,18,20,35,55,27
-96528.8,0.999999,5.53709e-06,10,1023,0,96532.3,1.45949,0.00029269,13.3318,15.1509,18.7435,21.4072,23.5988,25.161,24.0379,26.5998,37.9041,34.4546,11,18,14,29,23,27,20,24,42,33
-96524.5,1,5.53709e-06,10,1023,0,96530.7,1.4595,0.00025782,11.6518,13.0414,15.7299,17.6831,19.2684,20.3876,19.5839,21.4112,29.2499,26.8919,12,14,10,17,20,25,25,25,27,33
-96526,0.999999,5.53709e-06,9,511,0,96526.1,1.4595,0.000251523,11.3718,12.693,15.2398,17.0833,18.5758,19.6277,18.8725,20.5885,27.9125,25.7151,5,16,12,20,19,20,18,24,29,25
-96526,1,5.53709e-06,7,127,0,96526,1.4595,0.000251397,11.3662,12.6861,15.2301,17.0715,18.5621,19.6127,18.8584,20.5723,27.8863,25.692,13,12,11,19,14,18,21,28,23,18
-96523.5,1,5.53709e-06,9,511,0,96527,1.4595,0.000271614,12.2895,13.8384,16.8594,19.072,20.8774,22.157,21.2377,23.3304,32.4082,29.6619,17,7,21,11,17,19,23,25,19,24
-96517.6,0.999999,5.53709e-06,10,1023,0,96524.8,1.45952,0.000289666,13.1773,14.9555,18.4611,21.0558,23.188,24.7066,23.615,26.1045,37.0624,33.7227,10,18,17,18,21,25,15,27,43,42
-96515.4,1,5.53709e-06,9,511,0,96518,1.45952,0.000289385,13.1631,14.9375,18.4352,21.0235,23.1503,24.6649,23.5762,26.059,36.9853,33.6556,16,16,20,23,18,23,24,19,38,35
-96514.6,1,5.53709e-06,9,511,0,96515.6,1.45952,0.000284007,12.8925,14.5961,17.9435,20.4129,22.4376,23.8775,22.8427,25.2014,35.536,32.3936,11,14,17,18,22,25,22,26,27,36
-96514.4,1,5.53709e-06,6,127,0,96514.7,1.45952,0.000283846,12.8844,14.586,17.9289,20.3948,22.4166,23.8543,22.8211,25.1761,35.4934,32.3565,12,17,15,33,22,16,16,23,36,31
-96491.6,1,5.53709e-06,10,1023,0,96514.8,1.45958,0.000265717,12.0136,13.4928,16.3681,18.4667,20.1752,21.3841,20.5158,22.4914,31.0205,28.4465,7,16,12,20,20,24,22,22,32,28
-96493.2,0.999998,5.53709e-06,10,1023,0,96494.7,1.45957,0.000293636,13.3817,15.2139,18.8343,21.5202,23.7308,25.3069,24.1739,26.759,38.1745,34.6897,11,12,12,22,21,27,14,28,32,37
-96458.3,1,5.53709e-06,10,1023,0,96496.1,1.45965,0.000258325,11.6763,13.0717,15.7723,17.7349,19.328,20.453,19.6451,21.4819,29.3644,26.9928,11,17,16,22,15,26,14,26,34,28
-96456.1,0.999999,5.53709e-06,9,511,0,96459.7,1.45966,0.000273451,12.3789,13.9502,17.0184,19.2679,21.1048,22.4073,21.4715,23.6022,32.8587,30.0563,8,13,13,10,18,28,25,17,31,24
-96456.1,1,5.53709e-06,7,127,0,96456.2,1.45966,0.00027296,12.3555,13.9208,16.9764,19.2161,21.0446,22.341,21.4097,23.5303,32.7391,29.9516,18,18,15,19,18,27,18,17,33,23
-96456.4,1,5.53709e-06,7,191,0,96456.4,1.45966,0.00027246,12.3316,13.8909,16.9338,19.1635,20.9835,22.2737,21.3468,23.4571,32.6176,29.8453,10,10,9,25,30,20,29,23,40,28
-96443.4,0.999999,5.53709e-06,10,1023,0,96456.9,1.45969,0.000284789,12.9336,14.6476,18.0171,20.5039,22.5436,23.9944,22.9517,25.3285,35.7491,32.5795,14,13,16,19,23,30,33,13,36,26
-96443.2,1,5.53709e-06,10,1023,0,96444.2,1.45968,0.00027526,12.4661,14.0596,17.1744,19.4605,21.3286,22.6538,21.7017,23.8701,33.3045,30.4461,11,14,20,19,26,21,29,23,31,22
-96441.2,0.999999,5.53709e-06,10,1023,0,96444.1,1.45969,0.00026552,12.0059,13.483,16.3538,18.4489,20.1544,21.3611,20.4944,22.4664,30.9788,28.41,6,19,14,18,25,18,15,25,32,33
-96442.3,0.999999,5.53709e-06,7,255,0,96443.2,1.45969,0.000263406,11.9082,13.3609,16.1809,18.2364,19.9082,21.0904,20.2414,22.1728,30.4958,27.9864,20,13,16,13,12,19,15,33,37,20
-96441.6,1,5.53709e-06,8,511,0,96442.6,1.45969,0.000263938,11.9327,13.3915,16.2242,18.2896,19.9699,21.1582,20.3047,22.2463,30.6166,28.0924,17,14,17,18,20,20,20,17,21,29
-96442.3,1,5.53709e-06,8,255,0,96442.4,1.45969,0.00026455,11.9609,13.4268,16.2742,18.351,20.041,21.2364,20.3778,22.3311,30.7561,28.2147,10,12,16,10,25,23,15,37,31,25
-96442.7,0.999998,5.53709e-06,9,511,0,96443.5,1.45969,0.000255944,11.5698,12.939,15.5852,17.5056,19.063,20.162,19.3729,21.1667,28.8504,26.5408,14,18,18,16,17,23,27,24,33,24
-96442.5,1,5.53709e-06,6,127,0,96442.8,1.45969,0.000256452,11.5925,12.9673,15.625,17.5543,19.1193,20.2238,19.4307,21.2337,28.9594,26.6367,6,19,19,23,21,25,20,17,30,30
-96433.2,1,5.53709e-06,10,1023,0,96442.9,1.45971,0.000293699,13.3868,15.2201,18.8429,21.5306,23.7428,25.3201,24.1862,26.7732,38.1978,34.7101,15,11,20,21,21,34,29,25,48,26
-96428.8,1,5.53709e-06,10,1023,0,96433.9,1.45972,0.000292405,13.3202,15.1358,18.7209,21.3786,23.565,25.1233,24.0031,26.5586,37.8323,34.3925,16,14,22,25,20,18,22,15,35,33
-96400.8,1,5.53709e-06,10,1023,0,96431.3,1.45979,0.00025522,11.5386,12.9001,15.5301,17.4379,18.9847,20.0761,19.2925,21.0736,28.6983,26.4072,14,14,16,19,16,26,26,28,30,19
-96400.8,1,5.53709e-06,6,63,0,96400.8,1.45978,0.000255223,11.5388,12.9002,15.5303,17.4382,18.9851,20.0764,19.2928,21.074,28.6989,26.4077,15,15,20,13,22,23,19,28,32,23
-96400.7,1,5.53709e-06,7,127,0,96400.9,1.45978,0.000255918,11.5698,12.9388,15.5846,17.5047,19.0619,20.1607,19.3717,21.1652,28.8474,26.5384,15,22,22,14,15,24,19,22,30,25
-96400.5,1,5.53709e-06,6,127,0,96401,1.45979,0.000256523,11.5969,12.9726,15.6321,17.5629,19.1291,20.2345,19.4408,21.2452,28.9776,26.6529,12,14,16,13,19,13,28,21,23,22
-96401,0.999999,5.53709e-06,10,1023,0,96402.1,1.45979,0.000251598,11.3783,12.7007,15.2499,17.0952,18.5892,19.6422,18.8862,20.6039,27.936,25.7361,10,11,20,26,19,26,11,24,35,31
-96397.8,1,5.53709e-06,8,383,0,96401.4,1.45979,0.000259456,11.7291,13.1373,15.8644,17.8476,19.4582,20.5959,19.7789,21.6366,29.6164,27.2144,12,19,18,15,29,28,20,21,24,30
-96386.4,0.999998,5.53709e-06,10,1023,0,96399.7,1.45982,0.000301315,13.788,15.7285,19.5804,22.4508,24.8204,26.5135,25.296,28.0757,40.4268,36.6446,9,7,19,18,12,29,19,42,42,40
-96384.9,1,5.53709e-06,8,255,0,96386.6,1.45982,0.000297454,13.5839,15.4695,19.204,21.9807,24.2694,25.903,24.7285,27.4091,39.2831,35.6527,11,14,13,21,23,19,21,36,41,31
-96384.5,1,5.53709e-06,7,127,0,96384.9,1.45982,0.000296033,13.5096,15.3753,19.0674,21.8102,24.0698,25.682,24.5229,27.1679,38.8705,35.2946,18,17,19,24,25,26,24,29,35,35
-96379.8,0.999999,5.53709e-06,10,1023,0,96385.8,1.45983,0.000258093,11.6679,13.061,15.7567,17.7155,19.3054,20.428,19.6218,21.4547,29.319,26.953,8,14,17,15,17,21,19,24,26,27
-96379.9,0.999999,5.53709e-06,8,255,0,96380.3,1.45983,0.000256068,11.577,12.9478,15.5971,17.5199,19.0794,20.1799,19.3897,21.186,28.881,26.5679,10,7,16,18,15,13,19,21,29,25
-96348.1,1,5.53709e-06,10,1023,0,96380.3,1.4599,0.00029298,13.3522,15.176,18.7785,21.45,23.6482,25.2153,24.0888,26.6587,38.0014,34.5398,9,15,28,21,25,25,21,25,35,29
-96347.6,1,5.53709e-06,8,255,0,96348.3,1.45991,0.000293951,13.4024,15.2395,18.8704,21.5645,23.7821,25.3635,24.2267,26.8203,38.2767,34.779,14,18,18,24,17,36,19,23,30,32
-96345.2,1,5.53709e-06,8,511,0,96347.8,1.45991,0.000284187,12.9064,14.613,17.9667,20.4409,22.4698,23.9127,22.8758,25.2394,35.5974,32.4477,18,19,13,24,23,25,24,22,38,28
-96335.2,0.999999,5.53709e-06,10,1023,0,96346.5,1.45993,0.000287707,13.0834,14.8362,18.2878,20.8396,22.9349,24.4265,23.3544,25.7989,36.5419,33.2703,14,15,22,23,21,23,25,32,36,27
-96327.9,0.999999,5.53709e-06,10,1023,0,96336.5,1.45995,0.000290877,13.2448,15.0401,18.5819,21.2052,23.3619,24.8986,23.794,26.3134,37.4138,34.029,13,16,13,17,25,21,31,17,42,34
-96325.6,0.999999,5.53709e-06,10,1023,0,96330.1,1.45996,0.000253737,11.4747,12.8203,15.4173,17.2997,18.825,19.9007,19.1283,20.8836,28.3885,26.1348,10,17,17,15,17,20,19,24,21,22
-96318.1,0.999999,5.53709e-06,10,1023,0,96326.6,1.45997,0.000297876,13.6081,15.5,19.2478,22.035,24.3328,25.973,24.7937,27.4854,39.4126,35.7653,13,16,21,21,22,29,21,31,32,45
-96318.1,0.999999,5.53709e-06,10,1023,0,96321.1,1.45997,0.000256843,11.6134,12.9929,15.6602,17.5971,19.1683,20.2774,19.481,21.2915,29.0521,26.7186,11,17,15,15,18,18,15,26,24,22
-96317.1,1,5.53709e-06,8,255,0,96318.2,1.45997,0.000261099,11.8059,13.2328,15.9989,18.0123,19.6485,20.8048,19.9744,21.8629,29.9857,27.539,12,17,18,21,19,17,27,25,23,25
-96317.2,1,5.53709e-06,8,255,0,96317.5,1.45997,0.000259324,11.7252,13.1322,15.8568,17.838,19.4468,20.5832,19.7672,21.6228,29.5928,27.1938,12,17,22,12,23,23,23,19,23,32
-96317.1,1,5.53709e-06,6,63,0,96317.2,1.45997,0.000259543,11.7351,13.1446,15.8742,17.8594,19.4716,20.6104,19.7926,21.6523,29.641,27.2362,9,11,16,17,17,27,24,19,32,21
-96317.2,1,5.53709e-06,9,511,0,96317.3,1.45997,0.000258688,11.6965,13.0964,15.8062,17.7759,19.3751,20.5044,19.6934,21.5374,29.4533,27.0713,9,8,18,20,21,17,15,16,21,16
-96314.4,0.999999,5.53709e-06,10,1023,0,96318.1,1.45998,0.000280553,12.7274,14.3874,17.6426,20.0392,22.0015,23.3957,22.3939,24.6767,34.651,31.6225,9,11,19,26,22,23,21,20,36,27
-96314.5,1,5.53709e-06,8,255,0,96314.6,1.45998,0.00027961,12.6811,14.3292,17.5591,19.9358,21.8812,23.263,22.2701,24.5322,34.4089,31.4111,13,13,20,32,13,25,23,34,28,37
-96288.3,1,5.53709e-06,10,1023,0,96315.1,1.46004,0.000272634,12.3446,13.9066,16.9551,19.1891,21.0127,22.3056,21.3768,23.4914,32.6721,29.8936,10,10,19,18,20,33,20,26,43,24
-96285.1,0.999997,5.53709e-06,10,1023,0,96290.6,1.46005,0.000251628,11.3826,12.7057,15.2561,17.1024,18.5972,19.6508,18.8944,20.6131,27.9494,25.7482,9,12,18,12,15,21,21,22,28,31
-96254.9,1,5.53709e-06,10,1023,0,96285.3,1.46012,0.000296261,13.5255,15.395,19.0949,21.844,24.1089,25.7249,24.5631,27.2145,38.9479,35.3622,10,13,21,18,27,25,24,31,42,44
-96234.7,1,5.53709e-06,10,1023,0,96256,1.46016,0.000264077,11.9447,13.4058,16.2432,18.3121,19.9954,21.1858,20.3308,22.276,30.6625,28.1332,16,13,13,20,20,26,19,28,35,24
-96233.3,1,5.53709e-06,9,511,0,96235,1.46016,0.000261454,11.8243,13.2555,16.0305,18.0508,19.6929,20.8533,20.0199,21.9154,30.0706,27.6138,12,21,17,22,15,19,16,21,37,19
-96225.7,0.999999,5.53709e-06,9,1023,0,96234.8,1.46018,0.000288048,13.1039,14.8617,18.3238,20.8838,22.9862,24.4829,23.4071,25.8602,36.6438,33.3594,16,15,21,17,24,24,19,36,54,28
-96223.2,1,5.53709e-06,9,511,0,96226.4,1.46019,0.000270924,12.2652,13.8067,16.8124,19.0129,20.8079,22.0799,21.1661,23.2462,32.2642,29.5369,6,11,12,22,25,22,26,25,26,29
-96213.8,0.999998,5.53709e-06,10,1023,0,96225.5,1.46021,0.000257758,11.6572,13.0471,15.7361,17.6897,19.2751,20.3944,19.5906,21.4181,29.2571,26.8991,14,11,15,19,24,24,20,22,34,23
-96213.7,1,5.53709e-06,7,127,0,96213.8,1.46021,0.000257744,11.6566,13.0463,15.735,17.6883,19.2735,20.3927,19.589,21.4162,29.254,26.8964,13,14,12,22,19,19,15,28,26,19
-96214.6,1,5.53709e-06,8,511,0,96215,1.46021,0.000256476,11.5997,12.9754,15.635,17.5658,19.132,20.2373,19.4436,21.2479,28.9797,26.6552,12,14,15,14,20,10,14,18,27,23
-96213.3,0.999999,5.53709e-06,9,511,0,96215.4,1.46021,0.00025295,11.4428,12.7802,15.3604,17.2297,18.7438,19.8115,19.0449,20.7869,28.2302,25.9956,9,9,12,13,21,18,24,22,23,26
-96208.5,0.999999,5.53709e-06,9,511,0,96214.3,1.46022,0.000254208,11.4986,12.8496,15.458,17.349,18.8816,19.9625,19.1864,20.9504,28.4956,26.2293,5,12,14,14,22,24,17,21,23,30
-96204.6,0.999999,5.53709e-06,10,1023,0,96209.4,1.46023,0.000253238,11.4557,12.7963,15.3829,17.2572,18.7756,19.8463,19.0775,20.8245,28.2912,26.0494,14,9,18,18,22,22,15,21,22,22
-96201.7,1,5.53709e-06,9,511,0,96204.9,1.46024,0.000256207,11.5879,12.9608,15.6143,17.5404,19.1026,20.2051,19.4134,21.213,28.9226,26.605,7,13,13,13,17,20,24,23,26,20
-96199.6,0.999999,5.53709e-06,10,1023,0,96203.1,1.46024,0.000282284,12.8161,14.4987,17.8014,20.2355,22.2299,23.6475,22.6287,24.9504,35.1089,32.0222,13,11,22,20,19,13,17,33,37,30
-96199.7,1,5.53709e-06,8,255,0,96200,1.46024,0.000279203,12.6644,14.3079,17.5278,19.8966,21.8352,23.212,22.2227,24.4766,34.314,31.3286,9,20,17,19,19,28,16,21,36,35
-96171.9,1,5.53709e-06,10,1023,0,96200.2,1.4603,0.000271701,12.3035,13.8546,16.8802,19.0963,20.9046,22.1862,21.2655,23.3616,32.4549,29.7039,15,11,16,15,16,29,22,18,34,33
-96156.5,0.999999,5.53709e-06,10,1023,0,96172.7,1.46034,0.000268628,12.1587,13.6732,16.622,18.778,20.5352,21.7795,20.8857,22.92,31.7232,29.0633,12,11,25,25,16,15,19,17,39,27
-96156.2,1,5.53709e-06,7,175,0,96156.8,1.46034,0.000268978,12.1752,13.6938,16.6513,18.8141,20.577,21.8255,20.9287,22.9699,31.8058,29.1357,8,17,19,13,13,16,20,19,30,32
-96141.9,1,5.53709e-06,10,1023,0,96156.7,1.46037,0.000283115,12.859,14.5525,17.8783,20.3305,22.3405,23.7695,22.7425,25.0831,35.3311,32.2161,15,12,17,12,25,29,25,19,41,33
-96141.3,1,5.53709e-06,8,255,0,96142,1.46037,0.000279784,12.6946,14.3456,17.5814,19.9627,21.912,23.2966,22.3016,24.5685,34.4671,31.4624,10,17,17,24,31,34,24,22,40,37
-96141.4,1,5.53709e-06,7,127,0,96141.4,1.46037,0.000279463,12.6789,14.3258,17.5531,19.9277,21.8712,23.2516,22.2597,24.5196,34.3851,31.3909,9,10,13,21,24,21,21,23,31,44
-96142,1,5.53709e-06,7,143,0,96142,1.46037,0.000280055,12.7079,14.3623,17.6054,19.9924,21.9466,23.3348,22.3372,24.61,34.5367,31.5232,10,10,23,21,15,23,19,27,35,29
-96141.1,0.999999,5.53709e-06,10,1023,0,96143.2,1.46037,0.000263076,11.9012,13.3511,16.1651,18.2159,19.8837,21.0629,20.2159,22.1424,30.4418,27.9399,10,16,13,18,19,20,25,17,33,22
-96138.4,1,5.53709e-06,9,511,0,96141.3,1.46038,0.000274265,12.4269,14.0092,17.1005,19.368,21.2202,22.5339,21.5901,23.7392,33.082,30.2525,17,21,21,13,20,26,34,20,30,32
-96135.5,0.999998,5.53709e-06,10,1023,0,96140.8,1.46039,0.000289387,13.1745,14.9506,18.4513,21.0419,23.1705,24.6865,23.5968,26.0818,37.0177,33.6852,11,14,17,19,18,33,22,36,38,34
-96135.8,1,5.53709e-06,8,255,0,96136,1.46038,0.00028771,13.0895,14.8431,18.2963,20.8493,22.9456,24.4379,23.3653,25.811,36.5591,33.286,13,17,18,17,17,24,29,26,39,33
-96135.5,0.999996,5.53709e-06,9,511,0,96137.7,1.46039,0.000299134,13.6801,15.5905,19.3779,22.1967,24.5216,26.1818,24.9881,27.7129,39.7994,36.1015,20,11,23,24,25,16,29,33,42,41
-96132.5,1,5.53709e-06,9,511,0,96135.9,1.4604,0.00029662,13.548,15.423,19.1347,21.893,24.1659,25.7878,24.6217,27.2829,39.0628,35.4623,10,22,20,20,25,21,33,25,33,42
-96128.5,1,5.53709e-06,9,511,0,96133,1.4604,0.000289295,13.1701,14.9449,18.443,21.0316,23.1585,24.6732,23.5844,26.0673,36.993,33.6637,12,15,15,16,10,31,26,34,49,36
-96129.1,0.999999,5.53709e-06,9,511,0,96129.5,1.4604,0.000294701,13.448,15.2964,18.9512,21.6642,23.898,25.4912,24.3458,26.9593,38.5099,34.9824,11,12,21,23,27,27,28,32,37,43
-96130.1,0.999998,5.53709e-06,10,1023,0,96131.2,1.4604,0.000302928,13.8823,15.8472,19.7514,22.6635,25.0689,26.7884,25.5519,28.3755,40.9385,37.0888,15,16,25,27,20,20,25,25,43,37
-96123.4,1,5.53709e-06,10,1023,0,96131.6,1.46042,0.000245138,11.1049,12.3606,14.7719,16.5109,17.9153,18.9033,18.1941,19.8046,26.6432,24.5968,13,18,13,19,21,25,17,28,22,37
-96123.3,1,5.53709e-06,5,31,0,96123.4,1.46042,0.000245146,11.1053,12.361,14.7726,16.5117,17.9161,18.9043,18.195,19.8056,26.6448,24.5982,6,16,11,19,21,23,18,13,29,23
-96121.2,1,5.53709e-06,8,255,0,96123.5,1.46042,0.000248503,11.2502,12.5408,15.024,16.8183,18.2692,19.2911,18.5575,20.2237,27.318,25.1922,6,15,15,21,15,21,16,15,28,28
-96120.6,0.999999,5.53709e-06,8,255,0,96122,1.46043,0.000247419,11.2033,12.4825,14.9424,16.7188,18.1546,19.1654,18.4398,20.0879,27.0989,24.999,12,9,9,11,19,18,24,19,20,24
-96077.4,1,5.53709e-06,10,1023,0,96125.3,1.46052,0.000301758,13.8214,15.7696,19.6379,22.5213,24.9019,26.6032,25.3799,28.173,40.5888,36.786,19,13,14,29,26,27,28,29,42,34
-96077.8,0.999999,5.53709e-06,7,255,0,96077.9,1.46052,0.000302886,13.8817,15.8462,19.7495,22.6609,25.0657,26.7847,25.5486,28.3714,40.9304,37.082,10,8,16,19,25,36,24,27,41,36
-96077.4,1,5.53709e-06,8,255,0,96078.1,1.46052,0.000299703,13.7121,15.6308,19.4361,22.269,24.6062,26.2754,25.0752,27.815,39.9735,36.2527,16,20,19,33,20,27,26,23,43,46
