# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:23:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/lked0s8o.json
# init = 2 (Default)
# random
#   seed = 63975
# output
#   file = /home/lab5/output/code2-20230416112305_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
-212238,0.989006,0.00098827,2,3,0,212241,1.24773,0.000315141,11.7649,13.502,16.9784,19.5899,21.7575,23.3121,22.1938,24.7506,36.2403,32.702,11,18,9,18,22,26,15,17,36,28
-212243,0.777543,0.00098827,2,3,0,212247,1.24773,0.000277131,10.1582,11.4661,14.0253,15.9058,17.4435,18.535,17.7507,19.5371,27.3206,24.9606,13,9,18,19,13,13,25,23,24,27
-212241,1,0.00098827,2,3,0,212243,1.24773,0.00028283,10.3844,11.7505,14.433,16.4105,18.0312,19.1834,18.3554,20.2424,28.5029,25.9924,8,14,8,17,16,17,13,20,34,29
-212235,0.995931,0.00098827,2,3,0,212242,1.24773,0.000310072,11.5368,13.2109,16.5513,19.0533,21.1257,22.6101,21.5425,23.9822,34.9004,31.545,15,12,17,16,21,22,25,22,36,37
-212171,0.982984,0.00098827,4,15,0,212236,1.24783,0.000314038,11.7161,13.4395,16.8863,19.4739,21.6207,23.16,22.0527,24.5839,35.9482,32.45,17,8,14,16,24,29,19,28,29,27
-212170,1,0.00098827,1,1,0,212171,1.24783,0.000313653,11.6987,13.4173,16.8537,19.4329,21.5724,23.1063,22.0029,24.5252,35.8456,32.3615,17,12,17,13,26,21,27,22,35,33
-212169,1,0.00098827,1,1,0,212170,1.24784,0.00031066,11.5642,13.2457,16.602,19.1167,21.2002,22.6928,21.6193,24.0726,35.0569,31.6803,13,17,15,16,18,21,18,18,29,38
-212168,0.99152,0.00098827,1,1,0,212169,1.24784,0.000313884,11.7091,13.4306,16.8732,19.4575,21.6014,23.1385,22.0328,24.5604,35.907,32.4146,8,23,5,26,17,26,18,24,37,27
-212164,0.965357,0.00098827,2,3,0,212169,1.24784,0.000320213,11.999,13.8012,17.4189,20.1445,22.4112,24.0392,22.8679,25.5472,37.6369,33.9061,18,14,17,19,16,33,21,15,41,34
-212151,0.886883,0.00098827,2,3,0,212166,1.24786,0.000322785,12.1191,13.955,17.6459,20.4309,22.7493,24.4157,23.2167,25.9599,38.3642,34.5323,8,10,19,21,24,33,25,29,33,41
-212140,1,0.00098827,3,7,0,212152,1.24788,0.000304511,11.2933,12.9006,16.0974,18.484,20.4566,21.8674,20.8529,23.1699,33.4921,30.327,11,9,15,22,17,24,17,25,38,14
-212132,0.985109,0.00098827,2,3,0,212141,1.24789,0.000300021,11.0992,12.6541,15.7383,18.0348,19.9297,21.2832,20.31,22.5316,32.3931,29.3748,9,16,18,23,14,18,15,25,35,30
-212124,0.888889,0.00098827,4,15,0,212135,1.24791,0.000287135,10.5604,11.9722,14.7514,16.8053,18.4915,19.6916,18.829,20.7958,29.4349,26.8047,17,17,15,15,14,16,13,26,24,25
-212112,0.987954,0.00098827,2,3,0,212124,1.24792,0.000312973,11.669,13.3793,16.7976,19.3623,21.4892,23.0137,21.9171,24.4237,35.6679,32.2083,16,7,23,20,27,19,20,20,40,27
-212110,1,0.00098827,1,1,0,212112,1.24793,0.000310223,11.5457,13.222,16.5671,19.0727,21.1484,22.6351,21.5658,24.0094,34.9463,31.585,14,13,17,15,11,23,25,23,32,34
-212109,1,0.00098827,1,1,0,212110,1.24793,0.000309417,11.5099,13.1763,16.5001,18.9886,21.0495,22.5253,21.4638,23.8892,34.7376,31.4046,11,6,10,19,21,22,20,14,30,49
-212099,0.959891,0.00098827,2,3,0,212109,1.24794,0.000296178,10.9362,12.4474,15.438,17.6599,19.4904,20.7965,19.8575,22.0004,31.4826,28.585,11,13,10,13,22,18,19,22,34,26
-211999,0.955861,0.00098827,3,9,0,212102,1.2481,0.00030518,11.3249,12.9406,16.1551,18.5559,20.5408,21.9605,20.9395,23.2715,33.6664,30.4782,14,15,23,17,22,23,22,31,33,33
-211988,0.957115,0.00098827,2,3,0,212000,1.24811,0.000323007,12.1325,13.9718,17.67,20.4609,22.7844,24.4545,23.2528,26.0023,38.4371,34.5955,15,17,17,25,22,22,22,25,37,33
-211971,0.973727,0.00098827,2,3,0,211988,1.24814,0.00031416,11.7252,13.4507,16.9018,19.4929,21.6427,23.1841,22.0753,24.6101,35.9918,32.4881,10,18,12,22,20,18,25,26,36,37
-211967,0.984926,0.00098827,2,3,0,211972,1.24815,0.000317868,11.8944,13.6669,17.2199,19.8932,22.1144,23.7087,22.5618,25.1847,36.9978,33.3559,12,15,24,22,27,28,20,26,37,36
-211955,0.989467,0.00098827,2,3,0,211967,1.24816,0.000318589,11.9278,13.7096,17.2827,19.9723,22.2077,23.8124,22.6579,25.2984,37.1972,33.5277,13,15,15,18,25,25,22,21,34,30
-211954,0.999271,0.00098827,1,1,0,211955,1.24816,0.000318672,11.9317,13.7145,17.29,19.9815,22.2185,23.8245,22.6691,25.3116,37.2204,33.5477,12,11,11,19,26,25,15,27,37,26
-211954,0.989976,0.00098827,1,1,0,211955,1.24817,0.000319756,11.9817,13.7786,17.3845,20.1005,22.3589,23.9808,22.8139,25.4829,37.5214,33.8071,11,13,15,19,13,27,22,20,36,30
-211949,0.918776,0.00098827,2,3,0,211956,1.24817,0.000304468,11.2947,12.902,16.0986,18.485,20.4575,21.8681,20.8537,23.1704,33.4912,30.3267,10,12,14,19,14,26,14,28,32,32
-211948,0.984987,0.00098827,1,1,0,211949,1.24817,0.000301391,11.1612,12.7325,15.8515,18.1759,20.0948,21.4659,20.48,22.731,32.7339,29.6706,24,11,12,14,14,18,19,25,34,29
-211921,0.833957,0.00098827,4,15,0,211952,1.24822,0.000295957,10.9299,12.439,15.4251,17.6433,19.4707,20.7745,19.8372,21.9762,31.4396,28.548,6,13,17,20,16,24,22,27,32,30
-211913,1,0.00098827,2,3,0,211921,1.24823,0.000309411,11.513,13.1799,16.5045,18.9937,21.0551,22.5312,21.4695,23.8955,34.7464,31.4126,10,12,27,26,19,26,17,25,40,33
-211916,0.90316,0.00098827,2,3,0,211917,1.24822,0.000321899,12.0821,13.907,17.5739,20.3393,22.6407,24.2943,23.1045,25.8266,38.1262,34.3281,10,10,29,19,22,17,27,23,35,35
-211905,0.999125,0.00098827,2,3,0,211916,1.24824,0.000316823,11.8476,13.607,17.1314,19.7815,21.9826,23.562,22.4258,25.0239,36.7151,33.1123,13,13,13,29,24,21,29,19,38,34
-211904,1,0.00098827,1,1,0,211905,1.24824,0.000313868,11.7131,13.4351,16.8787,19.4637,21.6081,23.1456,22.0396,24.5679,35.9173,32.424,13,7,17,22,22,25,20,27,40,42
-211896,0.938215,0.00098827,2,3,0,211906,1.24825,0.000293264,10.8172,12.2962,15.2182,17.3855,19.169,20.4405,19.5264,21.6118,30.8177,28.0078,3,14,10,20,18,11,18,19,31,34
-211880,0.967175,0.00098827,3,7,0,211900,1.24828,0.000288257,10.6102,12.0346,14.8404,16.9153,18.6195,19.8328,18.9607,20.9493,29.6926,27.0294,13,10,9,14,17,21,12,25,25,24
-211868,0.873356,0.00098827,3,7,0,211883,1.2483,0.000341964,13.0568,15.1613,19.4405,22.7055,25.4441,27.4227,25.9982,29.2636,44.2618,39.5926,8,10,17,22,29,30,24,34,52,43
-211845,0.916654,0.00098827,2,3,0,211869,1.24833,0.000313202,11.6841,13.3979,16.8239,19.3945,21.5266,23.0549,21.9556,24.4685,35.7433,32.2739,12,17,12,23,17,32,21,16,37,37
-211835,0.934744,0.00098827,2,3,0,211847,1.24835,0.000325849,12.2693,14.1469,17.9285,20.787,23.1694,24.8832,23.65,26.4725,39.2669,35.3096,16,14,15,21,26,19,32,26,45,33
-211833,1,0.00098827,1,1,0,211835,1.24835,0.000320334,12.0107,13.8154,17.4383,20.1681,22.4383,24.069,22.8958,25.5794,37.6899,33.9525,8,14,16,29,24,16,21,33,39,35
-211834,1,0.00098827,2,3,0,211835,1.24835,0.000316044,11.8133,13.5629,17.0662,19.6994,21.8856,23.454,22.3257,24.9056,36.507,32.933,9,13,16,25,23,17,19,24,38,36
-211821,0.978443,0.00098827,2,3,0,211835,1.24837,0.000314882,11.7606,13.4956,16.9671,19.5747,21.7386,23.2906,22.1742,24.7266,36.1937,32.6627,12,10,16,21,21,28,18,27,22,38
-211813,1,0.00098827,2,3,0,211821,1.24838,0.000312171,11.6383,13.3393,16.7377,19.2862,21.399,22.9131,21.824,24.3133,35.4722,32.0399,9,9,26,17,15,19,15,21,26,29
-211798,0.778762,0.00098827,3,7,0,211818,1.24841,0.000338453,12.8823,14.9357,19.1023,22.2751,24.9325,26.8508,25.4698,28.6341,43.1261,38.6208,12,17,18,21,14,22,27,32,37,42
-211800,0.830399,0.00098827,1,1,0,211801,1.24841,0.000343602,13.1411,15.2701,19.6032,22.9127,25.6902,27.698,26.2524,29.5665,44.8086,40.0603,8,7,21,25,31,30,24,28,48,40
-211787,1,0.00098827,2,3,0,211800,1.24842,0.000320618,12.0247,13.8333,17.4644,20.2009,22.477,24.1119,22.9356,25.6264,37.7721,34.0234,13,18,15,15,20,22,17,27,31,30
-211786,0.998407,0.00098827,1,1,0,211788,1.24842,0.000320764,12.0316,13.842,17.4773,20.2172,22.4962,24.1333,22.9555,25.6499,37.8134,34.059,13,7,13,21,21,18,27,31,45,45
-211787,0.97891,0.00098827,1,1,0,211787,1.24842,0.000322562,12.1154,13.9494,17.636,20.4173,22.7325,24.3965,23.1992,25.9384,38.322,34.4969,12,17,26,23,24,20,19,27,36,37
-211786,1,0.00098827,2,3,0,211787,1.24842,0.000321897,12.0843,13.9096,17.5771,20.343,22.6448,24.2988,23.1087,25.8313,38.133,34.3342,8,13,21,15,19,24,28,29,29,34
-211784,0.99085,0.00098827,3,7,0,211786,1.24843,0.000313889,11.7163,13.4389,16.8837,19.4696,21.6148,23.1529,22.0465,24.5757,35.9297,32.435,9,10,18,28,26,15,16,34,39,18
-211783,1,0.00098827,3,7,0,211784,1.24843,0.000313613,11.7038,13.4229,16.8603,19.4402,21.5802,23.1144,22.0108,24.5336,35.8562,32.3715,13,10,20,26,16,18,20,33,41,22
-211709,0.975627,0.00098827,4,15,0,211783,1.24854,0.000312407,11.6507,13.355,16.7602,19.3142,21.4317,22.9494,21.8577,24.3528,35.54,32.0987,14,11,22,29,25,19,30,21,35,39
-211708,0.979602,0.00098827,2,3,0,211710,1.24854,0.000317347,11.8752,13.6417,17.1817,19.8443,22.0562,23.6436,22.5016,25.1131,36.8693,33.2457,11,11,19,23,26,24,34,17,37,32
-211707,0.997413,0.00098827,2,3,0,211708,1.24854,0.000312912,11.6735,13.3841,16.8029,19.3679,21.4949,23.0196,21.9229,24.4296,35.674,32.2143,14,12,8,29,25,21,22,13,35,33
-211699,0.858612,0.00098827,3,7,0,211709,1.24856,0.000285778,10.512,11.9103,14.6606,16.6916,18.3581,19.5438,18.6916,20.6343,29.1584,26.5646,11,15,16,16,15,17,16,22,27,29
-211683,0.949035,0.00098827,3,7,0,211701,1.24858,0.000293933,10.8487,12.3357,15.2745,17.455,19.2499,20.5298,19.6097,21.709,30.9814,28.1505,9,16,15,12,24,12,13,21,30,25
-211684,1,0.00098827,1,1,0,211684,1.24858,0.000295674,10.9219,12.4283,15.4087,17.6223,19.4457,20.7465,19.8113,21.9454,31.3848,28.5008,8,17,16,21,16,23,25,24,35,41
-211584,0.999717,0.00098827,4,15,0,211683,1.24873,0.000310777,11.5798,13.2643,16.6267,19.1461,21.2337,22.7292,21.6535,24.1117,35.1188,31.7351,12,19,14,20,18,26,28,22,31,33
-211578,0.961807,0.00098827,2,3,0,211586,1.24874,0.000318049,11.9099,13.6857,17.2459,19.9249,22.151,23.7488,22.5993,25.2282,37.0698,33.4188,10,4,16,19,26,27,22,20,43,43
-211402,0.985564,0.00098827,5,31,0,211580,1.24901,0.00031977,11.9925,13.7911,17.4004,20.1191,22.3797,24.0031,22.8351,25.5066,37.557,33.839,13,19,15,26,20,19,27,35,46,35
-211400,0.999798,0.00098827,2,3,0,211402,1.24902,0.00031983,11.9954,13.7947,17.4058,20.1258,22.3876,24.0119,22.8433,25.5163,37.574,33.8537,10,13,19,16,25,19,26,27,37,32
-211398,1,0.00098827,1,1,0,211400,1.24902,0.000315879,11.8137,13.5624,17.0635,19.6947,21.8793,23.4464,22.319,24.8967,36.4867,32.9164,7,12,22,24,17,22,23,24,39,29
-211395,0.979873,0.00098827,2,3,0,211398,1.24902,0.000319988,12.0027,13.8042,17.4197,20.1434,22.4083,24.0349,22.8646,25.5415,37.6183,33.8919,21,17,14,26,19,27,20,18,38,31
-211382,0.925262,0.00098827,4,15,0,211397,1.24905,0.000286561,10.549,11.9563,14.7256,16.7716,18.4508,19.6459,18.787,20.7452,29.3429,26.7259,17,17,17,11,17,25,19,22,23,29
-211360,0.986828,0.00098827,4,15,0,211384,1.24908,0.000333547,12.6489,14.6338,18.6495,21.6987,24.2477,26.0852,24.7626,27.7918,41.6097,37.3225,7,16,19,22,27,22,25,34,33,34
-211358,1,0.00098827,1,1,0,211360,1.24908,0.00033202,12.5746,14.5381,18.507,21.5179,24.0335,25.8461,24.5415,27.5291,41.1403,36.9199,9,13,13,18,24,18,27,22,36,42
-211355,1,0.00098827,1,1,0,211357,1.24909,0.000327968,12.3793,14.287,18.1339,21.0454,23.474,25.2221,23.9641,26.8438,39.9199,35.872,13,16,16,22,32,22,27,33,38,33
-211355,1,0.00098827,1,1,0,211356,1.24909,0.00032588,12.2799,14.1593,17.9446,20.8059,23.1908,24.9063,23.6718,26.4972,39.3051,35.3436,9,11,14,28,20,30,22,27,46,36
-211338,0.957562,0.00098827,2,3,0,211356,1.24911,0.000315149,11.7815,13.5211,17.0025,19.6179,21.7886,23.3455,22.2255,24.786,36.2925,32.749,12,20,17,19,14,23,19,24,44,17
-211321,0.977379,0.00098827,3,7,0,211338,1.24914,0.00031632,11.8352,13.5897,17.1033,19.7447,21.9379,23.5115,22.3795,24.9679,36.6106,33.0235,12,15,17,11,21,25,22,31,41,40
-211317,0.996751,0.00098827,2,3,0,211322,1.24914,0.000315384,11.7926,13.5352,17.0232,19.6438,21.8191,23.3794,22.257,24.8232,36.3572,32.8049,9,16,19,25,23,19,20,21,44,28
-211316,0.998153,0.00098827,3,7,0,211319,1.24914,0.000315268,11.7873,13.5285,17.0133,19.6313,21.8044,23.363,22.2418,24.8052,36.3258,32.7778,10,13,21,18,25,18,28,19,35,33
-211316,1,0.00098827,3,7,0,211317,1.24914,0.00031508,11.7787,13.5175,16.9972,19.6111,21.7805,23.3365,22.2172,24.7762,36.2751,32.734,13,21,10,22,14,18,31,23,33,33
-211308,0.791925,0.00098827,3,7,0,211322,1.24916,0.000272367,9.98733,11.2497,13.7131,15.5181,16.9914,18.0357,17.2854,18.9936,26.408,24.1643,12,2,14,14,18,14,14,25,25,27
-211211,0.993464,0.00098827,4,15,0,211308,1.24931,0.000309687,11.5378,13.2098,16.5453,19.043,21.1116,22.5931,21.5276,23.9624,34.8553,31.5082,19,12,17,14,27,24,20,23,24,31
-211210,0.99725,0.00098827,1,1,0,211211,1.24931,0.000311597,11.6232,13.3188,16.705,19.2435,21.3475,22.8551,21.7707,24.249,35.3539,31.939,10,11,16,13,23,24,23,25,41,32
-211207,1,0.00098827,3,7,0,211211,1.24931,0.000310225,11.5618,13.2405,16.5902,19.0993,21.1779,22.6667,21.5959,24.0429,34.9952,31.6291,12,8,14,23,22,28,22,16,30,28
-211206,0.980972,0.00098827,2,3,0,211209,1.24931,0.000316788,11.8587,13.6195,17.1467,19.7989,22.0016,23.5822,22.4452,25.0452,36.7448,33.1394,16,13,16,17,21,24,36,36,35,25
-207318,0.99843,0.00098827,7,127,0,211206,1.25532,0.000301494,11.2457,12.8294,15.9734,18.3165,20.2509,21.6332,20.6392,22.9086,32.9938,29.9052,13,15,13,14,26,25,18,29,26,44
-207271,0.960293,0.00098827,3,7,0,207319,1.25539,0.000311638,11.696,13.4024,16.8104,19.3652,21.4828,23.0002,21.9088,24.4032,35.5805,32.1432,5,17,13,19,25,35,26,29,39,37
-207265,0.985541,0.00098827,2,3,0,207271,1.2554,0.000316312,11.9092,13.6746,17.2102,19.8679,22.0749,23.6582,22.5192,25.1237,36.8387,33.2293,15,14,16,15,28,24,21,29,28,39
-207028,0.980797,0.00098827,5,31,0,207265,1.25577,0.000321448,12.1523,13.9851,17.6667,20.4426,22.7522,24.4116,23.2177,25.949,38.2861,34.4771,12,14,12,21,17,17,32,25,25,45
-207026,0.998553,0.00098827,3,7,0,207028,1.25577,0.000315382,11.8709,13.6251,17.1362,19.7742,21.9639,23.5345,22.4046,24.9879,36.5983,33.0224,19,12,12,25,25,20,26,20,31,44
-207021,1,0.00098827,3,7,0,207026,1.25578,0.000311823,11.7089,13.4182,16.8325,19.3923,21.5142,23.0347,21.941,24.4407,35.6431,32.1979,20,19,16,19,21,26,20,12,29,29
-206950,0.918994,0.00098827,3,7,0,207023,1.25589,0.000291411,10.8223,12.2921,15.1926,17.3416,19.1088,20.3681,19.4629,21.5276,30.6289,27.8531,7,12,13,14,18,20,20,22,24,32
-206950,1,0.00098827,2,3,0,206951,1.25589,0.00029739,11.0752,12.6122,15.6562,17.9194,19.7848,21.1162,20.159,22.3438,32.0209,29.0622,13,20,14,21,25,22,20,27,37,25
-206920,0.999906,0.00098827,3,7,0,206950,1.25593,0.000314645,11.8391,13.5842,17.0757,19.6977,21.8736,23.434,22.3115,24.8777,36.4045,32.8554,13,10,15,25,26,26,29,26,31,36
-206909,1,0.00098827,3,7,0,206921,1.25595,0.000305267,11.4181,13.0475,16.2896,18.7111,20.7132,22.1453,21.1155,23.4678,33.9538,30.7375,12,8,12,16,13,21,18,25,45,24
-206911,0.944136,0.00098827,2,3,0,206912,1.25595,0.000296093,11.0205,12.5428,15.5554,17.7935,19.6374,20.9529,20.0071,22.1655,31.7156,28.7973,9,11,16,15,15,20,18,22,40,20
-206861,0.975588,0.00098827,3,7,0,206912,1.25603,0.000316735,11.9362,13.7081,17.2576,19.9265,22.143,23.7335,22.5893,25.2056,36.9778,33.3501,16,15,20,18,20,19,19,20,28,30
-206861,0.998725,0.00098827,2,3,0,206862,1.25602,0.000312571,11.7457,13.4648,16.9001,19.4769,21.6134,23.1447,22.0432,24.5609,35.8508,32.3776,10,16,12,16,20,22,17,20,46,32
-206803,0.892942,0.00098827,3,7,0,206864,1.25612,0.000298436,11.1226,12.672,15.7424,18.0265,19.91,21.2548,20.2879,22.4948,32.2782,29.2858,13,11,11,15,21,26,16,23,34,25
-206712,0.977409,0.00098827,4,15,0,206804,1.25626,0.000321924,12.1806,14.0206,17.7178,20.5061,22.8265,24.4939,23.2942,26.0388,38.4407,34.6109,10,12,17,16,21,30,23,31,35,31
-206705,1,0.00098827,2,3,0,206712,1.25627,0.000309464,11.6084,13.2893,16.6422,19.1526,21.2316,22.7203,21.6495,24.0963,35.0407,31.6781,7,16,16,25,19,18,28,22,31,33
-206704,0.996669,0.00098827,1,1,0,206705,1.25627,0.000311072,11.6807,13.3816,16.7773,19.3222,21.4311,22.9419,21.8552,24.3388,35.4622,32.0424,12,16,17,21,20,21,20,29,29,28
-206580,0.99036,0.00098827,4,15,0,206704,1.25646,0.000302994,11.324,12.9272,16.1128,18.4889,20.4517,21.8549,20.8459,23.15,33.402,30.2604,10,13,22,19,14,23,18,18,32,25
-206560,0.931896,0.00098827,3,7,0,206583,1.25649,0.000299945,11.1918,12.7592,15.8682,18.183,20.093,21.4572,20.4763,22.7155,32.6544,29.6126,13,22,15,25,16,18,27,25,30,30
-206553,1,0.00098827,2,3,0,206561,1.2565,0.000311841,11.7182,13.4291,16.8463,19.4084,21.5322,23.0541,21.9594,24.4613,35.6739,32.2255,23,13,21,15,18,20,28,24,26,29
-206546,0.985132,0.00098827,2,3,0,206553,1.25652,0.000315923,11.9046,13.667,17.1957,19.8478,22.0496,23.6292,22.4928,25.0909,36.7734,33.1745,12,11,20,21,17,17,23,22,44,44
-206538,0.937379,0.00098827,2,3,0,206547,1.25653,0.000325072,12.3331,14.2156,18.0053,20.8687,23.2545,24.9704,23.7357,26.5613,39.3617,35.4038,6,20,11,16,22,28,19,30,35,34
-206530,1,0.00098827,2,3,0,206538,1.25654,0.000312958,11.7693,13.4942,16.9417,19.5282,21.6732,23.2107,22.1048,24.6327,35.9725,32.4835,10,17,14,19,23,18,30,27,34,31
-206529,0.995601,0.00098827,1,1,0,206530,1.25654,0.000313848,11.8099,13.546,17.0177,19.6238,21.7857,23.3358,22.2208,24.7697,36.2115,32.6897,12,17,12,18,19,26,25,18,24,19
-206504,0.984423,0.00098827,3,7,0,206533,1.25658,0.000302208,11.291,12.8851,16.0511,18.4116,20.3609,21.754,20.7522,23.0397,33.2112,30.0953,8,19,19,21,14,26,23,21,30,35
-206505,0.97369,0.00098827,1,1,0,206506,1.25658,0.000297843,11.1022,12.6455,15.7027,17.9763,19.8507,21.1886,20.2267,22.4223,32.151,29.176,15,13,19,17,22,26,20,17,41,37
-206506,0.997094,0.00098827,1,1,0,206506,1.25658,0.000297466,11.0861,12.625,15.673,17.9392,19.8072,21.1405,20.1819,22.3697,32.061,29.098,14,13,24,18,20,15,21,24,48,31
-206509,0.95726,0.00098827,2,3,0,206511,1.25657,0.000322159,12.1956,14.0393,17.7444,20.5391,22.865,24.5365,23.3338,26.0853,38.5202,34.6799,11,17,15,14,25,25,34,26,56,29
-206508,1,0.00098827,2,3,0,206509,1.25657,0.000318274,12.0139,13.8067,17.4012,20.1063,22.3543,23.9681,22.8071,25.4622,37.4238,33.7355,15,18,17,19,22,24,14,33,37,41
-206412,0.950678,0.00098827,3,11,0,206511,1.25672,0.000310326,11.6524,13.3448,16.7221,19.2521,21.348,22.8493,21.7695,24.237,35.2821,31.8874,8,20,29,20,21,23,22,36,31,24
-206411,0.939612,0.00098827,2,3,0,206413,1.25672,0.000319408,12.0685,13.8763,17.5033,20.2347,22.5056,24.1362,22.9631,25.6464,37.7463,34.0136,18,14,17,26,19,25,29,21,40,33
-206412,0.862954,0.00098827,2,3,0,206415,1.25673,0.000333383,12.7379,14.7357,18.7772,21.8456,24.4105,26.2594,24.9286,27.9766,41.878,37.5652,17,20,21,23,20,15,25,26,51,29
