# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:06:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/8walc1ce.json
# init = 2 (Default)
# random
#   seed = 44886
# output
#   file = /home/lab5/output/code2-20230416100655_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00324595
# Diagonal elements of inverse mass matrix:
# 1.12257e-05, 9.90109e-06
503.365,0.893993,0.00324595,2,3,0,-500.913,1.89996,0.000214947,15.3375,16.848,19.6977,21.7168,23.3282,24.4526,23.6463,25.4719,33.0382,30.8023,21,16,15,28,20,20,33,29,28,26
503.202,0.975315,0.00324595,2,3,0,-503.071,1.89997,0.000193975,14.144,15.3953,17.7268,19.3587,20.6505,21.5466,20.9044,22.3555,28.2695,26.5372,5,15,16,27,24,19,16,21,25,22
503.094,0.992918,0.00324595,2,3,0,-503.013,1.89997,0.00019285,14.0827,15.3209,17.6268,19.2397,20.5158,21.4008,20.7666,22.1995,28.034,26.3258,8,12,15,18,16,20,17,10,25,38
503.318,0.996194,0.00324595,6,123,0,-502.571,1.90028,0.000215074,15.3499,16.8626,19.7165,21.7388,23.3528,24.4791,23.6714,25.5001,33.0798,30.8399,17,16,18,18,21,26,27,23,32,35
503.472,0.98194,0.00324595,7,139,0,-502.564,1.89961,0.000212203,15.1704,16.6445,19.4209,21.385,22.9508,24.0426,23.2597,25.0317,32.3596,30.1967,16,12,20,26,19,23,28,27,41,34
501.568,0.760746,0.00324595,2,3,0,-501.091,1.89962,0.000227626,16.1019,17.7859,20.9867,23.2716,25.1041,26.3873,25.4667,27.5536,36.2906,33.6951,17,18,23,16,26,27,21,22,27,44
500.323,0.947086,0.00324595,7,155,0,-498.841,1.90103,0.000231209,16.3495,18.0877,21.3985,23.7668,25.669,27.0022,26.0456,28.2149,37.3231,34.6133,16,21,29,18,33,25,18,36,33,38
503.035,0.990408,0.00324595,5,39,0,-500.001,1.9012,0.00020511,14.784,16.1703,18.7706,20.6025,22.0589,23.0723,22.3458,23.9892,30.7469,28.7582,16,12,19,16,19,27,22,27,21,30
503.316,0.961533,0.00324595,7,183,0,-501.419,1.89911,0.000207128,14.8685,16.2771,18.9223,20.788,22.2724,23.306,22.565,24.2415,31.1461,29.1125,16,15,14,17,23,24,30,24,31,21
503.206,0.965735,0.00324595,1,3,0,-503.097,1.89911,0.000200225,14.4773,15.8011,18.277,20.0162,21.3963,22.3554,21.6679,23.2222,29.5884,27.7188,23,18,21,28,19,24,22,17,30,20
500.51,0.622731,0.00324595,2,3,0,-499.878,1.89911,0.00017874,13.3242,14.4067,16.4058,17.7926,18.8838,19.6376,19.0976,20.316,25.2211,23.7935,13,13,21,11,16,17,17,21,22,31
503.218,1,0.00324595,2,3,0,-500.368,1.89912,0.000200161,14.4739,15.797,18.2714,20.0096,21.3887,22.3472,21.6601,23.2134,29.5749,27.7067,11,9,16,17,22,22,29,22,32,26
503.301,0.9936,0.00324595,2,3,0,-503.136,1.89912,0.000202655,14.614,15.9672,18.5018,20.2849,21.701,22.6858,21.9799,23.5764,30.1281,28.202,13,16,25,16,18,28,18,22,33,31
503.319,0.998541,0.00324595,3,15,0,-503.265,1.89913,0.000202957,14.6312,15.9882,18.5301,20.3187,21.7394,22.7274,22.0191,23.621,30.1961,28.2629,7,14,19,23,27,23,24,27,27,28
503.483,0.972098,0.00324595,6,67,0,-502.963,1.89949,0.000200289,14.4863,15.8113,18.2897,20.0308,21.4123,22.3724,21.6842,23.2402,29.6136,27.7417,12,24,18,21,23,27,25,19,23,30
502.886,0.817414,0.00324595,1,3,0,-502.124,1.89949,0.000218593,15.5477,17.1061,20.0525,22.1446,23.8167,24.9846,24.1469,26.0441,33.9296,31.5959,14,9,16,25,26,22,21,23,41,28
503.539,0.987763,0.00324595,7,199,0,-501.839,1.9004,0.000210985,15.1111,16.5706,19.3176,21.2595,22.8069,23.8854,23.112,24.8623,32.0932,29.96,17,13,17,16,22,28,30,23,36,18
503.539,0.979408,0.00324595,2,3,0,-503.318,1.9004,0.000210987,15.1112,16.5708,19.3178,21.2597,22.8071,23.8857,23.1123,24.8627,32.0937,29.9605,14,20,22,11,16,25,20,22,25,36
503.002,0.956844,0.00324595,5,47,0,-502.823,1.90059,0.000193472,14.1254,15.3716,17.6931,19.3175,20.603,21.4947,20.8556,22.2995,28.1816,26.459,13,22,15,14,17,14,20,18,33,28
503.642,0.998829,0.00324595,5,59,0,-502.798,1.90045,0.000205816,14.8133,16.2074,18.8233,20.6669,22.133,23.1535,22.4219,24.0768,30.8856,28.8812,13,15,18,15,15,27,17,20,27,25
502.578,0.768999,0.00324595,1,3,0,-502.082,1.90045,0.000189075,13.8856,15.0816,17.3039,18.8549,20.0802,20.9291,20.3208,21.6947,27.2717,25.6414,18,11,19,17,15,32,26,20,18,24
502.344,0.999124,0.00324595,6,87,0,-502.051,1.9008,0.000221365,15.7358,17.3341,20.3607,22.5133,24.2355,25.4394,24.5759,26.5322,34.6816,32.267,10,18,16,18,26,25,31,29,28,45
502.069,0.936395,0.00324595,1,1,0,-501.871,1.9008,0.000223251,15.8508,17.4752,20.5546,22.7471,24.5027,25.7304,24.8497,26.8453,35.1711,32.7023,16,14,18,15,31,32,17,26,43,37
503.093,0.922003,0.00324595,7,191,0,-499.587,1.9002,0.000192952,14.0915,15.3312,17.64,19.2549,20.5327,21.419,20.7839,22.2188,28.0618,26.3511,18,19,18,20,14,19,20,16,27,22
501.516,0.895068,0.00324595,6,127,0,-498.339,1.90077,0.00018319,13.5778,14.7094,16.8049,18.2623,19.411,20.2055,19.6363,20.9212,26.1127,24.5989,14,5,14,11,14,34,21,28,21,24
502.238,0.991672,0.00324595,2,3,0,-500.862,1.9008,0.000222139,15.7829,17.3918,20.44,22.6089,24.3448,25.5584,24.6879,26.6602,34.8817,32.4449,15,25,21,25,12,26,23,30,22,33
503.476,0.999774,0.00324595,6,83,0,-502.05,1.9004,0.000198609,14.4057,15.7119,18.1524,19.8653,21.2235,22.167,21.4907,23.0195,29.2727,27.4375,15,19,26,14,17,26,17,31,19,34
503.27,0.906711,0.00324595,2,3,0,-502.447,1.90041,0.000215113,15.3543,16.8677,19.723,21.7464,23.3613,24.4881,23.68,25.5097,33.0939,30.8526,20,17,15,14,24,21,27,27,24,33
503.613,0.991165,0.00324595,6,87,0,-503.021,1.90028,0.00021016,15.0613,16.51,19.2354,21.1611,22.6951,23.764,22.9976,24.7321,31.8933,29.7814,13,16,15,20,24,24,34,19,18,26
503.631,0.988283,0.00324595,6,103,0,-503.365,1.90016,0.000200583,14.5125,15.842,18.3291,20.0766,21.4633,22.4272,21.7363,23.2984,29.6983,27.8185,15,21,26,21,21,17,16,19,27,32
503.637,0.999931,0.00324595,5,59,0,-503.592,1.90019,0.000210079,15.0552,16.5027,19.2258,21.1497,22.6823,23.7502,22.9845,24.7174,31.8712,29.7615,23,14,15,22,21,33,24,29,28,29
503.576,0.986651,0.00324595,2,3,0,-503.475,1.90018,0.000199405,14.4469,15.7622,18.2212,19.9477,21.3172,22.2688,21.5867,23.1287,29.4399,27.5871,20,9,14,14,19,19,20,19,35,15
502.496,0.840321,0.00324595,1,3,0,-502.405,1.90018,0.00018788,13.8178,15.0002,17.1956,18.7267,19.9357,20.7731,20.1731,21.5281,27.0231,25.4176,11,11,20,17,23,16,19,21,22,32
503.573,1,0.00324595,2,3,0,-502.66,1.90017,0.000211576,15.1422,16.609,19.3707,21.3236,22.8802,23.9653,23.1872,24.9483,32.2272,30.0793,11,17,19,19,30,22,29,29,29,44
503.546,0.997539,0.00324595,7,159,0,-503.399,1.89994,0.000212284,15.1803,16.6559,19.4354,21.4018,22.9694,24.0625,23.2787,25.0529,32.3901,30.2244,17,16,18,28,14,21,22,28,32,26
501.972,0.854322,0.00324595,4,27,0,-501.568,1.89987,0.000225782,15.9917,17.65,20.7985,23.0435,24.8428,26.1021,25.1987,27.2462,35.8058,33.265,16,14,29,24,22,27,19,33,35,35
503.609,0.947857,0.00324595,2,3,0,-501.424,1.89988,0.000210934,15.1004,16.5585,19.3027,21.2426,22.7884,23.8658,23.0933,24.8417,32.0646,29.9338,18,16,19,21,24,25,20,22,46,28
503.679,0.98079,0.00324595,2,3,0,-503.366,1.89989,0.000201947,14.5853,15.931,18.4503,20.2219,21.6285,22.6066,21.9055,23.4908,29.9931,28.0821,10,14,21,17,21,20,19,17,28,26
503.09,0.986017,0.00324595,7,239,0,-502.625,1.89901,0.000211495,15.1199,16.584,19.3403,21.2895,22.8429,23.9258,23.1493,24.9068,32.1705,30.0272,11,18,18,11,17,28,17,23,34,27
