# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:26:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/lftp9qwk.json
# init = 2 (Default)
# random
#   seed = 52033
# output
#   file = /home/lab5/output/code2-20230416112658_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
502.169,0.831315,0.00337588,6,91,0,-500.614,1.90051,0.000186286,13.7375,14.9026,17.0639,18.5699,19.7583,20.581,19.9915,21.3225,26.7135,25.1395,18,13,23,22,15,22,22,20,26,25
503.123,0.994973,0.00337588,2,7,0,-502.215,1.90052,0.000216231,15.4224,16.9508,19.8363,21.8824,23.5161,24.6565,23.8387,25.6906,33.3736,31.102,13,18,15,25,19,20,25,35,48,28
499.489,0.680739,0.00337588,3,15,0,-498.866,1.90058,0.000235987,16.6465,18.4548,21.9088,24.3864,26.3801,27.7793,26.7753,29.0532,38.6549,35.7926,17,18,27,24,32,22,28,38,39,30
503.229,1,0.00337588,2,7,0,-499.737,1.9006,0.00019626,14.2785,15.5572,17.943,19.6152,20.94,21.8596,21.2005,22.6901,28.7721,26.9888,15,15,14,19,28,28,28,26,20,30
503.676,0.82165,0.00337588,7,183,0,-498.518,1.89972,0.000203476,14.6691,16.0333,18.5894,20.3885,21.8179,22.8121,22.0993,23.7113,30.3306,28.3839,10,13,17,25,25,30,19,34,20,28
503.383,0.944077,0.00337588,2,7,0,-503.125,1.89971,0.000214175,15.2881,16.788,19.6165,21.6198,23.218,24.333,23.5334,25.3436,32.841,30.6262,17,18,24,20,29,24,18,31,35,26
503.334,0.993627,0.00337588,7,167,0,-502.722,1.90034,0.000214661,15.3263,16.8336,19.6768,21.6909,23.2982,24.4196,23.6154,25.4362,32.9804,30.7513,10,14,21,17,30,25,23,26,42,42
503.42,0.957086,0.00337588,5,63,0,-502.704,1.90037,0.000197516,14.3447,15.6378,18.0525,19.7461,21.0886,22.0208,21.3526,22.8629,29.0352,27.2245,9,8,23,22,24,23,26,26,24,28
503.569,0.950126,0.00337588,2,7,0,-503.052,1.90038,0.000210472,15.0809,16.5338,19.2675,21.1995,22.7386,23.8112,23.0421,24.7827,31.9707,29.8506,11,11,19,23,28,24,21,31,41,44
501.146,0.608068,0.00337588,1,3,0,-500.924,1.90038,0.000229645,16.2403,17.9546,21.2169,23.5484,25.4198,26.731,25.7903,27.9231,36.8673,34.208,11,17,16,24,21,31,27,25,34,30
503.621,0.928826,0.00337588,2,3,0,-500.519,1.90039,0.000208908,14.9902,16.4231,19.1168,21.0187,22.5329,23.5878,22.8315,24.5429,31.6014,29.5209,14,19,17,19,27,28,29,23,39,25
503.553,0.992685,0.00337588,6,71,0,-503.447,1.90047,0.000209869,15.0472,16.4925,19.211,21.1315,22.6611,23.7269,22.9627,24.6921,31.8305,29.7256,8,17,13,15,18,32,21,24,25,44
503.302,0.901587,0.00337588,1,3,0,-502.896,1.90047,0.000196354,14.2818,15.5614,17.9491,19.6227,20.9486,21.8691,21.2093,22.7003,28.7883,27.0032,12,14,13,22,14,17,22,15,42,25
501.867,0.866027,0.00337588,2,3,0,-501.529,1.90046,0.000184224,13.6279,14.7704,16.8872,18.3604,19.522,20.3257,19.7499,21.0498,26.3061,24.7727,14,20,17,15,17,28,28,23,27,18
499.14,0.583092,0.00337588,1,1,0,-499.112,1.90046,0.000171195,12.959,13.9657,15.8167,17.095,18.0979,18.7893,18.2941,19.4105,23.8781,22.582,8,14,16,14,19,27,18,17,30,22
503.514,1,0.00337588,2,3,0,-499.148,1.90046,0.000199848,14.4757,15.7967,18.2669,20.0018,21.3782,22.3346,21.6491,23.199,29.5453,27.6818,12,18,13,20,23,23,21,26,29,19
503.606,0.978964,0.00337588,6,71,0,-503.265,1.90021,0.000200186,14.491,15.8158,18.2935,20.034,21.415,22.3747,21.6868,23.2422,29.6124,27.7416,14,18,19,19,16,14,16,17,23,29
502.462,0.908087,0.00337588,7,151,0,-502.152,1.89934,0.000221333,15.7108,17.3063,20.3277,22.4764,24.1956,25.3973,24.5354,26.4881,34.6227,32.2126,14,20,16,23,21,28,25,24,27,40
502.2,0.978103,0.00337588,2,3,0,-501.944,1.89934,0.000223171,15.8228,17.4437,20.5164,22.7041,24.4557,25.6806,24.8019,26.7929,35.0991,32.6362,10,18,21,24,21,34,20,22,36,37
503.23,1,0.00337588,2,7,0,-502.276,1.89933,0.000197408,14.3237,15.6142,18.0239,19.7139,21.0533,21.9835,21.3168,22.8237,28.9816,27.1753,12,19,21,14,22,20,15,16,24,29
503.212,0.999405,0.00337588,4,31,0,-503.086,1.89928,0.000213413,15.2364,16.7258,19.5329,21.5202,23.1052,24.2107,23.418,25.2126,32.6412,30.4474,13,18,16,22,25,21,28,30,28,25
502.64,0.938851,0.00337588,5,63,0,-502.022,1.89912,0.000218491,15.5358,17.0923,20.0348,22.1241,23.7938,24.96,24.1236,26.018,33.8914,31.5613,24,14,14,16,29,27,25,26,32,30
502.743,0.90278,0.00337588,4,31,0,-501.243,1.89917,0.000193015,14.0805,15.3197,17.6275,19.2419,20.5192,21.4052,20.7702,22.2047,28.0462,26.3358,10,16,10,21,15,25,24,18,35,24
503.474,0.999712,0.00337588,5,63,0,-502.443,1.8993,0.000204625,14.7282,16.1058,18.6892,20.5086,21.9548,22.961,22.2396,23.8713,30.5777,28.6045,19,19,25,21,17,25,31,19,30,23
503.604,0.999954,0.00337588,6,91,0,-503.355,1.8995,0.000205787,14.7974,16.1898,18.8025,20.6438,22.1081,23.1272,22.3966,24.0494,30.8493,28.8476,9,10,29,19,25,14,23,25,24,25
503.099,0.889203,0.00337588,7,159,0,-502.271,1.90051,0.000194071,14.157,15.41,17.745,19.3795,20.6732,21.5708,20.9275,22.381,28.3051,26.5698,18,22,22,14,21,15,26,25,34,22
503.224,1,0.00337588,2,3,0,-503.022,1.90051,0.000195523,14.2365,15.5064,17.8749,19.5342,20.8483,21.7605,21.1067,22.584,28.612,26.8452,11,17,21,28,13,20,14,22,23,32
503.652,0.988879,0.00337588,7,187,0,-502.962,1.89984,0.000209691,15.0274,16.4696,19.1817,21.0976,22.6234,23.6866,22.9243,24.6493,31.7685,29.6694,15,14,18,18,24,26,16,32,30,29
501.305,0.610773,0.00337588,1,3,0,-500.978,1.89984,0.000229213,16.2045,17.9117,21.1595,23.4801,25.3425,26.6471,25.7111,27.8332,36.7294,34.0849,16,25,27,22,25,24,21,33,48,30
503.507,0.82609,0.00337588,1,3,0,-500.04,1.89983,0.000198263,14.3783,15.6796,18.1107,19.8164,21.1689,22.1083,21.435,22.957,29.1811,27.3547,12,17,19,26,16,22,16,27,15,33
503.589,0.993143,0.00337588,6,95,0,-503.114,1.89953,0.000208301,14.9423,16.3663,19.0422,20.9309,22.4343,23.4814,22.7306,24.4294,31.4321,29.3685,12,18,26,16,14,29,28,21,33,31
503.352,0.948609,0.00337588,6,83,0,-502.744,1.89917,0.000203172,14.6439,16.0035,18.5508,20.3433,21.7673,22.7577,22.0477,23.6534,30.2455,28.3071,11,14,21,15,25,26,19,23,28,33
502.807,0.754414,0.00337588,7,147,0,-500.515,1.90076,0.00021783,15.5217,17.0719,20.0013,22.0804,23.7416,24.9016,24.0697,25.9539,33.7809,31.4652,17,15,24,24,26,25,19,35,31,36
502.517,0.929236,0.00337588,1,1,0,-502.411,1.90076,0.000220313,15.6713,17.2551,20.2525,22.383,24.0868,25.2775,24.4235,26.358,34.4101,32.0254,16,17,19,22,22,19,26,25,38,50
499.89,0.660966,0.00337588,2,3,0,-499.805,1.90077,0.00017502,13.1559,14.2016,16.1286,17.4625,18.5105,19.2338,18.7157,19.8841,24.5742,23.2113,18,13,14,18,18,22,18,24,15,28
500.861,0.983584,0.00337588,6,123,0,-498.905,1.9003,0.000231057,16.3279,18.0626,21.3665,23.7296,25.6275,26.9576,26.0033,28.1675,37.2535,34.5505,18,9,17,18,28,25,23,26,41,36
502.608,1,0.00337588,2,3,0,-501.13,1.90031,0.000221475,15.7347,17.3337,20.3619,22.5157,24.2391,25.4437,24.5796,26.5372,34.6929,32.2763,11,13,22,17,19,31,18,28,38,25
502.666,0.999932,0.00337588,6,115,0,-501.526,1.90052,0.000220373,15.6711,17.2554,20.2536,22.3848,24.0893,25.2804,24.4261,26.3614,34.417,32.0312,12,30,22,19,22,35,22,33,35,37
502.577,0.994571,0.00337588,7,167,0,-500.747,1.90127,0.000214762,15.3466,16.8567,19.7051,21.7232,23.3337,24.4573,23.6515,25.476,33.036,30.8022,11,22,14,28,27,22,21,34,32,39
502.845,0.999505,0.00337588,6,87,0,-501.926,1.90101,0.000215157,15.366,16.8809,19.7391,21.7645,23.3811,24.5092,23.7002,25.5319,33.1243,30.8806,22,19,14,24,26,29,19,28,29,26
501.758,0.927288,0.00337588,6,79,0,-500.559,1.90186,0.000196941,14.3342,15.6224,18.0273,19.7133,21.0495,21.9772,21.3123,22.8152,28.9545,27.1539,16,17,18,25,22,28,15,28,29,19
502.016,0.981889,0.00337588,2,3,0,-501.574,1.90186,0.000207667,14.9405,16.3598,19.0259,20.9069,22.4038,23.4463,22.6989,24.3899,31.3572,29.3046,14,15,13,17,25,17,23,26,44,21
500.507,0.98102,0.00337588,6,103,0,-498.509,1.90248,0.000212024,15.2035,16.6795,19.4593,21.4255,22.9929,24.0857,23.3021,25.0758,32.4095,30.245,15,19,17,21,26,25,21,25,38,28
500.394,0.881714,0.00337588,3,15,0,-499.256,1.90254,0.00019877,14.4456,15.7565,18.2061,19.9255,21.289,22.2361,21.5572,23.092,29.3707,27.5279,7,15,24,20,17,32,21,25,30,36
500.477,1,0.00337588,1,1,0,-500.409,1.90254,0.000200671,14.552,15.8857,18.3809,20.1341,21.5255,22.4926,21.7993,23.3667,29.7885,27.9022,16,12,24,27,23,24,25,25,32,26
503.556,0.950292,0.00337588,7,143,0,-499.696,1.90025,0.000211615,15.1457,16.6131,19.376,21.3298,22.8871,23.9728,23.1943,24.9563,32.2391,30.09,17,14,27,18,18,23,19,25,35,29
503.004,0.989337,0.00337588,7,139,0,-502.007,1.90095,0.00019676,14.3111,15.5961,17.9945,19.6759,21.0082,21.9333,21.2703,22.7687,28.8892,27.0943,13,13,18,15,21,19,16,20,26,25
502.933,0.984861,0.00337588,1,1,0,-502.877,1.90095,0.000195802,14.2582,15.5319,17.908,19.5728,20.8915,21.8068,21.1508,22.6334,28.6842,26.9104,11,17,18,29,30,19,19,22,23,25
502.538,0.794558,0.00337588,2,7,0,-501.146,1.90096,0.000218755,15.5803,17.1433,20.0984,22.1969,23.8742,25.0458,24.2055,26.1088,34.0205,31.6789,15,16,20,24,22,20,29,20,33,48
503.24,0.999877,0.00337588,5,47,0,-502.36,1.901,0.000207096,14.8949,16.3057,18.9552,20.8238,22.3106,23.3457,22.6036,24.2827,31.1979,29.1611,18,20,20,18,17,27,22,23,25,33
503.277,0.993507,0.00337588,5,35,0,-503.148,1.90094,0.000202325,14.6219,15.9736,18.5047,20.285,21.6988,22.6818,21.9771,23.5707,30.1089,28.187,6,21,29,26,23,22,29,20,32,41
503.322,0.999991,0.00337588,3,15,0,-503.273,1.90093,0.00020464,14.753,16.1332,18.7211,20.5437,21.9925,23.0005,22.2779,23.9124,30.631,28.6542,9,17,16,16,21,16,24,20,28,35
502.681,0.960054,0.00337588,6,71,0,-502.505,1.90121,0.000196154,14.2814,15.5596,17.9444,19.6157,20.9398,21.8589,21.2002,22.689,28.7669,26.9849,12,19,14,16,24,18,25,24,31,31
502.627,0.944223,0.00337588,2,3,0,-501.953,1.90122,0.000195578,14.2498,15.5213,17.8928,19.5542,20.8701,21.7834,21.1288,22.6081,28.6444,26.8751,16,10,17,17,23,21,18,19,29,24
502.813,0.999681,0.00337588,3,11,0,-502.609,1.9012,0.000197784,14.3713,15.6687,18.0917,19.7914,21.1388,22.0746,21.4039,22.9199,29.117,27.2989,19,14,19,18,17,27,23,29,27,30
503.239,0.99758,0.00337588,6,91,0,-502.622,1.90089,0.000210704,15.1022,16.5588,19.2999,21.2373,22.781,23.8568,23.0854,24.8313,32.0423,29.9152,20,16,21,19,29,22,19,30,29,33
501.853,0.754276,0.00337588,2,3,0,-500.86,1.9009,0.000224098,15.9043,17.5406,20.6443,22.8552,24.626,25.8648,24.9762,26.9898,35.3967,32.903,18,21,25,28,31,25,22,32,31,28
502.756,0.96219,0.00337588,6,83,0,-499.608,1.90141,0.00020339,14.6891,16.0544,18.6128,20.4133,21.8438,22.8388,22.1255,23.7386,30.3624,28.4145,11,18,14,25,22,33,17,28,25,38
501.85,0.818725,0.00337588,1,3,0,-501.656,1.90141,0.000190082,13.953,15.1615,17.4083,18.9774,20.2174,21.0768,20.461,21.8519,27.5028,25.8502,10,24,14,12,22,27,22,18,27,27
502.713,0.997353,0.00337588,2,7,0,-501.954,1.90142,0.000208667,14.9917,16.423,19.1133,21.0125,22.5245,23.5777,22.8226,24.5312,31.5772,29.5006,16,19,17,14,16,24,42,25,41,34
503.434,0.959277,0.00337588,7,231,0,-502.044,1.90068,0.00020994,15.0545,16.501,19.2219,21.1441,22.6752,23.7421,22.9771,24.7083,31.8541,29.7469,15,13,15,24,18,15,19,29,25,37
502.72,0.92637,0.00337588,4,31,0,-502.545,1.90073,0.000191594,14.0252,15.2501,17.5293,19.1223,20.3821,21.2555,20.6296,22.0435,27.7948,26.1118,8,11,20,22,21,24,22,18,30,20
503.477,0.943053,0.00337588,6,123,0,-500.907,1.89982,0.000197814,14.3532,15.6492,18.0696,19.7674,21.1134,22.0482,21.3782,22.8926,29.0835,27.2671,16,11,9,24,22,29,21,22,27,32
503.635,0.999043,0.00337588,6,91,0,-503.343,1.89965,0.000208508,14.956,16.3828,19.0643,20.9571,22.464,23.5135,22.761,24.4638,31.4843,29.4153,12,12,22,26,25,28,25,28,35,33
503.106,0.937115,0.00337588,2,3,0,-503.045,1.89964,0.000193743,14.1268,15.3749,17.7004,19.3279,20.6159,21.5095,20.8691,22.316,28.2116,26.4849,9,13,19,21,13,17,25,21,26,13
502.607,0.949498,0.00337588,2,7,0,-502.444,1.89963,0.000221357,15.7168,17.3131,20.336,22.4859,24.206,25.4084,24.5459,26.4998,34.6389,32.2274,13,27,12,18,28,33,25,20,35,36
502.84,0.999262,0.00337588,6,75,0,-502.347,1.90001,0.000220084,15.6457,17.2252,20.214,22.3381,24.0367,25.2236,24.3723,26.3007,34.3258,31.9493,12,15,19,21,26,30,19,19,38,40
500.439,0.844171,0.00337588,2,3,0,-500.371,1.90001,0.000233054,16.4495,18.2131,21.5757,23.9837,25.9192,27.2764,26.3025,28.5113,37.7995,35.0341,19,30,17,15,24,24,31,30,41,48
503.717,0.936824,0.00337588,2,3,0,-499.932,1.90001,0.000207807,14.9209,16.3394,19.0041,20.8843,22.3807,23.4227,22.6756,24.366,31.3319,29.2796,19,18,15,14,20,34,25,31,34,27
503.533,0.97656,0.00337588,7,143,0,-503.424,1.90007,0.000198406,14.3897,15.693,18.128,19.8367,21.1916,22.1327,21.4581,22.9829,29.2191,27.389,8,11,24,13,16,24,25,23,31,30
503.508,0.971397,0.00337588,7,135,0,-502.961,1.89935,0.000204422,14.7174,16.0926,18.6711,20.4869,21.93,22.9341,22.2143,23.8424,30.5332,28.5648,23,11,21,24,19,24,25,28,32,27
503.415,0.993287,0.00337588,5,63,0,-503.314,1.89924,0.000203321,14.6533,16.0149,18.566,20.3614,21.7877,22.7798,22.0686,23.677,30.2811,28.3391,17,12,16,17,17,32,21,25,25,23
503.403,0.999298,0.00337588,5,47,0,-503.319,1.8992,0.00020438,14.7129,16.0874,18.6645,20.4792,21.9215,22.925,22.2056,23.8328,30.5193,28.5522,11,21,11,29,16,24,25,20,26,25
503.473,0.972827,0.00337588,6,119,0,-502.336,1.89968,0.000212628,15.1964,16.6761,19.4638,21.4363,23.0092,24.1059,23.3195,25.0997,32.4642,30.2901,14,17,21,18,24,25,23,29,28,32
503.131,0.98875,0.00337588,7,183,0,-502.714,1.90074,0.000214453,15.3202,16.8254,19.6642,21.675,23.2795,24.3989,23.5961,25.4136,32.9427,30.7183,19,17,16,24,30,16,28,22,33,29
502.115,0.99995,0.00337588,6,115,0,-500.98,1.90164,0.000213783,15.2944,16.7921,19.6157,21.615,23.2099,24.3224,23.5246,25.3306,32.8087,30.6,14,15,19,16,28,23,19,28,33,30
502.863,0.999702,0.00337588,6,87,0,-501.048,1.90111,0.000197072,14.3307,15.6195,18.0256,19.7127,21.0497,21.9781,21.3127,22.8167,28.9609,27.1588,12,10,22,13,25,21,27,25,28,31
501.876,0.905158,0.00337588,6,95,0,-500.159,1.9019,0.000200459,14.5308,15.8612,18.3496,20.0979,21.4853,22.4495,21.7584,23.3211,29.7228,27.8425,5,25,14,18,20,26,23,19,36,33
500.973,0.847659,0.00337588,2,3,0,-500.87,1.9019,0.000189452,13.9259,15.1279,17.3618,18.9212,20.1534,21.0071,20.3954,21.7771,27.3877,25.7474,19,17,14,13,24,24,17,27,19,21
500.952,0.997015,0.00337588,2,7,0,-500.863,1.90189,0.000220825,15.72,17.3126,20.3275,22.4711,24.1857,25.3841,24.5245,26.4718,34.5801,32.1782,18,20,24,29,27,21,24,27,39,33
500.857,0.993137,0.00337588,2,3,0,-500.696,1.90188,0.000188183,13.8575,15.0453,17.251,18.7897,20.0048,20.8465,20.2434,21.6053,27.13,25.5157,16,13,17,13,19,15,17,21,31,19
501.96,0.906529,0.00337588,2,3,0,-500.317,1.90188,0.000208317,14.9784,16.4059,19.0886,20.982,22.4892,23.5389,22.7863,24.4893,31.5098,29.441,24,14,15,28,17,22,23,22,31,31
501.92,0.996749,0.00337588,2,3,0,-501.914,1.90188,0.000209639,15.0551,16.4995,19.2159,21.1346,22.6628,23.7275,22.9641,24.6917,31.8211,29.719,11,18,18,25,19,19,23,30,32,40
501.946,0.745282,0.00337588,2,3,0,-499.808,1.90187,0.000201093,14.5661,15.904,18.4077,20.1673,21.564,22.5349,21.839,23.4126,29.8623,27.9674,8,16,17,15,25,23,16,16,15,32
