# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:23:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/lked0s8o.json
# init = 2 (Default)
# random
#   seed = 63975
# output
#   file = /home/lab5/output/code2-20230416112305_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00383539
# Diagonal elements of inverse mass matrix:
# 1.10809e-05, 9.90111e-06
503.144,0.919735,0.00383539,1,1,0,-503.106,1.89958,0.000216466,15.4219,16.9519,19.841,21.89,23.5261,24.6683,23.8492,25.704,33.4005,31.1247,15,19,25,24,29,28,11,23,31,33
503.473,0.999999,0.00383539,6,119,0,-502.107,1.89929,0.000206357,14.827,16.2262,18.8525,20.7041,22.1769,23.2021,22.4671,24.1298,30.9738,28.9587,16,22,25,21,26,18,21,20,37,30
503.414,0.98046,0.00383539,2,3,0,-503.391,1.89929,0.000201783,14.5673,15.9101,18.424,20.1915,21.5949,22.5706,21.8711,23.4527,29.9384,28.0324,17,18,20,15,28,21,24,30,43,30
502.535,0.764647,0.00383539,7,143,0,-499.824,1.90061,0.00022098,15.7094,17.3021,20.3174,22.4615,24.1767,25.3755,24.5157,26.4636,34.5759,32.1727,15,23,16,27,23,35,22,26,44,26
502.631,0.999998,0.00383539,7,175,0,-501.213,1.89898,0.000193751,14.1179,15.3653,17.6894,19.3159,20.6032,21.4963,20.8563,22.3024,28.1946,26.4689,13,26,28,15,17,21,21,20,19,31
502.763,0.966516,0.00383539,7,159,0,-500.105,1.9006,0.000219244,15.6042,17.1732,20.1406,22.2485,23.9336,25.1108,24.2665,26.1789,34.1321,31.7777,10,14,15,18,21,20,18,27,30,39
503.116,1,0.00383539,2,3,0,-502.713,1.90059,0.00021586,15.4014,16.925,19.8007,21.8395,23.4671,24.6031,23.7885,25.6332,33.284,31.0224,13,19,23,27,27,25,20,20,26,30
502.643,0.999376,0.00383539,7,151,0,-501.218,1.89879,0.000196492,14.2654,15.5445,17.9314,19.6046,20.9302,21.8506,21.191,22.6818,28.7695,26.9844,12,25,15,24,24,25,29,27,37,27
503.303,0.989284,0.00383539,7,163,0,-501.863,1.90095,0.000204866,14.7663,16.1492,18.7428,20.5697,22.0219,23.0324,22.308,23.9466,30.6832,28.7009,17,11,19,14,17,24,28,36,27,34
503.303,0.359937,0.00383539,1,3,0,-499.466,1.90095,0.000204866,14.7663,16.1492,18.7428,20.5697,22.0219,23.0324,22.308,23.9466,30.6832,28.7009,15,20,20,21,20,15,23,22,29,28
