# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:25:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/u63o5wh6.json
# init = 2 (Default)
# random
#   seed = 24928
# output
#   file = /home/lab5/output/code2-20230416112538_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.000724231
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 5.07533e-05
-4.95223e+06,0.992789,0.000724231,4,15,0,4.95346e+06,-1.24726,0.00069793,4.25817,5.77672,9.59489,13.172,16.6183,19.3627,17.3653,22.1084,51.4418,40.9735,4,4,8,16,14,21,18,27,51,41
-4.95221e+06,0.991007,0.000724231,1,1,0,4.95223e+06,-1.24726,0.000700569,4.30183,5.84268,9.72308,13.364,16.8753,19.6736,17.6368,22.4745,52.4611,41.7494,2,4,13,14,22,16,16,27,57,40
-4.95211e+06,0.985995,0.000724231,3,7,0,4.95221e+06,-1.24723,0.000687942,4.09716,5.53407,9.12536,12.4707,15.6813,18.2311,16.3759,20.7768,47.7627,38.1672,3,7,10,16,19,18,16,20,51,46
-4.95209e+06,1,0.000724231,1,1,0,4.95211e+06,-1.24722,0.000688854,4.11164,5.55585,9.16735,12.5333,15.7647,18.3318,16.464,20.8952,48.0879,38.4156,7,4,7,14,14,24,17,18,41,41
-4.9505e+06,0.964569,0.000724231,4,15,0,4.95209e+06,-1.24671,0.000681598,4.00002,5.38791,8.84348,12.0507,15.1212,17.5555,15.7847,19.9828,45.5862,36.5034,5,6,15,13,14,17,19,26,43,30
-4.9504e+06,0.990953,0.000724231,2,3,0,4.9505e+06,-1.24668,0.000697041,4.24604,5.75802,9.55766,13.1156,16.5422,19.2703,17.2848,21.9992,51.1327,40.7391,6,6,9,11,11,12,16,18,54,30
-4.90521e+06,0.999583,0.000724231,7,127,0,4.9504e+06,-1.23229,0.000697483,4.31497,5.85263,9.71782,13.338,16.8253,19.602,17.5811,22.3796,52.0449,41.4599,6,3,12,13,19,20,17,25,55,52
-4.89954e+06,0.996936,0.000724231,7,127,0,4.90521e+06,-1.23048,0.000686571,4.14435,5.59447,9.21576,12.5864,15.8195,18.3863,16.5188,20.9482,48.077,38.4355,5,7,5,8,17,23,13,25,45,38
-4.89952e+06,0.996332,0.000724231,1,1,0,4.89954e+06,-1.23047,0.000684533,4.11189,5.5457,9.12191,12.4467,15.6334,18.1618,16.3223,20.6844,47.3548,37.8833,6,1,12,11,10,9,16,25,35,27
-4.89943e+06,1,0.000724231,4,15,0,4.89952e+06,-1.23044,0.000686425,4.14215,5.59114,9.2093,12.5768,15.8066,18.3707,16.5052,20.9299,48.0264,38.3969,8,11,11,16,26,25,17,21,58,40
-4.89942e+06,1,0.000724231,1,1,0,4.89943e+06,-1.23044,0.000691536,4.22477,5.7154,9.44902,12.9341,16.2835,18.9461,17.0086,21.6064,49.8863,39.8175,6,6,14,10,19,16,18,17,60,37
-4.89939e+06,0.99782,0.000724231,1,1,0,4.89942e+06,-1.23043,0.000686365,4.14124,5.58977,9.20664,12.5728,15.8013,18.3643,16.4996,20.9223,48.0057,38.381,1,5,8,11,13,22,14,14,50,25
-4.89929e+06,0.921666,0.000724231,3,7,0,4.8994e+06,-1.2304,0.000707052,4.48592,6.10999,10.216,14.0828,17.8214,20.8061,18.6332,23.7977,55.987,44.4614,8,7,9,13,16,16,34,20,65,50
-4.89772e+06,1,0.000724231,4,15,0,4.8993e+06,-1.22989,0.000676517,3.98879,5.36087,8.76665,11.9185,14.93,17.3143,15.5801,19.6892,44.641,35.8058,2,8,6,8,16,14,18,18,46,37
-4.89769e+06,0.98927,0.000724231,1,1,0,4.89772e+06,-1.22989,0.000674582,3.95912,5.3165,8.68186,11.7929,14.7631,17.1135,15.404,19.4537,44.004,35.3171,3,9,6,20,14,21,15,19,30,42
-4.8973e+06,0.975766,0.000724231,3,7,0,4.89769e+06,-1.22976,0.000709637,4.53383,6.18223,10.3562,14.2929,18.1029,21.1466,18.9305,24.199,57.1096,45.3147,1,7,14,15,21,21,20,26,70,43
-4.89721e+06,0.984568,0.000724231,2,3,0,4.8973e+06,-1.22973,0.000689879,4.20078,5.67884,9.37727,12.8262,16.1388,18.7709,16.8556,21.3998,49.3105,39.3792,4,8,9,12,15,24,16,20,46,45
-4.89718e+06,0.985822,0.000724231,2,3,0,4.89721e+06,-1.22972,0.00069579,4.29785,5.82509,9.6602,13.2488,16.7032,19.4526,17.4517,22.202,51.526,41.0692,3,2,8,10,12,17,14,17,48,32
-4.89716e+06,1,0.000724231,1,1,0,4.89718e+06,-1.22972,0.00068955,4.19551,5.67091,9.36193,12.8034,16.1082,18.734,16.8234,21.3565,49.191,39.2879,2,3,11,7,18,16,14,28,62,33
-4.89715e+06,0.996233,0.000724231,2,3,0,4.89716e+06,-1.22971,0.00068642,4.1451,5.59511,9.2158,12.5856,15.8177,18.3836,16.5168,20.9445,48.0598,38.4236,5,7,13,12,14,18,11,18,48,42
-4.89713e+06,0.998828,0.000724231,4,15,0,4.89715e+06,-1.22971,0.000688746,4.18253,5.65137,9.32424,12.7471,16.0332,18.6435,16.7442,21.25,48.8981,39.0643,6,6,12,10,24,16,9,18,53,33
-4.89712e+06,0.996359,0.000724231,2,3,0,4.89713e+06,-1.2297,0.000692109,4.23724,5.73372,9.48326,12.9844,16.3498,19.0257,17.0785,21.6995,50.1361,40.0094,5,6,7,10,12,22,13,17,55,47
-4.89702e+06,0.979411,0.000724231,3,7,0,4.89712e+06,-1.22967,0.000700913,4.38397,5.95513,9.91271,13.6267,17.2091,20.0642,17.986,22.9223,53.5285,42.5941,1,5,10,15,15,24,19,26,58,37
-4.897e+06,1,0.000724231,2,3,0,4.89702e+06,-1.22967,0.000698986,4.35148,5.90603,9.81721,13.4836,17.0174,19.8324,17.7836,22.6492,52.7675,42.015,2,3,7,18,15,20,20,26,52,31
-4.89698e+06,1,0.000724231,1,1,0,4.897e+06,-1.22966,0.000691471,4.22699,5.71825,9.45329,12.9396,16.29,18.9534,17.0153,21.6144,49.901,39.8301,1,5,18,13,17,22,14,22,41,44
-4.89659e+06,0.974605,0.000724231,4,15,0,4.89698e+06,-1.22954,0.000673517,3.94425,5.29406,8.63853,11.7284,14.6771,17.0098,15.3133,19.3319,43.6723,35.063,5,7,9,14,9,15,18,17,32,34
-4.89656e+06,0.984459,0.000724231,2,3,0,4.89659e+06,-1.22953,0.000683299,4.09619,5.52156,9.07405,12.3745,15.5362,18.0441,16.2196,20.5456,46.9666,37.5879,3,3,7,8,13,15,19,22,54,42
-4.89634e+06,0.98887,0.000724231,2,3,0,4.89656e+06,-1.22946,0.00070266,4.41461,6.00133,10.0023,13.7608,17.3885,20.2811,18.1755,23.1778,54.2398,43.1355,4,5,10,12,25,24,21,25,55,44
-4.89631e+06,0.949441,0.000724231,2,3,0,4.89634e+06,-1.22945,0.000692353,4.24233,5.74122,9.49735,13.0051,16.3773,19.0586,17.1074,21.7381,50.2401,40.0892,5,4,20,13,15,20,15,17,51,40
-4.8963e+06,1,0.000724231,1,1,0,4.89631e+06,-1.22944,0.000690012,4.20417,5.68375,9.38629,12.8394,16.156,18.7915,16.8738,21.4239,49.3738,39.428,8,5,9,14,16,23,25,18,60,38
-4.8962e+06,0.999715,0.000724231,4,15,0,4.8963e+06,-1.22941,0.00068794,4.17077,5.6335,9.28929,12.6947,15.963,18.5585,16.67,21.15,48.6205,38.8527,4,2,8,11,11,19,16,17,57,37
-4.89618e+06,1,0.000724231,1,1,0,4.8962e+06,-1.2294,0.000689283,4.19249,5.66616,9.35229,12.7886,16.0882,18.7097,16.8022,21.3276,49.1087,39.2256,2,3,13,12,15,16,16,18,39,31
-4.89616e+06,0.999636,0.000724231,1,1,0,4.89618e+06,-1.2294,0.000690839,4.21779,5.70422,9.42576,12.8982,16.2345,18.8862,16.9566,21.5352,49.6801,39.6619,5,6,8,10,15,26,19,13,57,46
-4.89492e+06,0.99847,0.000724231,5,31,0,4.89616e+06,-1.229,0.000687082,4.15868,5.61506,9.25312,12.6404,15.8901,18.4703,16.593,21.046,48.3313,38.6324,6,6,11,16,17,20,13,17,57,29
-4.8949e+06,0.997396,0.000724231,1,1,0,4.89492e+06,-1.22899,0.000685269,4.12968,5.57149,9.16923,12.5155,15.7236,18.2695,16.4172,20.81,47.6847,38.1381,9,4,8,14,22,29,20,17,60,35
-4.89468e+06,0.987525,0.000724231,2,3,0,4.8949e+06,-1.22892,0.000701374,4.39507,5.97141,9.94313,13.6714,17.2681,20.1351,18.0483,23.0053,53.7524,42.7659,7,4,10,10,19,25,23,23,55,37
-4.89457e+06,0.971766,0.000724231,2,3,0,4.89468e+06,-1.22889,0.000677532,4.00849,5.38973,8.82034,11.997,15.0335,17.4381,15.689,19.8338,45.0243,36.1012,4,9,11,9,15,13,12,19,52,34
-4.89455e+06,1,0.000724231,1,1,0,4.89457e+06,-1.22888,0.000678074,4.01693,5.40236,8.8445,12.0329,15.0811,17.4954,15.7393,19.9011,45.2066,36.241,5,1,6,8,19,12,19,25,52,27
-4.89453e+06,0.999526,0.000724231,2,3,0,4.89455e+06,-1.22888,0.000677764,4.01215,5.3952,8.83078,12.0125,15.054,17.4628,15.7107,19.8628,45.1028,36.1614,5,3,12,12,10,23,14,21,42,27
-4.8945e+06,1,0.000724231,2,3,0,4.89453e+06,-1.22887,0.000678949,4.03058,5.42279,8.88359,12.0908,15.1581,17.5882,15.8206,20.0099,45.502,36.4674,2,5,12,8,12,14,14,19,43,39
-4.89448e+06,0.999348,0.000724231,1,1,0,4.8945e+06,-1.22886,0.000678791,4.02816,5.41916,8.87663,12.0805,15.1444,17.5716,15.8061,19.9905,45.4491,36.4269,4,5,6,11,14,16,23,19,45,36
-4.89438e+06,0.973475,0.000724231,2,3,0,4.89448e+06,-1.22883,0.000670518,3.90158,5.22993,8.51529,11.5453,14.4336,16.7166,15.0564,18.9879,42.7397,34.3479,7,4,7,15,10,12,19,24,37,41
-4.89419e+06,0.99876,0.000724231,3,7,0,4.89438e+06,-1.22877,0.000692898,4.25415,5.75858,9.52984,13.0528,16.4404,19.1343,17.1739,21.8267,50.4782,40.272,2,5,14,16,22,21,17,13,63,49
-4.89358e+06,0.97614,0.000724231,4,15,0,4.8942e+06,-1.22857,0.000696382,4.31264,5.84665,9.70012,13.3071,16.7801,19.5446,17.5326,22.3095,51.8126,41.2897,0,4,19,12,8,15,17,24,59,41
-4.89357e+06,0.995507,0.000724231,3,7,0,4.89359e+06,-1.22857,0.000699184,4.3596,5.91755,9.83778,13.5131,17.0558,19.8779,17.8238,22.702,52.9034,42.1205,5,7,8,8,18,20,16,25,55,42
-4.89345e+06,0.999312,0.000724231,3,7,0,4.89357e+06,-1.22853,0.000691342,4.22965,5.72153,9.45781,12.945,16.2961,18.96,17.0216,21.6214,49.9094,39.8384,6,4,10,10,13,20,18,35,53,31
-4.89343e+06,0.99911,0.000724231,1,1,0,4.89345e+06,-1.22853,0.000686854,4.157,5.61223,9.24693,12.6306,15.8766,18.4537,16.5787,21.0262,48.2726,38.5883,5,6,14,13,14,15,16,25,51,33
-4.89342e+06,0.98915,0.000724231,1,1,0,4.89343e+06,-1.22852,0.000681986,4.07956,5.49599,9.0234,12.2981,15.4336,17.9197,16.1111,20.3988,46.5571,37.2761,6,4,10,17,11,17,9,28,39,45
-4.8934e+06,1,0.000724231,2,3,0,4.89342e+06,-1.22852,0.000682632,4.08978,5.51131,9.05281,12.3418,15.4917,17.9898,16.1725,20.4811,46.7815,37.4479,4,9,11,13,17,21,20,22,50,42
-4.89137e+06,0.996744,0.000724231,5,31,0,4.8934e+06,-1.22787,0.000699064,4.36062,5.91863,9.8387,13.5136,17.0557,19.8774,17.8237,22.7009,52.893,42.1138,4,12,10,7,19,18,19,20,49,41
-4.89136e+06,1,0.000724231,1,1,0,4.89137e+06,-1.22786,0.000696843,4.32339,5.86241,9.72953,13.3502,16.837,19.6129,17.5927,22.3894,52.0273,41.4546,7,5,16,13,16,17,13,23,57,38
-4.89126e+06,0.996772,0.000724231,2,3,0,4.89136e+06,-1.22783,0.000688077,4.17957,5.64572,9.31038,12.7243,16.0009,18.6032,16.7098,21.2015,48.7469,38.952,2,1,8,9,14,22,20,22,52,39
-4.89116e+06,0.964421,0.000724231,2,3,0,4.89126e+06,-1.2278,0.000671447,3.91965,5.25628,8.56399,11.6162,14.5268,16.828,15.1545,19.1177,43.0804,34.6112,2,7,10,9,13,18,22,16,39,35
-4.88995e+06,0.999421,0.000724231,4,15,0,4.89116e+06,-1.22741,0.000705419,4.47104,6.08537,10.1627,13.999,17.7058,20.6637,18.5104,23.6274,55.4768,44.0797,4,8,10,14,22,17,27,21,55,41
-4.88986e+06,0.967086,0.000724231,2,3,0,4.88995e+06,-1.22738,0.000710397,4.55798,6.21723,10.4206,14.3867,18.2263,21.2944,19.0606,24.3716,57.5699,45.6686,3,7,9,16,17,38,12,28,64,52
-4.88985e+06,0.909685,0.000724231,1,1,0,4.88987e+06,-1.22738,0.000717124,4.67801,6.39973,10.7791,14.9271,18.9534,22.1765,19.8293,25.4136,60.5219,47.9051,2,5,8,16,10,19,19,29,47,34
-4.88945e+06,1,0.000724231,3,7,0,4.88985e+06,-1.22725,0.000675579,3.98489,5.35343,8.74851,11.8888,14.8881,17.2622,15.5355,19.6264,44.4483,35.6621,5,3,5,10,11,14,10,16,51,24
-4.88943e+06,1,0.000724231,1,1,0,4.88945e+06,-1.22725,0.0006834,4.10713,5.53655,9.09935,12.4095,15.5808,18.0962,16.2663,20.6053,47.1089,37.7005,2,6,8,13,6,20,10,22,51,40
-4.88942e+06,0.995995,0.000724231,1,1,0,4.88944e+06,-1.22724,0.000681954,4.08427,5.50225,9.03348,12.3116,15.4504,17.9391,16.1287,20.4208,46.6055,37.3152,7,4,12,5,16,20,15,27,43,42
-4.88933e+06,0.974375,0.000724231,2,3,0,4.88942e+06,-1.22721,0.000672006,3.93042,5.27202,8.59313,11.6587,14.5826,16.8947,15.2133,19.1956,43.2852,34.7693,2,4,11,9,13,17,15,24,39,34
-4.88872e+06,0.999424,0.000724231,4,15,0,4.88933e+06,-1.22702,0.000698119,4.34842,5.89964,9.80041,13.4553,16.9767,19.7812,17.7401,22.587,52.5675,41.8676,8,6,12,21,17,13,20,17,47,45
-4.8887e+06,1,0.000724231,1,1,0,4.88872e+06,-1.22701,0.000697353,4.33561,5.88028,9.76282,13.399,16.9014,19.6901,17.6605,22.4798,52.2695,41.6406,4,8,9,14,22,15,14,17,52,47
-4.88868e+06,1,0.000724231,1,1,0,4.8887e+06,-1.22701,0.000694362,4.28582,5.80517,9.61716,13.1812,16.6101,19.3381,17.3529,22.0653,51.1204,40.7649,3,5,14,16,16,24,12,29,48,53
-4.88866e+06,1,0.000724231,1,1,0,4.88868e+06,-1.227,0.000692419,4.2538,5.7569,9.52375,13.0416,16.4236,19.1129,17.1559,21.8002,50.3877,40.2061,4,10,10,16,13,19,18,28,47,27
-4.88864e+06,0.975655,0.000724231,2,3,0,4.88866e+06,-1.22699,0.000683516,4.11003,5.54073,9.10699,12.4206,15.5953,18.1135,16.2815,20.6255,47.1617,37.7413,1,2,9,14,8,25,16,18,51,36
-4.88862e+06,1,0.000724231,1,1,0,4.88864e+06,-1.22699,0.000690134,4.21649,5.70071,9.41514,12.8795,16.2072,18.8515,16.9274,21.4928,49.5401,39.5592,6,6,5,18,20,19,18,25,54,37
-4.8886e+06,0.998092,0.000724231,1,1,0,4.88862e+06,-1.22698,0.000686226,4.15332,5.60573,9.232,12.6066,15.8431,18.4123,16.5431,20.9765,48.1218,38.4757,1,6,7,11,17,15,16,23,41,29
-4.88858e+06,0.99488,0.000724231,1,1,0,4.8886e+06,-1.22697,0.000683505,4.10992,5.54056,9.10664,12.4201,15.5946,18.1126,16.2807,20.6244,47.1586,37.739,4,6,7,5,13,15,22,21,58,28
-4.88817e+06,0.997857,0.000724231,3,7,0,4.88858e+06,-1.22685,0.000685236,4.13803,5.58268,9.18742,12.5401,15.7543,18.3052,16.4493,20.8505,47.7755,38.2111,3,9,9,13,15,19,14,27,59,41
-4.88815e+06,1,0.000724231,1,1,0,4.88817e+06,-1.22684,0.000685406,4.14078,5.5868,9.19534,12.5519,15.77,18.3241,16.4659,20.8727,47.8362,38.2575,2,4,9,23,14,17,10,17,46,32
-4.88806e+06,0.999975,0.000724231,2,3,0,4.88815e+06,-1.22681,0.000686097,4.15198,5.60361,9.22764,12.5999,15.834,18.4012,16.5335,20.9634,48.0842,38.4472,6,2,9,12,14,21,15,27,54,37
-4.88803e+06,0.998745,0.000724231,1,1,0,4.88806e+06,-1.2268,0.00068525,4.13845,5.58327,9.18849,12.5416,15.7563,18.3075,16.4515,20.8533,47.7827,38.2166,7,8,5,15,21,23,9,17,51,45
-4.88765e+06,0.999887,0.000724231,3,7,0,4.88803e+06,-1.22668,0.00069213,4.25043,5.75161,9.51299,13.0252,16.4014,19.0857,17.1323,21.7681,50.2958,40.1366,3,7,9,19,17,24,21,22,55,45
-4.88763e+06,0.999991,0.000724231,3,7,0,4.88765e+06,-1.22667,0.000692194,4.25151,5.75324,9.51612,13.0299,16.4076,19.0932,17.1389,21.7769,50.3201,40.1551,4,8,11,11,16,17,29,26,45,32
-4.88753e+06,0.992694,0.000724231,4,15,0,4.88763e+06,-1.22664,0.000697822,4.3451,5.89436,9.78952,13.4385,16.9539,19.7533,17.7159,22.5539,52.4716,41.7952,4,5,7,10,17,18,16,25,53,40
-4.88751e+06,0.999098,0.000724231,2,3,0,4.88753e+06,-1.22663,0.000695229,4.30181,5.82904,9.66279,13.2489,16.7003,19.4468,17.448,22.193,51.4702,41.0323,5,2,13,21,14,19,21,17,58,36
-4.88689e+06,1,0.000724231,4,15,0,4.88751e+06,-1.22643,0.000685307,4.14088,5.58669,9.19451,12.5502,15.7674,18.3206,16.463,20.8684,47.8206,38.2462,5,8,9,10,17,17,13,24,58,34
-4.88686e+06,0.993291,0.000724231,2,3,0,4.88689e+06,-1.22643,0.000690911,4.23153,5.723,9.45728,12.9418,16.2897,18.9507,17.0144,21.6091,49.8549,39.8005,3,4,6,23,17,15,21,19,51,43
-4.88677e+06,0.990317,0.000724231,3,7,0,4.88686e+06,-1.22639,0.000696964,4.33178,5.87409,9.74978,13.3787,16.8737,19.6562,17.6311,22.4393,52.1508,41.5514,2,7,14,11,14,13,27,18,49,35
-4.88674e+06,1,0.000724231,1,1,0,4.88677e+06,-1.22639,0.000695066,4.30017,5.82639,9.65728,13.2404,16.6886,19.4325,17.4357,22.176,51.4207,40.995,4,9,17,15,17,17,19,20,40,34
-4.88665e+06,0.998895,0.000724231,3,7,0,4.88674e+06,-1.22636,0.000696137,4.31811,5.85345,9.70967,13.3187,16.7933,19.559,17.5462,22.3249,51.833,41.3093,9,3,8,15,20,17,18,22,52,50
-4.88657e+06,0.995429,0.000724231,2,3,0,4.88665e+06,-1.22633,0.000685964,4.15183,5.60307,9.22587,12.5968,15.8293,18.3952,16.5284,20.956,48.0596,38.4292,4,3,16,11,12,11,14,20,45,29
-4.88647e+06,0.991887,0.000724231,2,3,0,4.88657e+06,-1.2263,0.000696985,4.33254,5.87518,9.75173,13.3815,16.8773,19.6605,17.6349,22.4443,52.1639,41.5615,5,5,10,18,23,24,24,27,67,42
-4.88646e+06,0.982206,0.000724231,1,1,0,4.88648e+06,-1.2263,0.000700679,4.39481,5.96925,9.93451,13.6552,17.2437,20.1036,18.022,22.9663,53.616,42.667,4,3,8,17,13,22,15,24,57,49
-4.88643e+06,0.936621,0.000724231,2,3,0,4.88646e+06,-1.22629,0.000709636,4.5496,6.20373,10.3922,14.3426,18.1658,21.2202,18.9964,24.2831,57.3081,45.4722,8,7,11,18,20,20,21,26,57,47
-4.88641e+06,1,0.000724231,1,1,0,4.88643e+06,-1.22628,0.000708907,4.53682,6.18433,10.3542,14.2854,18.089,21.127,18.9152,24.1732,56.9984,45.2372,3,5,15,12,13,25,24,23,59,51
-4.88632e+06,0.972611,0.000724231,2,3,0,4.88642e+06,-1.22625,0.000711598,4.58437,6.2565,10.4956,14.4981,18.3748,21.4735,19.2173,24.5822,58.1519,46.1122,9,7,7,25,16,26,16,39,59,47
-4.88631e+06,1,0.000724231,1,1,0,4.88632e+06,-1.22625,0.000709631,4.54968,6.20382,10.3923,14.3427,18.1659,21.2202,18.9964,24.2832,57.3078,45.472,1,6,11,7,13,18,11,22,60,33
-4.88628e+06,1,0.000724231,1,1,0,4.88631e+06,-1.22624,0.000707622,4.51454,6.1505,10.288,14.1857,17.9551,20.9647,18.7736,23.9817,56.4589,44.8278,2,7,10,13,19,28,17,25,49,48
-4.88626e+06,0.964076,0.000724231,4,15,0,4.88629e+06,-1.22623,0.000695661,4.31072,5.8422,9.68766,13.2856,16.749,19.5053,17.4994,22.2616,51.6563,41.1748,6,4,10,5,16,14,11,25,50,42
-4.88624e+06,0.999736,0.000724231,3,7,0,4.88626e+06,-1.22622,0.000696217,4.32003,5.85625,9.71488,13.3263,16.8034,19.5711,17.5568,22.339,51.8709,41.3384,6,4,9,18,16,15,15,18,61,39
-4.88613e+06,0.979389,0.000724231,3,7,0,4.88624e+06,-1.22619,0.000704254,4.45641,6.06238,10.1158,13.927,17.6078,20.5441,18.4066,23.4855,55.0659,43.7698,2,7,15,21,22,17,13,21,51,49
-4.88604e+06,0.982927,0.000724231,2,3,0,4.88613e+06,-1.22616,0.000706674,4.49838,6.12595,10.2398,14.1133,17.8578,20.8468,18.6708,23.8424,56.0667,44.5302,2,8,15,14,19,23,25,25,51,38
-4.88603e+06,1,0.000724231,1,1,0,4.88604e+06,-1.22616,0.000704346,4.45814,6.06497,10.1208,13.9344,17.6178,20.5562,18.4172,23.4997,55.1053,43.7998,4,6,15,10,17,23,14,27,51,40
-4.88582e+06,0.988504,0.000724231,3,7,0,4.88603e+06,-1.22609,0.000678386,4.033,5.42472,8.88312,12.0871,15.1506,17.5773,15.8122,19.9954,45.438,36.4228,3,10,8,14,14,10,13,23,46,38
-4.8858e+06,1,0.000724231,1,1,0,4.88582e+06,-1.22609,0.000679499,4.05041,5.45078,8.93302,12.1612,15.2491,17.6959,15.9161,20.1345,45.8158,36.7123,7,4,5,13,10,15,15,22,35,38
-4.88578e+06,0.975369,0.000724231,1,1,0,4.8858e+06,-1.22608,0.000674476,3.97261,5.33436,8.71036,11.831,14.8103,17.1678,15.4532,19.5151,44.1372,35.4252,2,4,11,7,10,16,13,23,41,36
-4.88575e+06,1,0.000724231,1,1,0,4.88578e+06,-1.22607,0.000680032,4.05882,5.46338,8.95714,12.1969,15.2967,17.7532,15.9663,20.2017,45.9985,36.8523,6,3,13,14,15,21,19,25,43,29
-4.88565e+06,0.986473,0.000724231,2,3,0,4.88575e+06,-1.22604,0.000675014,3.98103,5.34693,8.7343,11.8664,14.8573,17.2243,15.5028,19.5813,44.3158,35.5623,5,5,8,12,11,16,18,21,45,33
-4.88564e+06,1,0.000724231,1,1,0,4.88566e+06,-1.22603,0.0006789,4.04126,5.43705,8.90663,12.1219,15.1969,17.633,15.861,20.0607,45.6147,36.5583,3,6,9,17,12,15,20,21,41,42
-4.88562e+06,1,0.000724231,1,1,0,4.88564e+06,-1.22603,0.000686986,4.1695,5.62944,9.27617,12.6713,15.9285,18.5145,16.633,21.096,48.4405,38.7209,1,4,10,10,16,15,13,22,40,41
-4.88561e+06,0.998865,0.000724231,2,3,0,4.88562e+06,-1.22602,0.00068945,4.2094,5.68943,9.39183,12.8437,16.1583,18.7919,16.8757,21.4221,49.3361,39.4051,6,7,12,14,8,16,11,17,43,36
-4.88558e+06,0.999764,0.000724231,1,1,0,4.88561e+06,-1.22602,0.000687846,4.18343,5.65037,9.31647,12.7313,16.0085,18.6111,16.7175,21.2095,48.7518,38.9588,4,6,11,12,16,24,22,23,52,34
-4.88555e+06,0.9766,0.000724231,2,3,0,4.88559e+06,-1.22601,0.000680277,4.06293,5.4695,8.96877,12.2141,15.3195,17.7806,15.9903,20.2339,46.0854,36.919,6,5,9,13,11,21,11,14,37,43
-4.88547e+06,0.995351,0.000724231,2,3,0,4.88555e+06,-1.22598,0.000691323,4.24017,5.73571,9.48113,12.9768,16.3361,19.0064,17.0633,21.6743,50.0302,39.9351,3,6,10,11,10,20,21,25,48,35
-4.88539e+06,0.999983,0.000724231,5,31,0,4.88547e+06,-1.22595,0.00068914,4.20466,5.68225,9.37786,12.8228,16.1304,18.7581,16.8461,21.3823,49.226,39.3212,7,8,3,9,19,23,12,19,44,32
-4.88529e+06,0.998297,0.000724231,3,7,0,4.88539e+06,-1.22592,0.000686174,4.15688,5.61041,9.23935,12.6164,15.8551,18.426,16.5555,20.9919,48.1541,38.5021,3,2,14,13,18,19,14,22,47,34
-4.88527e+06,0.991798,0.000724231,1,1,0,4.88529e+06,-1.22592,0.000682289,4.095,5.51751,9.06075,12.3507,15.5011,17.9993,16.182,20.4907,46.7839,37.454,2,6,6,7,13,18,20,33,41,38
-4.88518e+06,0.963572,0.000724231,3,7,0,4.88528e+06,-1.22589,0.000670572,3.91389,5.24656,8.54271,11.5828,14.4807,16.7714,15.1056,19.0503,42.8829,34.4623,4,5,7,16,14,19,19,23,55,39
-4.88516e+06,1,0.000724231,1,1,0,4.88518e+06,-1.22588,0.000673989,3.96594,5.32427,8.6908,11.8019,14.7714,17.1209,15.4122,19.4599,43.9866,35.3099,2,5,10,11,15,12,20,17,44,31
-4.88506e+06,0.997004,0.000724231,2,3,0,4.88516e+06,-1.22585,0.000685427,4.14523,5.59286,9.20546,12.5658,15.7876,18.3446,16.4843,20.8962,47.8913,38.3014,4,5,14,8,14,21,8,21,48,32
-4.88504e+06,0.99927,0.000724231,2,3,0,4.88506e+06,-1.22584,0.000687423,4.17734,5.64109,9.29832,12.7041,15.972,18.5669,16.6789,21.1575,48.6073,38.8487,6,3,9,10,20,17,14,23,58,40
-4.88501e+06,0.999073,0.000724231,1,1,0,4.88504e+06,-1.22583,0.000686385,4.16064,5.616,9.24998,12.6321,15.876,18.4511,16.5775,21.0213,48.2339,38.5633,6,7,4,19,11,20,19,19,45,34
-4.885e+06,0.999391,0.000724231,2,3,0,4.88502e+06,-1.22583,0.000685645,4.1488,5.5982,9.21571,12.5811,15.8079,18.3691,16.5057,20.9249,47.9698,38.3614,3,6,7,11,12,17,11,21,42,44
