# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 11:34:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/el_99cul.json
# init = 2 (Default)
# random
#   seed = 30980
# output
#   file = /home/lab5/output/code4-20230416113404_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00368331
# Diagonal elements of inverse mass matrix:
# 1.09775e-05, 1.08445e-05, 1.09415e-05, 1.10052e-05, 1.08242e-05, 1.12002e-05, 1.09184e-05, 1.10155e-05, 1.06385e-05, 1.08407e-05, 9.90113e-06
503.098,0.986984,0.00368331,8,255,0,-496.616,2.49806,2.50016,2.50028,2.49818,2.5017,2.50123,2.49943,2.50148,2.50061,2.49842,0.000106917,18.3766,19.296,20.8583,21.8497,22.7216,23.2488,22.8231,23.7319,26.9862,26.0048,20,16,19,18,23,26,25,23,27,23
504.187,0.951215,0.00368331,8,255,0,-499.203,2.50149,2.4991,2.50006,2.50219,2.49823,2.49861,2.50065,2.49987,2.49901,2.50014,0.000117155,19.1837,20.1432,21.9551,23.2037,24.0316,24.6655,24.2682,25.2525,29.0734,28.0155,19,26,22,20,21,30,17,24,34,24
507.773,0.994038,0.00368331,8,255,0,-499.067,2.4996,2.5004,2.49921,2.50189,2.49986,2.49929,2.50004,2.50038,2.50086,2.49867,0.000109698,18.6038,19.5329,21.1293,22.268,23.0495,23.5965,23.2134,24.1197,27.5567,26.5305,22,18,23,22,29,28,25,30,37,19
506.951,0.984238,0.00368331,8,255,0,-500.168,2.49962,2.49949,2.50134,2.4982,2.50016,2.50025,2.49987,2.49888,2.49949,2.50147,0.000112255,18.7888,19.7309,21.4483,22.4989,23.4016,23.9864,23.5609,24.4699,28.047,27.0928,28,14,26,22,28,27,35,19,28,29
506.851,0.970981,0.00368331,8,255,0,-503.197,2.49966,2.49991,2.50133,2.49787,2.50008,2.4997,2.49999,2.49864,2.50073,2.50033,0.000116418,19.0942,20.0957,21.9016,23.0107,23.973,24.5828,24.1473,25.106,28.9643,27.8743,21,19,22,34,24,24,23,25,34,15
502.5,0.872573,0.00368331,8,255,0,-495.654,2.50071,2.49747,2.49875,2.49902,2.50046,2.50005,2.49719,2.50041,2.50026,2.49968,0.000114627,18.9824,19.893,21.6494,22.8121,23.7338,24.3273,23.8277,24.8717,28.5677,27.504,19,24,20,21,22,20,18,22,29,23
505.139,0.934667,0.00368331,8,255,0,-495.647,2.50025,2.49951,2.50034,2.50102,2.50109,2.50173,2.49815,2.49913,2.50173,2.50013,0.000104729,18.2619,19.1029,20.6313,21.6507,22.4206,22.9555,22.5027,23.3561,26.5806,25.6471,22,17,10,23,23,23,20,18,23,23
507.7,0.950808,0.00368331,8,255,0,-502.29,2.50001,2.50066,2.50143,2.50094,2.50027,2.50069,2.49904,2.49966,2.50093,2.49892,0.000118615,19.2636,20.3016,22.1472,23.361,24.286,24.9355,24.4379,25.4775,29.4471,28.2733,23,18,23,32,17,21,25,22,24,36
509.323,0.998369,0.00368331,8,255,0,-500.927,2.4998,2.4996,2.49902,2.50048,2.49858,2.49965,2.49941,2.50005,2.4992,2.49979,0.000106168,18.3554,19.2232,20.7537,21.8104,22.5524,23.1076,22.7227,23.5878,26.7985,25.9022,27,28,24,20,16,32,21,27,24,26
507.475,0.990066,0.00368331,8,255,0,-505.925,2.50046,2.49964,2.50109,2.49781,2.50103,2.50025,2.50024,2.50038,2.50057,2.50053,0.000106254,18.3736,19.2312,20.8057,21.7626,22.6189,23.1335,22.7529,23.6084,26.8526,25.9372,20,22,18,17,19,26,21,26,27,22
506.64,0.999912,0.00368331,8,255,0,-502.882,2.5005,2.49891,2.50011,2.49772,2.49984,2.49875,2.50108,2.49933,2.50029,2.50002,0.000107558,18.4672,19.3252,20.9221,21.9166,22.7642,23.2812,22.9472,23.7756,27.1063,26.1653,20,22,28,20,20,18,24,19,28,27
503.565,0.9999,0.00368331,8,255,0,-498.813,2.50034,2.49877,2.49989,2.49859,2.49899,2.50189,2.50023,2.49905,2.49919,2.50251,0.000107706,18.4748,19.3348,20.933,21.9535,22.7643,23.3752,22.9478,23.7911,27.1063,26.2581,20,12,21,18,28,22,19,21,24,27
503.377,0.901756,0.00368331,9,511,0,-496.415,2.49983,2.4996,2.49909,2.50129,2.50159,2.49794,2.49951,2.50073,2.50192,2.4984,0.000107538,18.4534,19.3368,20.8986,21.9927,22.8012,23.2596,22.9086,23.8061,27.1464,26.1191,11,16,30,28,25,18,24,19,33,28
505.615,0.995496,0.00368331,8,255,0,-502.231,2.49989,2.49942,2.49916,2.50108,2.50135,2.49883,2.49947,2.50092,2.50206,2.49893,0.000106012,18.346,19.207,20.7403,21.8048,22.5944,23.0669,22.703,23.5854,26.8442,25.8512,19,20,19,23,23,27,19,38,28,26
508.122,0.816348,0.00368331,8,255,0,-499.478,2.49892,2.5006,2.50076,2.49964,2.50033,2.50153,2.49932,2.49937,2.49936,2.49942,0.000117829,19.1843,20.232,22.045,23.2303,24.1765,24.8384,24.3323,25.346,29.2296,28.1297,22,21,24,33,22,20,36,20,33,20
508.703,0.990312,0.00368331,8,255,0,-505.268,2.49942,2.49989,2.50081,2.5006,2.4992,2.4998,2.50003,2.5016,2.50085,2.49937,0.000112312,18.7892,19.7437,21.4431,22.56,23.387,23.9838,23.5728,24.5452,28.0972,27.047,24,12,15,27,21,31,21,23,22,34
505.055,0.721312,0.00368331,8,255,0,-500.946,2.4986,2.50023,2.49859,2.49979,2.49953,2.5006,2.49773,2.49944,2.49991,2.49881,0.000122076,19.4955,20.5972,22.4718,23.7811,24.7613,25.4595,24.9076,26.0265,30.1836,28.9742,19,22,18,22,21,39,25,26,30,28
509.844,0.995418,0.00368331,8,255,0,-503.462,2.50007,2.49913,2.49895,2.49926,2.50017,2.50022,2.50005,2.50078,2.49964,2.50022,0.000103056,18.141,18.9587,20.4301,21.4153,22.1832,22.6907,22.325,23.1523,26.1973,25.3463,20,19,24,32,29,15,30,29,21,16
507.294,0.999974,0.00368331,8,255,0,-505.583,2.49955,2.50172,2.49926,2.49999,2.50081,2.5001,2.49883,2.50117,2.50066,2.50094,0.000103313,18.1496,19.029,20.463,21.4613,22.2307,22.7232,22.3316,23.1984,26.2743,25.4112,17,17,22,22,23,28,15,27,25,30
507.639,0.984044,0.00368331,8,255,0,-503.243,2.4981,2.49937,2.50026,2.49954,2.50146,2.49974,2.50033,2.49891,2.50008,2.50032,0.0001114,18.6984,19.6561,21.3332,22.4239,23.3159,23.8509,23.4536,24.3408,27.8858,26.8977,20,30,18,18,20,19,25,26,26,22
508.31,0.976506,0.00368331,8,255,0,-504.035,2.50058,2.49886,2.49946,2.50061,2.49898,2.50097,2.50007,2.5008,2.50019,2.50119,0.000113643,18.9079,19.8364,21.5579,22.7254,23.5636,24.2055,23.7586,24.7296,28.3576,27.3535,15,26,23,20,12,21,17,19,31,19
507.029,0.920677,0.00368331,8,255,0,-503.555,2.50115,2.49994,2.5017,2.49942,2.50096,2.50006,2.50062,2.49898,2.50037,2.49918,9.46353e-05,17.5793,18.2994,19.6374,20.4527,21.14,21.5632,21.2592,21.9309,24.6257,23.8492,20,16,20,8,25,19,16,27,28,20
508.967,0.962232,0.00368331,8,255,0,-504.322,2.49953,2.50082,2.50047,2.49995,2.50024,2.50094,2.50137,2.50001,2.50081,2.50067,0.000102497,18.0921,18.9454,20.4039,21.3647,22.1128,22.6306,22.2812,23.0541,26.1193,25.2572,13,33,29,19,21,31,30,24,32,29
505.697,0.817012,0.00368331,8,255,0,-502.677,2.49989,2.4981,2.49843,2.50008,2.50033,2.49875,2.49906,2.49957,2.49979,2.49955,9.00993e-05,17.2523,17.913,19.132,19.9636,20.5769,20.9537,20.6677,21.3331,23.7956,23.1012,21,14,16,20,19,25,25,22,30,35
506.799,0.848998,0.00368331,8,255,0,-501.547,2.49866,2.49795,2.4996,2.50019,2.49982,2.49997,2.50041,2.49941,2.49993,2.49977,8.97642e-05,17.2088,17.8845,19.1221,19.9293,20.5264,20.9371,20.655,21.2853,23.7396,23.0514,20,10,21,10,15,16,23,17,27,28
508.137,0.985284,0.00368331,8,255,0,-503.557,2.50059,2.49931,2.50052,2.50003,2.50176,2.49986,2.49932,2.49909,2.49883,2.49989,0.000112537,18.8276,19.7514,21.4611,22.575,23.4778,24.0179,23.5872,24.518,28.0875,27.1044,21,34,14,26,21,29,24,19,32,19
508.479,0.917095,0.00368331,8,255,0,-504.294,2.4992,2.5,2.49967,2.49959,2.5,2.49799,2.4998,2.50011,2.49933,2.4999,9.83107e-05,17.796,18.5921,19.963,20.8724,21.576,22.0013,21.7055,22.4637,25.2815,24.498,24,18,23,16,22,26,25,27,29,36
505.588,0.9997,0.00368331,8,255,0,-503.954,2.50041,2.50062,2.49862,2.49958,2.50015,2.49717,2.49987,2.50043,2.49938,2.50008,0.000118297,19.2477,20.273,22.0497,23.2887,24.2381,24.8002,24.4126,25.4469,29.3321,28.2422,20,16,23,23,15,24,23,20,27,25
504.526,0.941042,0.00368331,8,255,0,-498.458,2.49831,2.49968,2.50094,2.50097,2.50039,2.50098,2.49959,2.49809,2.50163,2.50008,0.0001229,19.5519,20.6589,22.6183,23.917,24.9016,25.5961,25.075,26.1252,30.4213,29.1815,16,19,29,22,26,23,27,26,36,37
506.049,0.999787,0.00368331,8,255,0,-497.138,2.4996,2.50036,2.50073,2.49995,2.50018,2.50031,2.49904,2.49941,2.49997,2.50272,0.000121755,19.4907,20.5715,22.4837,23.7431,24.7311,25.4026,24.8931,25.974,30.1135,29.0212,18,17,20,23,33,28,31,26,26,27
506.517,0.798598,0.00368331,8,255,0,-500.283,2.49909,2.5001,2.50029,2.50134,2.50099,2.49908,2.49844,2.4993,2.49931,2.50075,9.37461e-05,17.4831,18.2326,19.5222,20.3924,21.0318,21.4271,21.1025,21.8168,24.4376,23.7362,8,20,14,23,22,19,23,22,25,23
506.577,0.989031,0.00368331,8,255,0,-502.652,2.49963,2.49934,2.50069,2.49938,2.49797,2.50106,2.50129,2.50022,2.50044,2.5004,9.54249e-05,17.6063,18.3507,19.6955,20.5405,21.174,21.688,21.3724,22.0662,24.7724,24.0128,17,21,32,20,19,26,26,17,27,26
507.811,0.998964,0.00368331,8,255,0,-502.81,2.49991,2.49926,2.50026,2.49892,2.49876,2.50148,2.50085,2.49961,2.50088,2.50063,0.00011089,18.6955,19.6109,21.2787,22.3474,23.1842,23.8188,23.3956,24.2806,27.8024,26.8085,19,16,11,29,22,21,20,20,33,23
506.644,1,0.00368331,8,255,0,-502.946,2.50124,2.49956,2.50148,2.50027,2.49849,2.49878,2.49982,2.49954,2.50135,2.50042,0.000109665,18.6319,19.5138,21.1739,22.2278,23.0135,23.5799,23.2039,24.0945,27.5633,26.5707,17,18,22,20,19,24,26,29,21,32
508.222,0.94991,0.00368331,8,255,0,-502.894,2.49952,2.50047,2.50116,2.50036,2.50002,2.50125,2.49889,2.49943,2.50114,2.49946,0.000103397,18.1549,19.0121,20.5104,21.479,22.2239,22.7609,22.344,23.1702,26.3031,25.3887,14,14,20,23,19,32,23,17,32,30
508.488,0.988455,0.00368331,8,255,0,-504.428,2.50066,2.5003,2.49954,2.49944,2.50063,2.50017,2.49835,2.50093,2.50062,2.50088,0.000109983,18.644,19.5549,21.1666,22.2482,23.1056,23.6579,23.2132,24.1759,27.6085,26.6429,25,19,23,26,20,21,23,25,28,29
507.9,0.95588,0.00368331,8,255,0,-502.487,2.50076,2.50041,2.49947,2.49952,2.50063,2.50013,2.49829,2.50111,2.5006,2.50077,9.95275e-05,17.9077,18.6973,20.0815,21.0107,21.7428,22.2109,21.8285,22.6571,25.5437,24.7324,24,18,22,26,12,17,21,20,26,28
504.196,0.999849,0.00368331,8,255,0,-499.278,2.49952,2.50121,2.50149,2.50118,2.50074,2.50174,2.49877,2.50094,2.50171,2.50029,0.000116609,19.1056,20.1383,21.9261,23.1111,24.0155,24.6615,24.1451,25.1938,29.0338,27.9111,17,26,24,20,16,26,23,14,31,31
506.292,0.966725,0.00368331,8,255,0,-498.459,2.50205,2.49979,2.49981,2.49844,2.50169,2.49955,2.50035,2.50057,2.50045,2.49968,0.000112016,18.8172,19.7166,21.3898,22.4748,23.405,23.9349,23.5391,24.4748,28.024,26.9985,19,16,19,14,33,23,15,26,27,28
504.493,0.684395,0.00368331,8,255,0,-497.162,2.50039,2.49961,2.50049,2.50214,2.49979,2.49981,2.50091,2.50055,2.49809,2.50208,0.000106243,18.3716,19.2298,20.7921,21.8556,22.5895,23.1216,22.7667,23.6106,26.7837,25.9754,17,19,21,17,20,24,18,14,23,33
508.298,0.98927,0.00368331,8,255,0,-500.729,2.50048,2.49861,2.49976,2.49945,2.50022,2.50064,2.50047,2.50116,2.50111,2.49919,0.000112813,18.8456,19.761,21.4745,22.5962,23.4792,24.0766,23.6527,24.6112,28.2093,27.1384,19,28,18,17,17,39,19,26,23,41
503.654,0.991194,0.00368331,8,255,0,-500.635,2.4992,2.49785,2.50066,2.4987,2.50064,2.49912,2.49961,2.49941,2.50235,2.50105,0.000103977,18.1899,19.0098,20.5602,21.5117,22.3127,22.7921,22.4364,23.2535,26.4489,25.534,17,15,25,21,22,29,26,28,23,26
504.47,0.865766,0.00368331,8,255,0,-495.997,2.50092,2.50098,2.49969,2.50208,2.49838,2.50101,2.50069,2.49865,2.50091,2.5011,0.000111949,18.7911,19.7343,21.3801,22.5486,23.3185,23.9602,23.5379,24.4176,28.0231,27.0239,23,13,19,23,26,32,26,19,30,29
506.645,0.99943,0.00368331,8,255,0,-502.291,2.49978,2.50127,2.50025,2.50189,2.49949,2.50062,2.50093,2.49872,2.50048,2.50116,0.000108541,18.5242,19.453,21.0287,22.127,22.8865,23.4635,23.0768,23.907,27.3104,26.3789,19,24,25,25,22,24,17,18,18,24
505.06,0.969737,0.00368331,8,255,0,-501.782,2.49995,2.49846,2.50089,2.49745,2.50004,2.50048,2.49951,2.50072,2.49886,2.49914,0.000101241,18.0122,18.7989,20.284,21.1651,21.9476,22.4495,22.0764,22.891,25.8262,24.9947,18,24,19,22,16,24,19,24,35,27
505.908,0.983695,0.00368331,8,255,0,-501.332,2.50107,2.50104,2.49909,2.50238,2.50013,2.49977,2.50003,2.50015,2.50138,2.50076,0.000112931,18.8652,19.819,21.4729,22.6771,23.4932,24.0729,23.6585,24.6042,28.2416,27.2038,22,17,13,22,22,36,25,20,21,32
507.801,0.985556,0.00368331,8,255,0,-502.765,2.49948,2.49952,2.50194,2.49895,2.49944,2.49924,2.50008,2.4996,2.49989,2.49907,0.000101753,18.0392,18.8602,20.3575,21.2563,21.9997,22.491,22.1555,22.9382,25.9511,25.0839,22,24,22,22,24,12,24,24,29,20
