# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:04:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/17toygqy.json
# init = 2 (Default)
# random
#   seed = 78303
# output
#   file = /home/lab5/output/code2-20230416100439_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
502.09,0.986118,0.0035728,5,59,0,-501.738,1.90182,0.000203377,14.6945,16.0602,18.6194,20.4204,21.8513,22.8465,22.1331,23.7466,30.3722,28.4238,17,16,21,29,17,15,28,24,20,20
501.05,0.900804,0.0035728,4,31,0,-500.8,1.90195,0.000190914,14.0056,15.2242,17.4909,19.0745,20.3266,21.1944,20.5725,21.9774,27.6886,26.0178,14,12,18,15,14,22,14,28,32,29
501.856,0.993414,0.0035728,2,3,0,-500.96,1.90196,0.000205403,14.8119,16.2029,18.8124,20.6511,22.1131,23.1305,22.4011,24.0511,30.8371,28.8398,8,24,17,19,13,21,24,25,31,31
501.84,0.994163,0.0035728,2,7,0,-501.815,1.90195,0.000207562,14.9358,16.3539,19.0176,20.8968,22.3923,23.4336,22.687,24.3762,31.3357,29.2855,19,14,17,23,32,30,18,26,30,30
501.686,0.9872,0.0035728,4,23,0,-501.599,1.90198,0.00019945,14.4754,15.7937,18.2582,19.9886,21.3613,22.315,21.6314,23.1769,29.5029,27.6457,13,16,13,33,20,21,25,27,29,33
502.878,0.91803,0.0035728,6,71,0,-500.928,1.90119,0.000211776,15.1694,16.6402,19.4099,21.3688,22.9301,24.0187,23.2381,25.0048,32.3081,30.1528,14,22,19,22,10,32,33,28,30,28
503.141,0.998431,0.0035728,6,87,0,-502.549,1.9009,0.000198263,14.3937,15.6964,18.1301,19.8377,21.1916,22.132,21.4579,22.9816,29.2124,27.384,13,15,16,17,18,12,35,20,26,29
503.195,0.997233,0.0035728,4,31,0,-503.007,1.90088,0.000211776,15.1647,16.6351,19.404,21.3622,22.9231,24.0113,23.231,24.9971,32.2981,30.1435,17,17,17,19,22,21,39,20,24,29
502.357,0.892621,0.0035728,2,7,0,-502.243,1.90089,0.000189536,13.9164,15.1182,17.3517,18.9109,20.143,20.9967,20.385,21.7666,27.3774,25.7369,15,16,25,19,11,20,21,21,24,29
503.116,1,0.0035728,2,3,0,-502.435,1.90089,0.000197608,14.3571,15.652,18.0701,19.7662,21.1107,22.0443,21.3751,22.8877,29.07,27.2563,11,15,20,15,23,20,22,24,29,29
503.227,0.943974,0.0035728,2,3,0,-502.525,1.90087,0.000211338,15.1389,16.6037,19.3611,21.3108,22.8646,23.9478,23.1711,24.9289,32.193,30.0497,9,12,24,22,23,15,17,27,39,22
503.488,0.999522,0.0035728,6,75,0,-503.036,1.90063,0.000201496,14.5707,15.9118,18.4221,20.1868,21.5878,22.5618,21.8636,23.4423,29.9147,28.0129,11,14,20,18,20,22,20,18,22,27
503.656,0.999375,0.0035728,7,211,0,-502.675,1.89964,0.000207214,14.8813,16.2918,18.9406,20.8089,22.2955,23.3305,22.5884,24.2674,31.1827,29.1458,16,15,25,16,21,15,23,28,30,25
502.937,0.864299,0.0035728,7,207,0,-501.547,1.90121,0.000200553,14.5261,15.8566,18.3456,20.0944,21.4822,22.4468,21.7554,23.3186,29.723,27.8419,15,20,19,13,23,21,29,21,31,26
502.848,0.991322,0.0035728,2,7,0,-502.813,1.90121,0.000211791,15.1706,16.6418,19.4119,21.3711,22.9328,24.0215,23.2408,25.0078,32.3126,30.1569,11,21,17,20,14,21,20,24,34,31
502.531,0.991178,0.0035728,6,103,0,-501.108,1.90138,0.000196958,14.3281,15.616,18.02,19.7056,21.0413,21.9688,21.304,22.8065,28.944,27.144,10,15,17,15,22,24,32,23,32,29
501.794,0.944954,0.0035728,2,3,0,-501.702,1.90137,0.000189248,13.9076,15.1067,17.3349,18.8901,20.1189,20.9702,20.3602,21.738,27.3318,25.6965,13,15,17,20,25,29,25,24,21,22
502.349,0.998885,0.0035728,6,67,0,-500.97,1.90166,0.000202394,14.6364,15.9899,18.5246,20.3074,21.7233,22.7078,22.002,23.598,30.1462,28.2214,18,21,19,13,37,19,15,20,34,25
501.879,0.903827,0.0035728,2,3,0,-501.591,1.90166,0.000194008,14.1698,15.4235,17.7598,19.3951,20.6894,21.5874,20.9439,22.398,28.3243,26.5884,17,12,20,23,22,25,17,26,27,29
501.345,0.880373,0.0035728,1,1,0,-501.306,1.90166,0.000189078,13.9025,15.1,17.3251,18.878,20.1048,20.9548,20.3458,21.7213,27.3052,25.673,17,16,19,17,26,12,15,25,27,28
502.386,0.997462,0.0035728,7,187,0,-499.817,1.89838,0.000208075,14.9122,16.3317,18.9988,20.8811,22.3792,23.4226,22.6745,24.3671,31.3434,29.2878,26,15,22,17,26,24,24,22,36,36
502.28,0.933572,0.0035728,3,15,0,-501.78,1.89834,0.000209552,14.9969,16.4351,19.1396,21.05,22.5713,23.6313,22.8713,24.5911,31.6882,29.5957,19,20,18,16,22,26,30,26,35,32
502.461,0.984152,0.0035728,5,35,0,-502.037,1.89843,0.000204,14.6799,16.0487,18.6144,20.4207,21.8562,22.8548,22.1389,23.758,30.4096,28.4531,19,9,19,23,29,25,18,22,29,38
502.411,0.995092,0.0035728,2,3,0,-502.405,1.89842,0.000201895,14.561,15.9041,18.4185,20.1865,21.5903,22.5663,21.8667,23.4488,29.9375,28.0306,14,14,16,20,18,32,19,19,31,33
501.377,0.801054,0.0035728,1,3,0,-501.242,1.89843,0.000189126,13.8602,15.0544,17.2734,18.822,20.0456,20.8933,20.2858,21.6577,27.2268,25.5989,12,19,22,16,23,20,16,22,30,15
502.192,0.993965,0.0035728,1,3,0,-501.566,1.89843,0.000197398,14.3102,15.5995,18.0068,19.695,21.0331,21.9623,21.2963,22.8017,28.9534,27.1489,22,16,21,22,25,21,19,24,31,28
501.098,0.831632,0.0035728,1,3,0,-501.091,1.89843,0.000187105,13.7524,14.9241,17.0987,18.6147,19.8114,20.64,20.0463,21.387,26.8208,25.2338,21,9,21,20,22,21,20,22,26,33
502.193,0.90269,0.0035728,2,3,0,-500.149,1.89843,0.00021407,15.2623,16.7589,19.581,21.5796,23.1741,24.2864,23.4887,25.2946,32.7733,30.5641,22,27,20,20,25,21,31,25,32,35
502.526,0.999642,0.0035728,3,11,0,-502.171,1.89846,0.000204914,14.7323,16.1125,18.7008,20.524,21.9734,22.9819,22.2589,23.8944,30.618,28.6395,7,10,16,23,33,24,21,23,32,32
502.409,0.778833,0.0035728,6,99,0,-499.482,1.89918,0.000189986,13.9167,15.1215,17.3612,18.9251,20.1611,21.0176,20.4038,21.7902,27.4219,25.775,10,20,17,21,21,17,19,19,27,27
501.851,0.961474,0.0035728,6,71,0,-501.274,1.899,0.000223587,15.8428,17.4689,20.5522,22.748,24.5063,25.7362,24.854,26.853,35.1956,32.7214,21,21,28,25,12,24,23,27,27,36
501.736,0.931738,0.0035728,6,67,0,-500.294,1.89962,0.000183457,13.5761,14.7093,16.808,18.2679,19.4187,20.2148,19.6445,20.9318,26.1345,24.6173,17,25,14,18,17,23,20,19,21,27
503.571,1,0.0035728,2,3,0,-501.96,1.89961,0.000210049,15.0447,16.491,19.2118,21.134,22.6652,23.7322,22.9671,24.6985,31.8456,29.738,11,14,20,16,22,23,26,22,28,39
502.492,0.616763,0.0035728,6,71,0,-499.624,1.90045,0.000221898,15.7627,17.3677,20.4081,22.5712,24.3022,25.5123,24.6443,26.611,34.807,32.378,18,22,23,23,21,33,24,32,32,41
502.548,1,0.0035728,2,3,0,-502.36,1.90044,0.000188811,13.8713,15.0644,17.2809,18.8275,20.0493,20.8957,20.2892,21.6589,27.218,25.5932,7,16,20,15,21,23,23,24,26,24
500.32,0.601578,0.0035728,1,1,0,-500.305,1.90044,0.000176136,13.2084,14.2653,16.2141,17.5639,18.6249,19.3573,18.8327,20.0161,24.7707,23.3884,17,12,19,28,9,14,21,18,22,25
503.642,0.978966,0.0035728,2,3,0,-500.535,1.90043,0.000207064,14.8845,16.2941,18.9412,20.8082,22.2936,23.3278,22.5863,24.2639,31.1725,29.1377,10,13,21,22,21,22,24,34,30,39
503.258,0.89634,0.0035728,1,3,0,-503.088,1.90043,0.000195538,14.2363,15.5063,17.8749,19.5343,20.8486,21.7608,21.107,22.5845,28.6131,26.846,22,12,12,15,17,26,22,16,25,13
502.492,0.975519,0.0035728,7,207,0,-502.001,1.90134,0.000214791,15.3493,16.8599,19.7093,21.7281,23.3391,24.4632,23.6571,25.4822,33.0452,30.8105,21,13,16,17,29,21,21,25,34,34
503.618,0.999971,0.0035728,7,167,0,-502.04,1.90046,0.000207771,14.9256,16.3442,19.0092,20.8896,22.3861,23.4282,22.681,24.3716,31.3377,29.2853,10,15,13,29,18,21,20,27,30,31
501.465,0.990052,0.0035728,7,215,0,-499.724,1.90213,0.000208618,14.9995,16.4312,19.1221,21.0218,22.5341,23.5875,22.8322,24.5412,31.5881,29.5112,24,19,14,15,26,28,31,33,35,25
500.848,0.905181,0.0035728,2,3,0,-500.78,1.90213,0.000217669,15.5333,17.0834,20.0124,22.091,23.7517,24.9114,24.0797,25.9632,33.7865,31.4721,19,18,20,16,24,24,32,18,35,32
501.143,0.998616,0.0035728,5,51,0,-500.145,1.9021,0.00019492,14.2261,15.491,17.8493,19.5008,20.8086,21.7161,21.0657,22.5354,28.5295,26.7731,14,8,13,21,28,18,24,13,31,24
500.243,0.912101,0.0035728,2,7,0,-500.113,1.90209,0.000222961,15.8534,17.4759,20.5511,22.7403,24.4929,25.7185,24.8394,26.8314,35.1406,32.677,17,20,20,11,23,27,20,20,32,28
501.593,0.98039,0.0035728,2,3,0,-500.155,1.90208,0.000203785,14.7214,16.0926,18.6624,20.4714,21.9088,22.9087,22.1919,23.8132,30.4723,28.5137,17,19,25,16,23,23,26,31,31,32
501.554,0.816349,0.0035728,2,3,0,-500.189,1.9021,0.000203287,14.6934,16.0584,18.616,20.4159,21.8458,22.8403,22.1274,23.7398,30.3601,28.4133,17,18,21,19,20,21,27,25,22,30
501.562,0.998691,0.0035728,2,7,0,-501.53,1.9021,0.000205856,14.84,16.2368,18.858,20.7055,22.1746,23.1972,22.4641,24.1224,30.9455,28.937,13,13,19,25,23,26,23,23,27,33
501.454,0.985827,0.0035728,3,11,0,-501.423,1.90212,0.000209621,15.0576,16.5021,19.2186,21.1375,22.6657,23.7305,22.967,24.6947,31.8243,29.7222,8,12,19,16,18,20,18,39,40,34
502.269,0.984154,0.0035728,6,71,0,-501.231,1.90171,0.000201969,14.613,15.9614,18.4858,20.261,21.6705,22.6506,21.948,23.5367,30.0524,28.1374,11,17,17,25,27,28,18,28,31,20
502.9,0.997484,0.0035728,6,91,0,-501.751,1.90129,0.000207801,14.9398,16.3599,19.0279,20.9104,22.4086,23.452,22.7039,24.3964,31.3708,29.316,22,14,16,29,30,31,20,23,34,27
502.614,0.994007,0.0035728,6,99,0,-501.785,1.90152,0.000205876,14.8324,16.2287,18.8488,20.6956,22.1641,23.1863,22.4535,24.1113,30.9319,28.924,13,14,20,15,23,29,14,30,32,33
501.646,0.893825,0.0035728,6,79,0,-500.636,1.90204,0.00020171,14.6033,15.9489,18.4679,20.239,21.6451,22.6227,21.922,23.5066,30.0046,28.095,14,16,25,21,22,32,29,16,30,22
501.517,0.985282,0.0035728,4,23,0,-501.301,1.90212,0.000203333,14.6963,16.0619,18.6207,20.4215,21.8521,22.8472,22.1338,23.7471,30.3712,28.4232,14,23,23,25,28,31,18,28,36,29
501.441,0.677159,0.0035728,4,27,0,-498.368,1.90216,0.000205136,14.7996,16.1876,18.791,20.6252,22.0833,23.098,22.3706,24.0161,30.7822,28.791,14,17,15,21,27,21,19,24,13,26
501.251,0.953197,0.0035728,2,3,0,-501.2,1.90216,0.000198393,14.4191,15.725,18.1647,19.8768,21.2343,22.1772,21.5014,23.0291,29.2774,27.4438,16,18,20,12,23,23,23,29,25,34
501.386,0.980575,0.0035728,2,3,0,-501.091,1.90216,0.000201685,14.6036,15.9492,18.4679,20.2387,21.6446,22.6221,21.9214,23.5058,30.0027,28.0935,17,13,23,9,25,21,18,29,29,30
500.649,0.935579,0.0035728,5,47,0,-499.725,1.90247,0.000200647,14.5497,15.883,18.3774,20.1301,21.5211,22.4878,21.7948,23.3617,29.7813,27.8956,15,9,18,27,26,12,27,30,44,35
498.705,0.784215,0.0035728,5,55,0,-495.951,1.903,0.000216954,15.5038,17.0457,19.9578,22.0237,23.6737,24.8256,23.9995,25.8704,33.6365,31.3397,15,17,32,17,27,30,31,15,38,27
499.016,1,0.0035728,1,1,0,-498.757,1.90299,0.000213355,15.2898,16.7839,19.6001,21.5936,23.1836,24.2925,23.4973,25.2975,32.7488,30.5484,15,18,15,12,11,22,20,27,39,30
498.27,0.921618,0.0035728,3,15,0,-498.044,1.90296,0.000221388,15.7712,17.3732,20.407,22.5647,24.2911,25.4979,24.6323,26.5933,34.7625,32.342,16,14,30,20,21,30,22,33,40,31
497.982,0.990108,0.0035728,3,11,0,-497.7,1.90301,0.000222428,15.8354,17.4519,20.5149,22.6948,24.4396,25.6596,24.7845,26.7672,35.0339,32.5835,16,17,18,20,35,26,21,37,43,27
498.887,0.801782,0.0035728,2,3,0,-495.944,1.90302,0.000214122,15.3355,16.8398,19.6762,21.685,23.2877,24.4057,23.6039,25.4191,32.9367,30.716,18,22,18,17,31,18,25,26,31,31
499.232,0.997559,0.0035728,1,3,0,-498.885,1.90302,0.000204454,14.7734,16.1541,18.7428,20.5659,22.0148,23.0229,22.3002,23.9349,30.6529,28.6764,15,18,20,21,23,21,20,29,32,32
497.352,0.733314,0.0035728,4,19,0,-496.453,1.90286,0.000180621,13.4718,14.5783,16.6239,18.0446,19.1632,19.9364,19.3825,20.6325,25.6724,24.2044,14,10,14,16,18,28,21,19,31,27
497.572,1,0.0035728,2,3,0,-496.649,1.90284,0.000227515,16.147,17.8349,21.0429,23.3326,25.1691,26.4549,25.5324,27.6236,36.3779,33.7774,20,13,24,22,16,27,24,31,39,36
498.194,1,0.0035728,1,1,0,-497.402,1.90285,0.000224046,15.9321,17.5709,20.6792,22.8933,24.6666,25.9071,25.0173,27.0337,35.4521,32.955,22,12,20,23,26,22,28,29,40,43
499.705,0.99746,0.0035728,3,11,0,-498.18,1.90284,0.000208748,15.0177,16.4521,19.1483,21.0518,22.5672,23.6229,22.866,24.5786,31.6413,29.5596,20,15,16,17,31,33,28,20,35,32
500.065,0.999073,0.0035728,4,27,0,-499.6,1.90272,0.000203779,14.7306,16.1025,18.6738,20.4839,21.9221,22.9226,22.2054,23.8276,30.4905,28.5308,22,19,25,25,19,19,25,26,32,31
501.821,0.98394,0.0035728,6,87,0,-498.252,1.90195,0.000201785,14.6062,15.9527,18.4733,20.2456,21.6527,22.631,21.9297,23.5155,30.0187,28.1076,13,18,21,18,21,25,24,16,27,31
501.51,0.964873,0.0035728,2,3,0,-501.489,1.90195,0.000214515,15.3424,16.8502,19.694,21.7085,23.3159,24.4374,23.6331,25.454,32.9976,30.7689,16,21,21,19,16,27,25,22,21,38
501.306,0.708284,0.0035728,2,7,0,-498.635,1.90199,0.000194115,14.1803,15.4356,17.7751,19.4127,20.709,21.6084,20.9638,22.4202,28.3561,26.6173,11,13,17,22,13,11,20,20,28,41
502.574,0.950924,0.0035728,6,79,0,-500.397,1.90131,0.000196215,14.2861,15.5651,17.9516,19.6242,20.9492,21.8691,21.2098,22.6997,28.7827,26.9992,18,21,23,15,21,17,19,25,29,28
501.573,0.924644,0.0035728,2,3,0,-501.434,1.90132,0.000222891,15.8369,17.4571,20.528,22.714,24.4641,25.6879,24.81,26.7991,35.0952,32.6356,17,15,15,22,22,31,21,25,21,42
500.061,0.897943,0.0035728,5,43,0,-499.53,1.90146,0.000229953,16.2773,17.998,21.2729,23.6139,25.4931,26.8098,25.8651,28.0072,36.9921,34.3204,17,15,26,25,25,19,22,30,45,30
501.961,1,0.0035728,1,1,0,-500.588,1.90146,0.000218443,15.5694,17.1289,20.077,22.1702,23.843,25.0114,24.1734,26.0713,33.9589,31.6247,17,11,19,25,26,27,29,23,36,31
502.859,0.986155,0.0035728,5,59,0,-501.446,1.90112,0.000197218,14.3389,15.6295,18.0391,19.7288,21.0679,21.9978,21.3313,22.8377,28.9928,27.1874,13,8,19,15,16,19,26,19,35,25
502.874,0.975089,0.0035728,5,59,0,-502.296,1.9008,0.000193636,14.1374,15.3857,17.7115,19.339,20.6271,21.5206,20.8803,22.3271,28.222,26.4955,12,18,16,18,21,25,14,28,24,32
502.991,0.992339,0.0035728,6,67,0,-502.484,1.90075,0.000194461,14.1817,15.4395,17.7841,19.4255,20.7251,21.6267,20.9805,22.4407,28.3939,26.6498,11,12,16,17,17,22,28,21,21,24
502.653,0.848748,0.0035728,2,7,0,-501.094,1.90076,0.000219246,15.6068,17.176,20.144,22.2523,23.9377,25.1151,24.2706,26.1834,34.138,31.7832,21,20,32,22,25,23,23,23,26,23
503.133,0.894671,0.0035728,1,3,0,-501.792,1.90076,0.000196316,14.2838,15.5633,17.9508,19.6242,20.95,21.8703,21.2107,22.7015,28.7884,27.0037,15,15,21,28,30,19,17,26,25,28
502.951,0.899458,0.0035728,2,3,0,-502.134,1.90076,0.000194112,14.1627,15.4165,17.7531,19.3886,20.6833,21.5815,20.9378,22.3923,28.3207,26.5841,15,12,17,19,15,15,17,20,32,27
502.794,0.995189,0.0035728,6,71,0,-502.477,1.90113,0.000214218,15.3122,16.8149,19.6485,21.6554,23.2566,24.3736,23.5726,25.3861,32.8978,30.6788,15,24,26,26,21,33,20,25,37,27
502.855,0.987188,0.0035728,5,63,0,-502.165,1.9009,0.000216183,15.4254,16.9538,19.8391,21.885,23.5186,24.6588,23.8411,25.6928,33.3745,31.1034,18,22,17,12,16,19,18,27,26,29
503.04,0.842717,0.0035728,7,187,0,-500.242,1.89904,0.000198234,14.3654,15.6653,18.0937,19.7976,21.1486,22.0869,21.4144,22.9347,29.1517,27.3274,14,15,14,17,19,25,26,24,28,19
503.428,0.997843,0.0035728,6,91,0,-502.603,1.89937,0.000210567,15.0712,16.5239,19.2573,21.1891,22.7281,23.8008,23.0317,24.7723,31.9608,29.8405,12,9,18,22,29,15,28,28,31,30
502.91,0.938581,0.0035728,2,3,0,-502.854,1.89937,0.000217764,15.4962,17.0433,19.9668,22.0417,23.6994,24.857,24.0268,25.9071,33.7173,31.4066,10,17,20,24,27,16,28,22,50,28
502.36,0.622087,0.0035728,2,3,0,-499.328,1.89936,0.000222145,15.7604,17.3671,20.4111,22.577,24.3104,25.5224,24.653,26.6227,34.8327,32.3994,11,15,22,28,22,21,23,25,38,31
503.513,0.932516,0.0035728,6,99,0,-500.95,1.89978,0.000212431,15.1864,16.6637,19.4465,21.4154,22.9852,24.0798,23.2949,25.0716,32.42,30.2508,12,16,17,25,25,25,29,29,27,38
503.25,0.997468,0.0035728,7,131,0,-503.042,1.89928,0.000212886,15.2056,16.688,19.4814,21.4583,23.0347,24.134,23.3457,25.1302,32.5137,30.3338,20,13,14,21,25,23,25,29,30,31
503.451,0.999175,0.0035728,5,47,0,-503.199,1.89939,0.000200922,14.5203,15.8529,18.3462,20.0985,21.4892,22.4559,21.7629,23.3297,29.7504,27.8642,17,11,25,22,19,24,27,24,30,39
503.249,0.940264,0.0035728,4,31,0,-502.766,1.8993,0.000198048,14.3588,15.6568,18.0815,19.7826,21.1312,22.0679,21.3965,22.9141,29.119,27.2984,15,22,21,30,19,24,28,24,35,35
503.641,0.99883,0.0035728,7,159,0,-502.783,1.90006,0.000210327,15.0677,16.5183,19.2474,21.1759,22.7123,23.7829,23.0152,24.7525,31.9261,29.8104,15,17,12,33,26,23,26,17,40,25
503.734,0.818817,0.0035728,7,139,0,-501.986,1.89993,0.00020507,14.7628,16.1469,18.7428,20.5716,22.0255,23.0372,22.3119,23.9526,30.6984,28.7132,11,15,19,13,16,21,17,22,20,24
501.473,0.586938,0.0035728,2,3,0,-500.827,1.89993,0.000228439,16.1576,17.8539,21.0794,23.383,25.2311,26.5255,25.5969,27.7021,36.5222,33.9012,13,22,18,26,25,28,18,19,33,35
502.64,1,0.0035728,1,1,0,-501.675,1.89993,0.000221586,15.7355,17.3354,20.3655,22.5209,24.2455,25.4511,24.5863,26.5455,34.7083,32.2895,12,23,20,28,24,33,19,26,31,35
