# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:25:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/u63o5wh6.json
# init = 2 (Default)
# random
#   seed = 24928
# output
#   file = /home/lab5/output/code2-20230416112538_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
501.011,0.826843,0.0032902,2,7,0,-500.868,1.89945,0.000179953,13.3914,14.487,16.5118,17.9174,19.024,19.7887,19.2409,20.477,25.4584,24.0078,18,11,15,21,15,22,14,16,26,30
499.302,0.729601,0.0032902,1,1,0,-499.157,1.89945,0.000172245,12.9985,14.0146,15.8842,17.1762,18.1901,18.8894,18.3886,19.5178,24.0406,22.7279,12,12,9,14,12,18,21,20,20,16
503.579,1,0.0032902,2,3,0,-499.895,1.89945,0.000205347,14.7716,16.1584,18.76,20.5931,22.0505,23.0648,22.3377,23.9825,30.747,28.7561,13,12,22,22,17,32,20,29,29,26
501.731,0.650832,0.0032902,1,3,0,-501.116,1.89945,0.00022637,16.0214,17.6873,20.8513,23.1083,24.9175,26.184,25.2754,27.3347,35.9477,33.3904,17,17,24,19,19,23,19,26,27,29
503.338,0.817478,0.0032902,1,3,0,-500.369,1.89946,0.000197843,14.3496,15.6455,18.0657,19.7635,21.1094,22.0441,21.3741,22.8885,29.0793,27.263,22,16,19,23,16,25,16,27,47,24
503.404,0.99886,0.0032902,3,11,0,-503.279,1.89946,0.000198962,14.4118,15.721,18.1676,19.8851,21.2472,22.1934,21.5152,23.0485,29.3221,27.4806,10,16,17,16,29,28,20,28,24,28
503.488,0.990729,0.0032902,2,3,0,-503.25,1.89947,0.000210552,15.0719,16.5245,19.2578,21.1895,22.7285,23.8011,23.032,24.7725,31.9606,29.8404,14,18,24,23,16,28,23,13,24,28
503.595,0.966452,0.0032902,7,131,0,-503.108,1.90017,0.000199799,14.4688,15.7889,18.2572,19.9907,21.366,22.3217,21.6367,23.1853,29.5261,27.6643,18,19,19,25,24,25,34,27,37,21
503.537,0.98457,0.0032902,2,3,0,-503.398,1.90016,0.00021226,15.1822,16.6578,19.4373,21.4036,22.9712,24.0642,23.2805,25.0546,32.3913,30.2258,18,18,22,20,19,19,28,30,28,31
502.119,0.943101,0.0032902,7,223,0,-501.847,1.89875,0.000191442,13.9892,15.2099,17.4812,19.0685,20.3237,21.1939,20.5703,21.979,27.7084,26.0319,17,17,23,15,17,24,21,19,23,17
502.286,0.961403,0.0032902,5,59,0,-500.51,1.89847,0.000213495,15.2289,16.7181,19.5252,21.5124,23.0975,24.2031,23.4103,25.205,32.6346,30.4405,18,17,21,18,18,29,24,27,35,34
502.288,0.999887,0.0032902,5,43,0,-501.913,1.89839,0.00020032,14.4721,15.7961,18.2725,20.0122,21.3927,22.3521,21.6644,23.2192,29.588,27.7175,10,13,20,30,25,22,21,14,24,26
502.39,1,0.0032902,3,7,0,-502.291,1.89838,0.000204769,14.7228,16.101,18.6855,20.5059,21.953,22.9599,22.238,23.8707,30.5824,28.6075,7,21,17,12,22,26,24,29,23,25
503.63,0.990341,0.0032902,7,179,0,-501.332,1.89984,0.000200737,14.5166,15.8475,18.3375,20.0872,21.4758,22.441,21.7491,23.3134,29.723,27.8402,17,19,12,27,16,23,25,35,28,27
503.486,0.988167,0.0032902,7,211,0,-502.704,1.89952,0.000199924,14.4664,15.7871,18.2568,19.9915,21.3677,22.324,21.6385,23.1883,29.5344,27.6709,20,12,16,23,25,18,17,26,38,38
503.574,0.979663,0.0032902,1,3,0,-503.316,1.89952,0.00020879,14.9704,16.4006,19.089,20.9869,22.498,23.5506,22.7959,24.5037,31.5464,29.4706,11,20,27,19,23,28,20,30,29,29
502.192,0.781213,0.0032902,2,3,0,-502.067,1.89953,0.000186579,13.7396,14.9068,17.0724,18.5815,19.7726,20.5973,20.0064,21.3406,26.7456,25.1673,15,20,20,20,18,18,15,22,22,21
502.957,1,0.0032902,1,1,0,-502.33,1.89953,0.00019271,14.0689,15.305,17.6067,19.2166,20.4901,21.3734,20.7404,22.1705,27.9926,26.2881,19,16,15,26,23,20,29,28,43,30
503.616,1,0.0032902,2,3,0,-502.936,1.89952,0.000205181,14.7632,16.148,18.7457,20.5758,22.0308,23.0433,22.3175,23.9594,30.7113,28.7242,13,20,16,15,22,24,16,15,34,24
503.581,0.981434,0.0032902,7,215,0,-500.282,1.9003,0.000210761,15.0967,16.5532,19.2941,21.2315,22.7751,23.851,23.0796,24.8255,32.037,29.9097,10,14,13,24,24,18,28,24,34,28
503.601,0.997166,0.0032902,7,159,0,-503.431,1.89977,0.000200389,14.496,15.8227,18.3041,20.0475,21.4309,22.3923,21.7031,23.2613,29.6441,27.7694,8,9,13,20,17,19,26,20,26,33
503.14,0.926896,0.0032902,7,159,0,-501.46,1.89927,0.000196727,14.2852,15.5677,17.9613,19.6393,20.9689,21.8921,21.2304,22.7259,28.8337,27.0425,20,20,22,13,27,31,31,26,24,33
503.46,1,0.0032902,2,3,0,-503.119,1.89928,0.000204675,14.7307,16.109,18.6935,20.5138,21.9607,22.9674,22.2457,23.8782,30.5884,28.614,13,15,16,19,32,20,14,17,26,22
503.132,0.960615,0.0032902,2,3,0,-503.099,1.89927,0.000214512,15.3012,16.8049,19.6411,21.6501,23.2532,24.3717,23.5696,25.3855,32.9087,30.686,15,25,22,16,23,17,21,23,31,26
499.18,0.608953,0.0032902,2,3,0,-499.157,1.89927,0.000172262,12.997,14.0132,15.8827,17.1747,18.1887,18.888,18.3872,19.5164,24.0394,22.7266,14,14,15,17,22,15,12,21,23,21
500.167,1,0.0032902,1,1,0,-498.967,1.89927,0.000176491,13.211,14.2703,16.2239,17.5774,18.6414,19.3761,18.8499,20.0368,24.807,23.42,9,13,18,16,15,17,16,19,22,29
503.409,0.87936,0.0032902,1,3,0,-498.913,1.89927,0.000209057,14.9821,16.4153,19.1097,21.0123,22.5272,23.5826,22.8259,24.5382,31.601,29.5191,18,23,11,23,15,14,26,30,23,25
502.782,0.840447,0.0032902,6,83,0,-500.872,1.89895,0.000195851,14.2325,15.5042,17.8767,19.539,20.8558,21.7698,21.1147,22.5951,28.6374,26.8661,18,10,17,16,19,23,16,26,31,21
503.422,0.994795,0.0032902,7,131,0,-501.84,1.89953,0.000212481,15.1855,16.6631,19.4465,21.4159,22.9861,24.081,23.2959,25.0731,32.4239,30.254,20,16,20,30,24,25,14,15,31,29
503.594,0.99855,0.0032902,7,207,0,-501.496,1.9001,0.000211332,15.1269,16.5904,19.3456,21.2936,22.8461,23.9284,23.1523,24.9087,32.1666,30.0251,25,22,21,24,20,28,22,28,23,35
503.677,0.926446,0.0032902,2,3,0,-502.951,1.90011,0.000201728,14.576,15.9193,18.4339,20.2019,21.6055,22.5814,21.8819,23.4637,29.9505,28.0442,20,24,15,22,21,24,11,23,17,30
502.749,0.90759,0.0032902,6,87,0,-502.461,1.89986,0.000189869,13.92,15.1243,17.3629,18.926,20.1613,21.0173,20.4039,21.7893,27.417,25.7714,12,21,20,21,19,23,21,22,31,26
501.734,0.81888,0.0032902,1,1,0,-501.671,1.89986,0.000183008,13.5559,14.6846,16.7743,18.2275,19.3729,20.1651,19.5975,20.8786,26.0538,24.5449,15,16,23,19,20,24,29,19,21,29
503.565,0.994495,0.0032902,6,103,0,-501.451,1.90012,0.000211869,15.1586,16.6291,19.3982,21.3568,22.918,24.0064,23.226,24.9925,32.2959,30.1405,17,16,23,20,27,26,29,21,30,40
500.48,0.462592,0.0032902,2,3,0,-498.534,1.9001,0.000232858,16.4386,18.1994,21.5565,23.9602,25.892,27.2467,26.2747,28.4792,37.748,34.9886,15,19,23,32,27,37,31,37,36,38
500.56,1,0.0032902,6,95,0,-499.397,1.90052,0.000231951,16.3879,18.1361,21.4674,23.8513,25.7666,27.1093,26.1459,28.3307,37.51,34.7782,19,17,13,24,33,26,25,24,38,35
500.548,0.976733,0.0032902,7,171,0,-498.462,1.89994,0.000176857,13.2386,14.3023,16.2647,17.6245,18.6936,19.4319,18.9031,20.0959,24.8912,23.4967,24,15,11,21,18,17,16,24,23,21
502.669,0.880715,0.0032902,5,63,0,-498.068,1.89985,0.000189252,13.8866,15.0839,17.3088,18.8617,20.0887,20.9388,20.3296,21.7054,27.2909,25.6581,11,11,21,15,24,16,21,12,21,21
503.594,0.980041,0.0032902,6,75,0,-502.148,1.89958,0.000209054,14.9866,16.4202,19.1154,21.0185,22.5339,23.5895,22.8326,24.5453,31.6101,29.5276,20,20,21,18,17,27,16,30,40,31
503.633,0.999867,0.0032902,3,11,0,-503.59,1.89959,0.000203753,14.6829,16.0503,18.6129,20.4168,21.8501,22.8472,22.1324,23.7491,30.3891,28.4361,19,21,16,19,31,25,24,30,45,36
503.512,0.89959,0.0032902,7,155,0,-502.474,1.90063,0.000208548,14.973,16.4016,19.0868,20.9822,22.4912,23.5422,22.7886,24.4938,31.5244,29.4524,15,13,8,20,25,22,18,32,24,31
503.517,1,0.0032902,1,1,0,-503.506,1.90063,0.000208367,14.9625,16.3889,19.0694,20.9614,22.4675,23.5165,22.7644,24.4662,31.482,29.4145,6,9,24,20,24,20,26,21,28,35
503.184,0.999978,0.0032902,7,135,0,-503.099,1.90106,0.000207234,14.9036,16.3162,18.9693,20.8406,22.3296,23.3664,22.623,24.3048,31.2314,29.1912,15,20,20,24,22,25,17,24,42,27
502.845,0.970377,0.0032902,4,31,0,-502.752,1.90113,0.000197186,14.3373,15.6275,18.0364,19.7255,21.0642,21.9938,21.3275,22.8334,28.9862,27.1815,17,19,21,24,22,16,20,13,32,24
501.74,0.999856,0.0032902,7,143,0,-501.146,1.90192,0.000211786,15.1812,16.6532,19.4253,21.3858,22.9484,24.0379,23.2567,25.0249,32.3344,30.1773,15,15,16,17,27,27,24,17,20,29
500.977,0.921727,0.0032902,6,71,0,-499.947,1.90189,0.000189349,13.9203,15.1211,17.3527,18.9104,20.1412,20.9939,20.3829,21.7629,27.3665,25.7283,21,12,18,15,25,20,21,21,19,19
501.46,1,0.0032902,2,3,0,-500.83,1.90188,0.000216545,15.4621,16.9968,19.8946,21.9499,23.5911,24.7369,23.9152,25.7758,33.497,31.2139,21,19,22,37,31,25,31,17,25,32
501.149,0.999475,0.0032902,6,79,0,-500.082,1.9022,0.000212034,15.1999,16.6757,19.4549,21.4208,22.9879,24.0806,23.2971,25.0705,32.4031,30.2389,17,12,19,19,23,33,17,30,45,29
501.3,0.971123,0.0032902,1,3,0,-500.933,1.9022,0.000201739,14.6073,15.9535,18.4736,20.2455,21.6523,22.6304,21.9293,23.5147,30.0159,28.1054,15,9,20,19,20,24,20,25,25,27
502.071,0.989368,0.0032902,6,79,0,-500.67,1.90184,0.00020621,14.8564,16.2573,18.8867,20.7403,22.2145,23.2407,22.505,24.1694,31.019,29.0023,15,14,25,21,19,23,24,25,38,20
502.026,0.998455,0.0032902,3,15,0,-502.006,1.90186,0.000207084,14.9069,16.3189,18.9702,20.8403,22.3281,23.3641,22.6213,24.3017,31.2218,29.1836,19,12,16,18,27,25,22,28,35,21
501.834,0.969042,0.0032902,2,3,0,-501.779,1.90186,0.000212348,15.2131,16.6924,19.4789,21.4503,23.022,24.1179,23.332,25.1108,32.4675,30.296,7,26,23,22,22,23,22,27,29,33
502.445,0.979404,0.0032902,6,87,0,-500.744,1.90132,0.000215523,15.3927,16.9129,19.7817,21.8152,23.4384,24.5712,23.7588,25.5983,33.2252,30.9709,13,21,21,26,30,25,20,19,27,30
502.791,0.985348,0.0032902,4,31,0,-502.061,1.90128,0.000199337,14.4591,15.7751,18.2351,19.9624,21.3324,22.2843,21.602,23.1445,29.4577,27.6043,12,17,16,18,22,24,16,18,33,30
503.579,0.99514,0.0032902,7,139,0,-502.325,1.90024,0.000211173,15.1198,16.5815,19.3329,21.2781,22.8283,23.9088,23.134,24.8876,32.1332,29.9955,10,12,30,23,25,18,20,24,33,30
503.473,0.988466,0.0032902,5,63,0,-503.338,1.90021,0.000213179,15.2369,16.7246,19.5283,21.5128,23.0955,24.1993,23.4077,25.1996,32.6151,30.4254,15,15,30,24,31,21,26,32,32,33
503.713,1,0.0032902,2,3,0,-503.493,1.90021,0.000204138,14.7139,16.0868,18.6605,20.4726,21.9127,22.9145,22.1963,23.8208,30.4951,28.5317,13,19,11,9,27,16,23,25,43,37
503.489,0.997032,0.0032902,8,259,0,-503.398,1.89936,0.000208577,14.9557,16.383,19.0655,20.9591,22.4666,23.5166,22.7637,24.4673,31.4914,29.4213,21,17,23,15,27,26,15,27,39,34
503.047,0.987174,0.0032902,6,95,0,-502.888,1.899,0.00019918,14.4173,15.7284,18.1791,19.8996,21.2643,22.2124,21.5328,23.0691,29.3561,27.5105,12,15,12,24,26,24,25,33,24,31
503.245,1,0.0032902,4,19,0,-503.05,1.89902,0.000205466,14.7721,16.1598,18.7633,20.5978,22.0564,23.0716,22.3438,23.9901,30.7612,28.7683,17,26,19,27,30,22,23,23,39,42
502.505,0.919501,0.0032902,7,191,0,-499.696,1.9011,0.000192584,14.0841,15.3207,17.6232,19.2334,20.5073,21.3907,20.7576,22.1879,28.0103,26.3058,10,12,16,15,19,18,17,19,18,27
503.012,0.999186,0.0032902,7,207,0,-502.111,1.90033,0.000218125,15.5328,17.0862,20.0224,22.1067,23.7722,24.9353,24.1011,25.9904,33.8406,31.5178,17,20,33,25,19,23,21,32,36,26
503.171,0.857579,0.0032902,1,3,0,-501.445,1.90033,0.000194108,14.1565,15.4097,17.7452,19.3799,20.674,21.5718,20.9284,22.3822,28.3078,26.572,16,18,24,15,27,30,17,28,37,30
503.447,0.990411,0.0032902,7,143,0,-502.815,1.89942,0.000200294,14.4856,15.8107,18.289,20.03,21.4115,22.3716,21.6834,23.2394,29.6127,27.7409,15,20,16,18,23,22,21,29,32,25
502.522,0.917646,0.0032902,7,203,0,-500.807,1.90081,0.000190331,13.9581,15.1687,17.4198,18.9919,20.2346,21.0959,20.4787,21.8727,27.5373,25.8806,17,18,12,18,13,15,22,15,28,22
501.752,0.936586,0.0032902,6,71,0,-501.015,1.90045,0.000226441,16.0417,17.7103,20.8796,23.1403,24.9527,26.2213,25.3112,27.374,36.0025,33.4405,15,9,18,26,23,29,27,28,32,23
502.009,1,0.0032902,2,3,0,-501.613,1.90044,0.000185038,13.6705,14.8218,16.956,18.442,19.614,20.4252,19.844,21.1561,26.465,24.9157,13,13,13,23,18,16,20,20,28,24
503.351,1,0.0032902,2,3,0,-502.223,1.90044,0.000213874,15.2814,16.7785,19.6011,21.5998,23.1943,24.3065,23.5089,25.3146,32.7914,30.583,23,16,10,15,23,19,32,24,27,35
503.613,0.999948,0.0032902,6,71,0,-503.328,1.90029,0.000210077,15.0566,16.5043,19.2276,21.1517,22.6844,23.7524,22.9866,24.7197,31.874,29.7642,14,25,18,16,28,23,30,24,49,30
503.63,0.9989,0.0032902,7,199,0,-502.965,1.89955,0.000205539,14.784,16.1734,18.78,20.6168,22.0774,23.0938,22.3651,24.0135,30.794,28.7982,9,23,14,15,35,28,14,16,32,24
500.107,0.903749,0.0032902,7,247,0,-499.113,1.89768,0.000220461,15.632,17.2129,20.2051,22.3321,24.0333,25.2221,24.3694,26.301,34.3419,31.9603,21,15,20,28,29,19,35,27,28,30
500.569,0.986559,0.0032902,5,55,0,-498.97,1.898,0.000222187,15.7416,17.3467,20.3878,22.5516,24.2835,25.4943,24.6258,26.5936,34.7965,32.3652,11,21,14,20,23,30,23,25,30,34
502.669,0.999886,0.0032902,7,163,0,-499.576,1.89973,0.000221135,15.7049,17.2983,20.3153,22.4608,24.1771,25.3768,24.5163,26.4657,34.5851,32.1797,15,17,20,18,26,27,19,25,27,30
503.663,0.941547,0.0032902,2,3,0,-502.209,1.89973,0.000202679,14.6242,15.9785,18.5152,20.2998,21.7171,22.7028,21.9962,23.5941,30.1516,28.2238,19,12,20,20,19,20,24,25,29,27
503.492,0.969005,0.0032902,7,199,0,-502.915,1.90038,0.000198754,14.4135,15.7213,18.1653,19.8806,21.241,22.1859,21.5086,23.0398,29.3037,27.4652,24,24,14,21,17,16,16,20,35,39
503.561,1,0.0032902,2,3,0,-503.487,1.90037,0.000200174,14.4927,15.8176,18.2954,20.0359,21.417,22.3768,21.6888,23.2442,29.6146,27.7437,12,19,15,21,22,21,17,23,25,31
503.646,0.99986,0.0032902,2,7,0,-503.576,1.90037,0.000208116,14.9442,16.3671,19.0406,20.9274,22.4291,23.4751,22.7251,24.4219,31.4155,29.3548,10,20,23,29,24,22,20,23,30,36
503.166,0.969653,0.0032902,6,83,0,-503.027,1.90078,0.000213581,15.2693,16.7631,19.5789,21.5725,23.1626,24.2718,23.4764,25.277,32.7312,30.5297,10,10,19,22,28,28,32,37,24,31
502.973,0.948032,0.0032902,3,11,0,-502.552,1.90076,0.000194391,14.1781,15.4351,17.7781,19.4184,20.717,21.6179,20.9722,22.4313,28.3796,26.637,13,10,17,22,25,25,23,19,23,20
503.163,0.966155,0.0032902,4,27,0,-502.387,1.90072,0.000214211,15.3056,16.8076,19.6399,21.6458,23.2463,24.3628,23.5621,25.3748,32.8829,30.6649,17,14,20,20,26,16,34,29,39,29
503.451,0.998855,0.0032902,7,175,0,-502.195,1.90031,0.000213128,15.2354,16.7226,19.5251,21.5088,23.0908,24.1941,23.4029,25.1939,32.6057,30.4172,16,17,25,22,25,24,21,27,29,25
503.581,0.850304,0.0032902,2,3,0,-502.133,1.90032,0.000200198,14.4932,15.8183,18.2966,20.0375,21.4188,22.3788,21.6907,23.2464,29.6182,27.7469,13,22,15,18,27,23,27,24,21,26
502.777,0.962968,0.0032902,7,223,0,-500.728,1.89865,0.00020295,14.6238,15.98,18.5206,20.3082,21.7281,22.7156,22.0077,23.6087,30.1801,28.248,19,16,19,17,14,20,26,21,41,26
502.645,0.969176,0.0032902,2,3,0,-502.536,1.89866,0.000199278,14.4179,15.7297,18.1819,19.9036,21.2692,22.218,21.5379,23.0754,29.3676,27.5204,20,25,16,19,26,11,27,20,32,25
503.578,0.957646,0.0032902,7,231,0,-501.372,1.89951,0.000208476,14.9521,16.3783,19.0586,20.9506,22.4567,23.5058,22.7536,24.4555,31.4724,29.4046,16,18,18,15,26,13,20,27,32,33
503.495,0.969931,0.0032902,7,199,0,-503.167,1.90013,0.000197843,14.3593,15.6561,18.0779,19.7768,21.1237,22.059,21.3886,22.904,29.0989,27.2814,20,16,22,20,20,16,28,14,45,33
503.685,0.917948,0.0032902,6,87,0,-502.49,1.89992,0.000202059,14.592,15.9391,18.4612,20.2349,21.6432,22.6225,21.9205,23.5078,30.0189,28.1052,8,17,20,20,19,21,18,25,29,19
502.999,0.962483,0.0032902,7,203,0,-502.525,1.90091,0.000196189,14.279,15.5572,17.9421,19.6136,20.9377,21.8569,21.1981,22.687,28.7656,26.9834,15,12,17,24,17,28,16,23,28,21
502.844,0.993922,0.0032902,6,87,0,-501.883,1.90135,0.000206316,14.8552,16.2568,18.8875,20.7422,22.2173,23.2442,22.508,24.1735,31.0283,29.01,13,16,14,22,21,19,17,16,33,39
501.827,0.806884,0.0032902,2,3,0,-501.503,1.90135,0.000220855,15.7133,17.3055,20.3196,22.4626,24.1769,25.375,24.5157,26.4625,34.5692,32.1677,12,16,15,20,27,28,25,24,38,33
502.915,0.94926,0.0032902,6,67,0,-500.538,1.90099,0.000196001,14.2697,15.5458,17.9266,19.5949,20.9165,21.8338,21.1763,22.6623,28.7277,26.9495,16,11,15,16,16,25,27,16,37,15
503.141,0.996361,0.0032902,7,171,0,-502.349,1.89931,0.000214773,15.3173,16.8245,19.6677,21.682,23.2895,24.4111,23.6068,25.4278,32.974,30.7443,10,11,22,24,20,22,19,37,24,27
502.652,0.949323,0.0032902,7,227,0,-501.148,1.89881,0.000196325,14.2565,15.5336,17.9167,19.587,20.9103,21.8289,21.1705,22.6586,28.7343,26.9529,15,12,18,14,23,22,29,29,25,30
502.816,0.999839,0.0032902,5,47,0,-502.413,1.89866,0.000205398,14.7628,16.1492,18.75,20.5826,22.0396,23.0537,22.3267,23.9711,30.7344,28.7438,10,18,21,13,25,21,26,26,22,27
502.816,0.774964,0.0032902,1,3,0,-501.598,1.89866,0.000205398,14.7628,16.1492,18.75,20.5826,22.0396,23.0537,22.3267,23.9711,30.7344,28.7438,15,15,26,15,30,24,25,17,32,36
