# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:04:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/17toygqy.json
# init = 2 (Default)
# random
#   seed = 78303
# output
#   file = /home/lab5/output/code2-20230416100439_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 1.65018e-13
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 5.05447e-05
-2.79112e+17,1,1.65018e-13,3,7,0,2.79159e+17,1.44522,0.00518678,2.135e+09,2.05958e+10,8.94151e+11,9.42075e+12,5.29904e+13,1.65012e+14,7.34701e+13,4.42085e+14,2.35038e+17,4.33305e+16,0,0,0,0,0,0,0,0,0,0
-2.76144e+17,1,1.65018e-13,6,63,0,2.79112e+17,1.44522,0.00518533,2.12309e+09,2.04679e+10,8.87662e+11,9.34624e+12,5.2546e+13,1.63576e+14,7.28472e+13,4.38117e+14,2.3252e+17,4.28866e+16,0,0,0,0,0,0,0,0,0,0
-2.76141e+17,1,1.65018e-13,1,1,0,2.76144e+17,1.44522,0.00518533,2.12307e+09,2.04678e+10,8.87656e+11,9.34617e+12,5.25455e+13,1.63574e+14,7.28466e+13,4.38114e+14,2.32518e+17,4.28862e+16,0,0,0,0,0,0,0,0,0,0
-2.76138e+17,1,1.65018e-13,1,1,0,2.76141e+17,1.44522,0.00518532,2.12306e+09,2.04677e+10,8.8765e+11,9.3461e+12,5.25451e+13,1.63573e+14,7.2846e+13,4.3811e+14,2.32515e+17,4.28858e+16,0,0,0,0,0,0,0,0,0,0
-2.76136e+17,1,1.65018e-13,1,1,0,2.76138e+17,1.44522,0.00518532,2.12305e+09,2.04675e+10,8.87643e+11,9.34603e+12,5.25447e+13,1.63571e+14,7.28454e+13,4.38106e+14,2.32513e+17,4.28854e+16,0,0,0,0,0,0,0,0,0,0
-2.75953e+17,1,1.65018e-13,4,15,0,2.76136e+17,1.44522,0.00518523,2.12232e+09,2.04596e+10,8.87243e+11,9.34143e+12,5.25173e+13,1.63483e+14,7.2807e+13,4.37861e+14,2.32358e+17,4.2858e+16,0,0,0,0,0,0,0,0,0,0
-2.7595e+17,1,1.65018e-13,1,1,0,2.75953e+17,1.44522,0.00518523,2.1223e+09,2.04595e+10,8.87237e+11,9.34136e+12,5.25168e+13,1.63481e+14,7.28064e+13,4.37857e+14,2.32355e+17,4.28576e+16,0,0,0,0,0,0,0,0,0,0
-2.75939e+17,1,1.65018e-13,2,3,0,2.7595e+17,1.44522,0.00518523,2.12226e+09,2.0459e+10,8.87212e+11,9.34107e+12,5.25151e+13,1.63476e+14,7.2804e+13,4.37842e+14,2.32346e+17,4.28559e+16,0,0,0,0,0,0,0,0,0,0
-2.75936e+17,1,1.65018e-13,1,1,0,2.75939e+17,1.44522,0.00518522,2.12225e+09,2.04589e+10,8.87206e+11,9.341e+12,5.25147e+13,1.63475e+14,7.28034e+13,4.37838e+14,2.32343e+17,4.28555e+16,0,0,0,0,0,0,0,0,0,0
-2.75924e+17,1,1.65018e-13,2,3,0,2.75936e+17,1.44522,0.00518522,2.1222e+09,2.04584e+10,8.87181e+11,9.34071e+12,5.2513e+13,1.63469e+14,7.2801e+13,4.37823e+14,2.32334e+17,4.28538e+16,0,0,0,0,0,0,0,0,0,0
