# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:04:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/17toygqy.json
# init = 2 (Default)
# random
#   seed = 78303
# output
#   file = /home/lab5/output/code2-20230416100439_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
502.179,0.999501,0.00354815,7,135,0,-501.442,1.89877,0.000219306,15.5794,17.1463,20.1101,22.2154,23.8985,25.0743,24.231,26.1412,34.0855,31.7337,25,17,24,15,34,26,31,26,33,27
503.361,0.99987,0.00354815,7,143,0,-501.272,1.90033,0.000196447,14.2849,15.5654,17.955,19.6299,20.957,21.8783,21.218,22.7103,28.8041,27.0173,12,18,16,11,19,26,24,24,31,21
503.35,0.997389,0.00354815,7,143,0,-502.816,1.90064,0.000212229,15.1876,16.6636,19.4436,21.4102,22.9781,24.0712,23.2873,25.0617,32.3993,30.2335,12,12,12,24,24,30,22,28,38,43
503.105,0.876159,0.00354815,2,7,0,-502.411,1.90064,0.00019494,14.2063,15.4696,17.8249,19.4744,20.7805,21.6869,21.0373,22.5052,28.492,26.7377,14,12,26,18,27,14,24,23,39,29
502.109,0.79078,0.00354815,1,1,0,-502.106,1.90064,0.000186348,13.7426,14.9085,17.0715,18.5786,19.768,20.5914,20.0015,21.3336,26.7294,25.1539,15,19,27,17,11,19,21,20,18,31
502.105,0.994651,0.00354815,5,47,0,-501.724,1.90058,0.000186099,13.7285,14.8917,17.0491,18.5521,19.7382,20.5592,19.971,21.2992,26.6782,25.1078,14,19,18,20,12,16,22,26,27,16
503.572,0.993905,0.00354815,2,3,0,-502.067,1.90058,0.000204209,14.7235,16.0978,18.6742,20.4883,21.93,22.933,22.2139,23.8402,30.5226,28.5568,17,16,31,26,21,20,18,27,32,19
502.663,0.91166,0.00354815,6,127,0,-500.411,1.90124,0.000214218,15.3139,16.8167,19.6506,21.6578,23.2592,24.3764,23.5752,25.389,32.9015,30.6822,17,12,21,17,29,25,25,24,37,30
503.17,0.999739,0.00354815,5,59,0,-502.474,1.90108,0.000204309,14.7365,16.1127,18.6928,20.5097,21.9536,22.9582,22.238,23.8669,30.5605,28.5913,17,23,19,14,17,28,21,22,33,26
502.601,0.900602,0.00354815,4,19,0,-502.284,1.90101,0.00019265,14.0864,15.3237,17.6274,19.2386,20.5133,21.3973,20.7638,22.195,28.0215,26.3158,12,16,11,21,29,19,20,25,28,28
503.587,0.998928,0.00354815,6,123,0,-501.908,1.89992,0.000211493,15.1337,16.599,19.3579,21.3087,22.8636,23.9474,23.1702,24.9293,32.1995,30.0543,13,16,19,21,28,32,21,22,25,27
503.685,0.999996,0.00354815,7,139,0,-503.567,1.90021,0.000202539,14.6233,15.9767,18.5112,20.2941,21.71,22.6947,21.9888,23.585,30.1349,28.2095,8,12,16,25,23,22,16,19,36,27
503.295,0.92306,0.00354815,1,3,0,-503.263,1.90021,0.000195202,14.2146,15.4804,17.8408,19.494,20.8033,21.7119,21.0607,22.5322,28.5353,26.776,17,16,18,23,20,15,24,26,26,23
502.376,0.927026,0.00354815,4,31,0,-502.131,1.90015,0.000186998,13.7705,14.943,17.119,18.6359,19.8332,20.6623,20.0683,21.4096,26.8458,25.2581,12,16,20,16,21,22,23,23,31,22
503.427,1,0.00354815,2,3,0,-502.645,1.90015,0.000213994,15.284,16.7823,19.6072,21.6077,23.2037,24.317,23.5186,25.3261,32.8111,30.6001,16,26,21,24,20,18,19,21,28,37
501.539,0.997367,0.00354815,7,131,0,-501.068,1.89794,0.000209239,14.9728,16.4064,19.1019,21.0054,22.5212,23.5772,22.8201,24.5334,31.6019,29.5181,20,13,17,16,22,19,26,32,31,29
502.075,0.806935,0.00354815,6,83,0,-498.675,1.89836,0.000214043,15.2596,16.7558,19.5769,21.5749,23.1688,24.2807,23.4833,25.2885,32.7644,30.5561,13,23,19,23,25,27,26,29,30,25
503.638,0.936685,0.00354815,7,207,0,-500.498,1.8999,0.000200719,14.5164,15.8472,18.3369,20.0864,21.4748,22.4398,21.7481,23.3121,29.7207,27.8382,14,21,22,18,23,22,17,30,31,25
503.564,0.998452,0.00354815,7,167,0,-503.06,1.89948,0.00020288,14.6319,15.9884,18.5294,20.3171,21.7372,22.7247,22.0168,23.6178,30.1893,28.2572,15,17,17,16,28,21,31,20,28,44
503.576,0.727199,0.00354815,2,3,0,-501.316,1.89947,0.000203943,14.6919,16.0614,18.6284,20.4356,21.8716,22.8706,22.1544,23.7742,30.4283,28.471,18,23,15,19,23,20,16,28,23,24
503.492,0.975457,0.00354815,7,147,0,-502.888,1.89955,0.000211352,15.1198,16.5827,19.3369,21.2843,22.8362,23.9181,23.1423,24.8981,32.1537,30.0129,18,22,14,25,26,17,18,28,23,30
503.491,0.978811,0.00354815,2,3,0,-503.275,1.89954,0.000199821,14.461,15.7805,18.2478,19.9806,21.3554,22.3106,21.6259,23.174,29.5125,27.6513,15,12,6,19,29,25,20,20,39,23
503.513,0.981746,0.00354815,2,3,0,-503.304,1.89953,0.000210742,15.0839,16.539,19.2774,21.2129,22.755,23.8298,23.0591,24.8034,32.0077,29.8826,18,9,21,26,18,24,17,25,27,30
501.748,0.986155,0.00354815,7,155,0,-500.923,1.90192,0.000211922,15.189,16.6628,19.4384,21.4015,22.9664,24.0574,23.275,25.0458,32.3668,30.2062,12,15,19,26,25,41,24,31,31,34
499.788,0.619747,0.00354815,4,31,0,-497.078,1.902,0.000182734,13.5705,14.6987,16.787,18.2391,19.3834,20.1748,19.6078,20.8876,26.0563,24.5495,13,8,13,20,15,21,25,17,22,14
501.771,0.973742,0.00354815,1,3,0,-499.681,1.902,0.00020579,14.8346,16.2305,18.8498,20.6958,22.1638,23.1855,22.453,24.11,30.9271,28.9204,20,20,20,25,28,22,27,26,31,26
501.324,0.882728,0.00354815,2,3,0,-501.098,1.90201,0.000215362,15.3936,16.9127,19.7792,21.8108,23.4324,24.564,23.7525,25.59,33.208,30.9565,14,25,14,30,21,36,18,21,37,34
502.302,0.908046,0.00354815,7,151,0,-499.478,1.90069,0.000222265,15.7888,17.3993,20.4507,22.622,24.3599,25.575,24.7034,26.6781,34.9104,32.4703,12,15,28,27,25,21,29,24,38,29
503.485,1,0.00354815,1,3,0,-502.48,1.90069,0.000207992,14.9418,16.3635,19.0347,20.9197,22.42,23.4648,22.7157,24.4107,31.3964,29.3381,7,15,24,23,23,25,30,36,24,33
503.596,0.999844,0.00354815,6,67,0,-503.427,1.90053,0.000206884,14.8757,16.2832,18.9261,20.7899,22.2726,23.3049,22.5648,24.2393,31.1341,29.1035,13,20,16,19,26,25,21,32,29,30
503.364,0.972555,0.00354815,7,163,0,-503.061,1.89923,0.000209645,15.0156,16.4563,19.1656,21.0794,22.6036,23.6656,22.9041,24.6273,31.7383,29.6417,15,20,18,16,24,32,22,26,47,45
503.269,0.853267,0.00354815,2,3,0,-502.339,1.89922,0.000199475,14.437,15.7519,18.2102,19.9363,21.3056,22.2569,21.575,23.1166,29.4271,27.5744,17,17,11,14,15,22,22,20,33,29
501.678,0.833105,0.00354815,2,3,0,-501.533,1.89922,0.00022582,15.9836,17.6414,20.7889,23.0333,24.8321,26.091,25.1879,27.2349,35.7926,33.2523,8,20,29,27,23,28,18,29,31,38
502.12,0.995633,0.00354815,7,147,0,-501.145,1.90044,0.000224354,15.9128,17.552,20.6615,22.8769,24.6515,25.893,25.0024,27.0206,35.448,32.9479,17,18,25,16,25,28,26,29,36,33
499.576,0.752528,0.00354815,2,7,0,-498.974,1.90042,0.000172884,13.0433,14.0669,15.9508,17.2532,18.2757,18.9809,18.4758,19.6147,24.1787,22.8536,6,14,11,16,25,21,21,28,17,24
503.586,0.977521,0.00354815,2,3,0,-499.114,1.90044,0.000201538,14.5702,15.9117,18.4225,20.1876,21.5889,22.5631,21.8648,23.4439,29.9183,28.0158,16,21,20,17,17,29,28,25,29,21
503.567,0.968616,0.00354815,7,175,0,-503.071,1.8997,0.000210943,15.0981,16.556,19.3,21.2398,22.7854,23.8627,23.0902,24.8385,32.0609,29.9302,16,17,15,22,17,24,21,17,34,28
503.568,0.999912,0.00354815,2,7,0,-503.552,1.8997,0.000200115,14.4796,15.8029,18.2776,20.016,21.3952,22.3537,21.6667,23.22,29.5816,27.7134,16,18,18,13,21,26,23,31,20,33
502.155,0.924453,0.00354815,7,211,0,-501.823,1.90143,0.00021706,15.486,17.0268,19.9373,22.0021,23.6513,24.8027,23.9769,25.847,33.6105,31.3144,18,16,20,16,16,24,23,36,35,26
502.421,0.90445,0.00354815,1,3,0,-501.348,1.90143,0.000196385,14.2972,15.5784,17.9691,19.6448,20.9724,21.8941,21.2335,22.7265,28.8225,27.0351,13,12,15,16,30,29,16,20,25,30
502.645,0.971661,0.00354815,2,3,0,-502.062,1.90144,0.000200847,14.5459,15.8803,18.3769,20.1314,21.5239,22.4917,21.7979,23.3666,29.7948,27.9064,16,15,12,13,15,20,27,30,36,34
502.363,0.99463,0.00354815,6,79,0,-501.904,1.9016,0.000199845,14.4921,15.8147,18.2876,20.0245,21.4024,22.3599,21.6736,23.2253,29.5787,27.7131,15,20,15,16,23,25,19,17,29,26
502.541,0.964185,0.00354815,4,27,0,-501.901,1.90153,0.00020889,15.0063,16.4406,19.1369,21.0406,22.5563,23.6122,22.8551,24.5682,31.6333,29.5508,19,17,17,18,19,21,22,27,27,21
502.472,0.730652,0.00354815,2,3,0,-500.631,1.90153,0.000199788,14.4879,15.8096,18.2811,20.0167,21.3937,22.3506,21.6647,23.2153,29.564,27.6998,15,19,23,16,22,15,24,23,28,23
503.595,0.996709,0.00354815,7,215,0,-502.073,1.90019,0.000211046,15.1116,16.5716,19.3197,21.2623,22.8104,23.8894,23.1157,24.8668,32.1014,29.9671,20,18,21,27,32,29,23,24,21,24
503.568,0.921688,0.00354815,6,119,0,-502.528,1.89947,0.000207892,14.9178,16.3366,19.002,20.8828,22.3797,23.4222,22.6748,24.3659,31.3349,29.2816,15,16,26,21,23,19,27,28,35,37
503.051,0.909655,0.00354815,2,3,0,-502.921,1.89947,0.000216894,15.4456,16.9812,19.8815,21.9389,23.582,24.7292,23.9065,25.7696,33.5031,31.216,8,13,13,25,28,21,24,25,39,26
503.549,1,0.00354815,2,3,0,-503.101,1.89947,0.000208709,14.965,16.3941,19.0802,20.9766,22.4863,23.5379,22.7839,24.4901,31.5258,29.4522,11,19,16,21,22,30,18,27,35,32
502.584,0.891023,0.00354815,6,95,0,-501.281,1.89893,0.000217248,15.4585,16.998,19.9063,21.9697,23.618,24.7689,23.9435,25.8126,33.5734,31.2779,15,15,24,27,22,30,21,13,32,24
503.035,0.999692,0.00354815,5,47,0,-502.416,1.89899,0.000212222,15.1622,16.6356,19.4108,21.3741,22.9392,24.0305,23.248,25.0193,32.3442,30.1821,14,20,19,26,22,26,26,27,25,30
503.041,0.409914,0.00354815,3,11,0,-496.133,1.89888,0.000209219,14.9856,16.4203,19.1178,21.0228,22.5397,23.5964,22.8387,24.5533,31.6267,29.5415,11,16,19,19,23,27,20,24,36,33
503.093,0.998459,0.00354815,2,3,0,-503.033,1.89888,0.000205322,14.7618,16.1475,18.747,20.5786,22.0348,23.0483,22.3217,23.9652,30.7239,28.7347,11,18,16,18,22,22,27,27,39,42
502.297,0.886232,0.00354815,3,11,0,-502.06,1.89884,0.000218984,15.561,17.1237,20.0789,22.1777,23.8553,25.0272,24.1867,26.0905,34.0062,31.6631,18,13,24,20,26,35,22,28,38,22
502.716,1,0.00354815,1,1,0,-502.368,1.89884,0.000214563,15.2976,16.8014,19.6376,21.6468,23.2501,24.3687,23.5665,25.3826,32.907,30.6839,16,20,26,28,24,23,28,26,35,30
502.687,1,0.00354815,4,19,0,-502.584,1.8988,0.000214422,15.2888,16.7906,19.6231,21.6294,23.2303,24.3471,23.5462,25.3595,32.8715,30.6522,16,22,16,16,21,18,22,22,29,35
503.052,0.997746,0.00354815,5,55,0,-502.334,1.89885,0.000204767,14.7297,16.1085,18.6942,20.5154,21.9631,22.9704,22.2483,23.8817,30.5964,28.6206,7,9,11,14,27,21,20,30,22,28
502.589,0.913447,0.00354815,3,15,0,-502.263,1.89881,0.000215795,15.3702,16.8902,19.7591,21.7929,23.4166,24.5498,23.7371,25.5773,33.2088,30.9529,16,10,22,24,28,27,24,22,36,25
501.707,0.922583,0.00354815,2,3,0,-501.542,1.89883,0.000187416,13.7745,14.9501,17.1324,18.6539,19.8552,20.6871,20.091,21.437,26.8937,25.2998,11,12,12,15,20,26,17,20,23,17
502.378,0.998325,0.00354815,7,179,0,-500.898,1.90009,0.00022335,15.8456,17.4701,20.5502,22.7433,24.4993,25.7275,24.8465,26.8428,35.172,32.7021,12,15,23,32,24,35,28,33,27,32
502.89,1,0.00354815,2,3,0,-502.378,1.90009,0.000219643,15.6203,17.1939,20.1708,22.2859,23.977,25.1585,24.3111,26.2307,34.2162,31.8518,18,17,16,22,20,34,22,25,36,18
502.259,0.55896,0.00354815,2,3,0,-498.444,1.90008,0.000224106,15.8918,17.5269,20.6282,22.8375,24.607,25.8449,24.9569,26.9691,35.3699,32.8779,10,22,25,23,29,30,27,26,28,36
503.012,0.999829,0.00354815,6,111,0,-502.108,1.89954,0.000193229,14.0973,15.3394,17.6529,19.2715,20.5523,21.4407,20.804,22.2425,28.1012,26.3856,12,23,23,17,23,18,18,25,38,28
503.607,1,0.00354815,2,3,0,-503.025,1.89953,0.000207395,14.8901,16.3026,18.9557,20.8272,22.3164,23.3534,22.6099,24.292,31.2211,29.18,19,16,22,22,19,24,26,23,29,34
501.064,0.968621,0.00354815,7,231,0,-500.499,1.89771,0.000204977,14.7248,16.1046,18.6925,20.5156,21.9648,22.9733,22.2503,23.8856,30.6092,28.6306,19,23,12,21,24,20,22,24,29,31
503.362,0.995051,0.00354815,7,255,0,-500.711,1.89915,0.000206475,14.8317,16.2322,18.8611,20.7147,22.189,23.2154,22.4795,24.1443,30.9967,28.979,16,13,20,26,21,19,27,26,35,24
501.935,0.688796,0.00354815,1,3,0,-501.476,1.89915,0.000186627,13.737,14.9043,17.0701,18.5795,19.7708,20.5956,20.0046,21.339,26.7452,25.1665,16,14,15,15,21,26,17,24,23,21
503.352,1,0.00354815,2,3,0,-501.944,1.89915,0.000204081,14.6951,16.0659,18.6354,20.4445,21.8822,22.8824,22.1654,23.7871,30.4499,28.4899,19,9,23,26,18,21,28,26,25,37
502.876,0.911002,0.00354815,6,95,0,-501.885,1.89881,0.000199833,14.4511,15.7698,18.2356,19.9674,21.3413,22.296,21.6117,23.1588,29.4937,27.6335,13,16,15,15,25,22,28,23,30,34
503.171,0.997399,0.00354815,6,99,0,-501.888,1.89895,0.000206315,14.8195,16.2177,18.8422,20.6923,22.1639,23.1883,22.4539,24.1154,30.9536,28.9402,9,16,14,24,20,21,19,21,41,20
503.481,0.972819,0.00354815,7,139,0,-502.076,1.89973,0.00019823,14.3751,15.6759,18.1059,19.8109,21.1628,22.1017,21.4287,22.95,29.1711,27.3456,16,18,8,20,13,19,17,19,34,26
503.295,0.955751,0.00354815,1,1,0,-503.274,1.89973,0.000195547,14.2269,15.4961,17.8633,19.5217,20.8352,21.7468,21.0935,22.57,28.5951,26.8291,11,14,22,18,26,20,18,14,29,26
503.293,0.99735,0.00354815,7,163,0,-502.875,1.9001,0.000195025,14.2034,15.467,17.823,19.4731,20.7797,21.6864,21.0366,22.5051,28.4948,26.7395,18,17,20,27,20,19,18,21,33,24
497.061,0.540097,0.00354815,2,3,0,-495.956,1.9001,0.000244202,17.1749,19.1091,22.8214,25.4972,27.6572,29.1766,28.086,30.5622,41.0688,37.9261,19,16,22,24,20,29,27,34,41,42
499.762,1,0.00354815,2,3,0,-496.999,1.90007,0.000173381,13.0638,14.092,15.9851,17.2942,18.3221,19.0312,18.5233,19.6686,24.2596,22.9264,19,11,23,17,22,14,16,13,21,24
503.611,1,0.00354815,2,3,0,-499.837,1.90006,0.000199921,14.4741,15.7955,18.2665,20.002,21.3789,22.3357,21.6499,23.2004,29.5498,27.6853,12,15,21,26,26,19,31,27,29,31
503.727,0.990342,0.00354815,5,43,0,-503.499,1.90016,0.00020609,14.8246,16.2217,18.8436,20.6919,22.1618,23.1849,22.4514,24.1108,30.9393,28.9289,15,19,25,19,18,21,19,28,34,36
502.683,0.761376,0.00354815,5,63,0,-501.009,1.90049,0.00019004,13.9379,15.1448,17.3887,18.9555,20.1939,21.052,20.4371,21.8261,27.4689,25.8187,16,22,15,20,20,26,17,28,31,31
502.835,0.95115,0.00354815,2,3,0,-502.019,1.90051,0.000219041,15.5906,17.1567,20.1183,22.2218,23.9033,25.0779,24.2354,26.1436,34.0777,31.7291,16,26,21,20,21,29,28,15,37,29
503.59,0.952522,0.00354815,2,3,0,-502.511,1.90051,0.000208033,14.9414,16.3634,19.0352,20.9206,22.4213,23.4664,22.7171,24.4125,31.4002,29.3413,21,11,17,26,16,19,20,25,30,32
503.617,1,0.00354815,1,3,0,-503.593,1.90051,0.000205923,14.8202,16.2157,18.8344,20.6801,22.1479,23.1696,22.4371,24.0941,30.9117,28.9047,13,15,12,18,23,26,15,21,37,37
503.538,0.977104,0.00354815,2,3,0,-503.5,1.90051,0.000201033,14.5428,15.8782,18.377,20.1332,21.5271,22.496,21.8015,23.3719,29.8083,27.9174,17,10,20,16,23,25,25,26,23,24
501.44,0.858725,0.00354815,7,207,0,-500.589,1.89824,0.000192387,14.0333,15.2641,17.5556,19.1579,20.4254,21.3044,20.6745,22.0975,27.8896,26.1942,19,12,15,10,20,20,22,19,28,28
501.933,1,0.00354815,1,1,0,-501.55,1.89824,0.000198365,14.3611,15.6616,18.0911,19.796,21.1478,22.0867,21.4137,22.935,29.1568,27.331,12,16,22,20,25,14,21,21,29,36
502.053,0.995754,0.00354815,4,19,0,-501.778,1.89819,0.000204053,14.6794,16.0485,18.6149,20.4218,21.8577,22.8566,22.1405,23.7602,30.4143,28.457,19,13,23,23,19,26,22,19,32,31
502.032,0.470571,0.00354815,2,3,0,-495.598,1.89823,0.000200514,14.4807,15.8068,18.2874,20.0303,21.4134,22.3747,21.6856,23.2436,29.6259,27.7513,16,16,15,15,17,20,24,19,24,27
501.716,0.9997,0.00354815,5,55,0,-501.312,1.89801,0.000206139,14.7955,16.1902,18.8077,20.6529,22.1204,23.1419,22.4095,24.0662,30.884,28.8768,10,24,19,17,24,24,16,33,25,30
500.999,0.894894,0.00354815,4,31,0,-500.25,1.8979,0.000216848,15.4188,16.9514,19.8459,21.8992,23.539,24.6838,23.8628,25.7221,33.4394,31.1571,12,15,16,17,30,31,28,20,32,33
501.364,0.992753,0.00354815,4,27,0,-500.646,1.89784,0.000204245,14.6852,16.0562,18.6264,20.4362,21.8745,22.8752,22.1578,23.7803,30.4472,28.486,10,22,20,10,24,24,19,12,34,34
501.2,0.966324,0.00354815,2,3,0,-501.1,1.89784,0.000199419,14.4139,15.7264,18.1799,19.9027,21.2692,22.2187,21.5381,23.0767,29.3743,27.5254,21,15,25,26,22,16,25,17,27,28
500.997,0.998756,0.00354815,5,35,0,-500.806,1.89771,0.000210417,15.0376,16.4859,19.2109,21.1367,22.6708,23.74,22.9733,24.7083,31.8725,29.7595,16,20,22,16,27,26,30,17,37,23
500.684,0.877992,0.00354815,3,11,0,-500.014,1.89772,0.000216,15.3656,16.8867,19.7579,21.7937,23.419,24.5534,23.7399,25.5821,33.2233,30.9643,6,12,21,25,20,33,23,28,48,32
501.121,0.829404,0.00354815,6,79,0,-497.802,1.89862,0.00022537,15.9464,17.5968,20.7296,22.9629,24.7525,26.0049,25.1065,27.1426,35.6519,33.1264,12,15,17,24,18,33,22,21,29,23
499.548,0.628513,0.00354815,1,1,0,-499.314,1.89863,0.000232963,16.421,18.1808,21.5361,23.9387,25.8697,27.2238,26.2522,28.4559,37.7219,34.9631,16,17,23,26,28,31,32,25,38,39
501.005,0.996269,0.00354815,3,11,0,-499.228,1.89858,0.000184969,13.6415,14.7899,16.9187,18.4008,19.5698,20.3788,19.7992,21.1078,26.4024,24.8574,14,17,10,24,15,17,20,23,31,23
503.177,0.997733,0.00354815,7,191,0,-497.725,1.90094,0.0002111,15.126,16.5878,19.3393,21.2844,22.8345,23.9149,23.1402,24.8936,32.1381,30.0008,13,8,18,16,19,20,16,34,37,34
502.926,0.939021,0.00354815,6,123,0,-501.292,1.90059,0.000217813,15.5181,17.0677,19.9961,22.0746,23.7352,24.8948,24.0631,25.9467,33.7708,31.456,18,5,22,31,19,16,24,24,34,27
502.897,0.998385,0.00354815,2,7,0,-502.762,1.90061,0.000192519,14.0737,15.309,17.6088,19.2172,20.4895,21.3719,20.7395,22.1681,27.9831,26.2808,8,24,16,20,19,20,13,24,33,18
503.095,0.991867,0.00354815,7,135,0,-502.126,1.90044,0.000193678,14.1344,15.3828,17.7087,19.3363,20.6245,21.5181,20.8777,22.3247,28.2204,26.4937,6,20,24,22,26,20,17,27,34,32
502.757,0.99636,0.00354815,6,127,0,-501.604,1.90083,0.000217784,15.5201,17.0697,19.998,22.0764,23.7369,24.8964,24.0648,25.9482,33.7717,31.4571,17,26,19,20,20,24,29,29,42,28
503.61,0.999807,0.00354815,7,203,0,-502.56,1.89981,0.000210638,15.082,16.5362,19.2727,21.2067,22.7476,23.8215,23.0515,24.7942,31.9919,29.8688,16,20,18,21,19,18,19,25,27,28
502.921,0.930537,0.00354815,6,107,0,-502.443,1.89948,0.000192639,14.0644,15.2996,17.5996,19.2081,20.4807,21.3632,20.7308,22.1596,27.9765,26.2736,18,13,23,14,17,31,20,19,34,25
501.806,0.900671,0.00354815,2,7,0,-501.671,1.89949,0.000226055,16.0024,17.6639,20.819,23.0691,24.8727,26.135,25.2295,27.282,35.8647,33.3167,13,19,19,26,23,25,24,26,39,26
501.024,0.991877,0.00354815,7,143,0,-499.654,1.90155,0.000185533,13.7119,14.8699,17.0172,18.5127,19.6925,20.5091,19.924,21.245,26.5921,25.0314,20,15,16,22,21,18,27,18,23,27
502.157,0.995903,0.00354815,3,15,0,-500.924,1.90148,0.000193989,14.1662,15.4195,17.7549,19.3896,20.6834,21.5811,20.9378,22.3914,28.3153,26.5801,17,29,17,14,15,26,19,22,29,20
501.906,0.866229,0.00354815,2,3,0,-500.648,1.90147,0.000191328,14.0212,15.2439,17.5188,19.1086,20.3656,21.2371,20.6126,22.0233,27.7603,26.0817,10,9,20,21,23,24,19,28,28,36
503.593,0.833901,0.00354815,6,83,0,-499.341,1.90056,0.000205238,14.7817,16.1687,18.7705,20.6036,22.0609,23.0751,22.348,23.9927,30.7561,28.7656,20,18,16,14,18,24,18,24,37,29
502.525,0.857459,0.00354815,6,103,0,-501.775,1.89991,0.000188074,13.8245,15.0087,17.2077,18.7416,19.9529,20.7919,20.1907,21.5483,27.0548,25.4459,6,11,19,20,18,22,23,16,21,22
501.874,0.862556,0.00354815,1,1,0,-501.698,1.89991,0.000183788,13.5975,14.7346,16.8409,18.3064,19.4618,20.2611,19.6884,20.9811,26.2064,24.6824,16,13,18,14,19,26,26,14,27,28
501.203,0.953856,0.00354815,2,3,0,-500.843,1.89992,0.000180065,13.4034,14.5007,16.5287,17.9367,19.0451,19.8112,19.2624,20.5007,25.4913,24.038,14,10,21,25,19,21,22,22,25,30
