# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:26:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/lftp9qwk.json
# init = 2 (Default)
# random
#   seed = 52033
# output
#   file = /home/lab5/output/code2-20230416112658_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.00373424
# Diagonal elements of inverse mass matrix:
# 1.08882e-05, 9.90111e-06
503.713,0.973586,0.00373424,2,3,0,-502.59,1.90022,0.000206657,14.8579,16.2622,18.8985,20.7574,22.2361,23.2656,22.5275,24.1973,31.0717,29.0473,9,19,23,16,20,19,16,26,35,29
503.546,0.960789,0.00373424,1,3,0,-503.538,1.90022,0.000211912,15.1626,16.6338,19.4044,21.364,22.9261,24.0151,23.2342,25.0018,32.3094,30.1528,14,23,10,21,34,26,23,18,30,29
503.588,0.990228,0.00373424,7,183,0,-503.065,1.89948,0.000204297,14.7123,16.0862,18.6619,20.4756,21.9171,22.9199,22.201,23.8271,30.5091,28.5433,7,10,28,28,20,25,22,14,32,31
503.677,0.999389,0.00373424,6,83,0,-503.549,1.8997,0.000203955,14.696,16.066,18.6339,20.4417,21.8783,22.8776,22.1612,23.7816,30.4382,28.4802,18,13,23,19,16,30,18,36,29,26
502.639,0.877952,0.00373424,6,87,0,-502.348,1.89948,0.000190089,13.9266,15.1328,17.3755,18.9416,20.1794,21.0371,20.4225,21.8108,27.4513,25.8018,15,20,10,13,17,24,23,22,35,26
503.59,0.980313,0.00373424,1,3,0,-502.628,1.89948,0.000206725,14.8509,16.255,18.8911,20.7499,22.2286,23.2581,22.52,24.1898,31.0646,29.0401,19,13,26,16,25,24,17,24,38,19
503.192,0.978396,0.00373424,6,75,0,-503.134,1.89914,0.00021185,15.1426,16.6114,19.3773,21.3336,22.893,23.9801,23.2006,24.965,32.2596,30.1068,23,15,21,23,25,31,27,22,28,33
502.942,0.999988,0.00373424,7,131,0,-502.266,1.89887,0.000211539,15.1204,16.5848,19.342,21.2917,22.8456,23.9289,23.1521,24.9102,32.1767,30.0325,12,18,21,16,14,20,21,22,32,27
501.93,0.720413,0.00373424,5,51,0,-499.998,1.899,0.000187601,13.7867,14.9646,17.1512,18.676,19.88,20.7137,20.1163,21.4654,26.9353,25.3374,10,16,18,21,21,16,15,20,38,26
502.074,1,0.00373424,2,3,0,-501.847,1.89902,0.000222241,15.761,17.3685,20.4141,22.5813,24.3159,25.5286,24.6587,26.6297,34.846,32.4107,16,19,21,19,21,29,26,21,39,35
502.712,1,0.00373424,1,1,0,-502.181,1.89902,0.000216909,15.4396,16.9748,19.8741,21.9309,23.5736,24.7204,23.8979,25.7605,33.4918,31.2053,16,20,30,23,26,21,16,19,24,23
502.903,0.970146,0.00373424,7,135,0,-501.59,1.89926,0.000193941,14.1322,15.3821,17.7113,19.3415,20.6318,21.527,20.8854,22.335,28.2424,26.512,11,25,17,27,26,20,22,19,26,22
502.706,0.990201,0.00373424,5,43,0,-502.419,1.89901,0.000194178,14.1416,15.394,17.728,19.3618,20.6551,21.5524,20.9093,22.3624,28.2851,26.5501,12,14,15,19,21,29,18,22,31,31
503.321,0.914704,0.00373424,6,67,0,-501.696,1.89913,0.000203363,14.6541,16.016,18.5679,20.3639,21.7907,22.7831,22.0716,23.6806,30.2872,28.3444,14,18,19,24,20,17,16,27,34,20
503.245,0.855728,0.00373424,2,3,0,-502.433,1.89912,0.000210429,15.0595,16.51,19.2392,21.1678,22.7043,23.7751,23.0073,24.7449,31.9202,29.8039,17,13,18,16,29,33,22,31,36,26
503.162,0.978305,0.00373424,3,11,0,-503.018,1.89911,0.000199259,14.4233,15.7356,18.1884,19.9105,21.2765,22.2255,21.5452,23.0831,29.3767,27.5291,13,17,21,12,22,26,21,26,36,24
503.653,0.894278,0.00373424,7,135,0,-502.277,1.89999,0.000200928,14.5294,15.8629,18.3578,20.1112,21.5029,22.4702,21.7768,23.3446,29.7696,27.8822,16,14,17,22,21,19,29,22,25,29
503.05,0.91577,0.00373424,2,3,0,-503.019,1.89999,0.000192401,14.0587,15.2918,17.5876,19.193,20.4629,21.3435,20.7124,22.1382,27.9414,26.2427,17,14,14,17,22,31,18,28,31,33
502.718,0.831823,0.00373424,2,3,0,-501.175,1.9,0.000221027,15.7027,17.295,20.3099,22.4536,24.1686,25.3673,24.5075,26.4552,34.5669,32.1638,16,12,19,22,19,33,21,29,33,22
502.761,0.997938,0.00373424,6,95,0,-502.409,1.89968,0.000190377,13.9447,15.1545,17.404,18.9752,20.2171,21.0778,20.461,21.8541,27.5154,25.8596,15,22,31,16,12,14,23,27,21,31
502.761,0.773375,0.00373424,1,1,0,-501.905,1.89968,0.000190377,13.9447,15.1545,17.404,18.9752,20.2171,21.0778,20.461,21.8541,27.5154,25.8596,9,17,15,14,25,13,25,21,29,31
503.086,0.990941,0.00373424,7,147,0,-502.424,1.89999,0.000217956,15.5172,17.0678,19.9983,22.0784,23.7404,24.9011,24.0687,25.954,33.7861,31.4688,13,21,24,21,23,22,30,27,39,25
502.177,0.938263,0.00373424,6,83,0,-501.869,1.8993,0.000187475,13.7841,14.9609,17.1455,18.6687,19.8713,20.7042,20.1074,21.455,26.9181,25.3222,16,14,15,16,26,21,16,19,26,18
503.389,1,0.00373424,1,3,0,-502.457,1.8993,0.000200827,14.5137,15.845,18.3358,20.0862,21.4754,22.441,21.7488,23.3138,29.7267,27.8428,13,19,16,18,24,34,17,26,33,31
503.369,0.953453,0.00373424,7,147,0,-502.402,1.90027,0.000196333,14.2778,15.5569,17.9436,19.6165,20.9419,21.8619,21.2025,22.6928,28.778,26.9938,22,16,15,17,16,29,20,26,29,25
503.222,0.981085,0.00373424,7,151,0,-502.832,1.89932,0.000197442,14.3254,15.6163,18.0267,19.7173,21.0572,21.9877,21.3208,22.8282,28.9886,27.1815,13,14,19,16,13,24,22,17,29,27
503.462,0.981916,0.00373424,1,3,0,-503.144,1.89931,0.000208349,14.9419,16.3661,19.0427,20.9319,22.4357,23.4831,22.7322,24.4314,31.4365,29.3722,13,22,15,22,10,20,21,21,38,26
503.185,0.914988,0.00373424,5,51,0,-502.611,1.89926,0.000213614,15.248,16.7399,19.5523,21.5435,23.1318,24.2396,23.4452,25.2437,32.6893,30.4903,18,15,13,24,31,32,27,25,28,29
503.521,0.907828,0.00373424,7,139,0,-502.089,1.90009,0.000212693,15.2065,16.6876,19.4782,21.4529,23.0274,24.1254,23.3381,25.1203,32.4934,30.3167,16,26,19,36,12,20,22,28,47,28
502.228,0.875768,0.00373424,7,155,0,-501.629,1.89921,0.000188356,13.8298,15.0164,17.2201,18.7574,19.9716,20.8126,20.21,21.571,27.0925,25.479,16,20,14,20,19,19,22,16,19,25
503.336,1,0.00373424,2,3,0,-502.26,1.8992,0.000209685,15.0174,16.4585,19.1688,21.0833,22.608,23.6704,22.9087,24.6325,31.7466,29.649,10,16,15,22,14,24,18,21,29,28
501.446,0.59154,0.00373424,1,3,0,-500.654,1.89919,0.000183333,13.5639,14.6953,16.7905,18.2478,19.3965,20.1911,19.6219,20.9069,26.0994,24.5852,5,16,12,21,19,16,6,19,22,26
499.626,0.861384,0.00373424,2,3,0,-499.239,1.89917,0.000234981,16.5586,18.3493,21.7676,24.2182,26.1893,27.5723,26.5799,28.8312,38.3129,35.4876,18,11,24,19,24,26,31,35,41,29
502.754,0.82944,0.00373424,1,3,0,-498.268,1.89918,0.000193087,14.0844,15.3245,17.6339,19.2495,20.5279,21.4145,20.7791,22.2147,28.0613,26.3494,16,17,16,21,17,22,19,24,22,31
502.584,0.997834,0.00373424,7,179,0,-501.241,1.90107,0.000193135,14.1138,15.3567,17.6717,19.2912,20.5726,21.4614,20.8245,22.2636,28.1247,26.4085,15,21,20,26,19,6,22,21,28,25
503.125,0.999401,0.00373424,5,51,0,-502.431,1.90091,0.000198122,14.386,15.6871,18.1174,19.8225,21.1744,22.1134,21.4404,22.9617,29.1821,27.3568,19,16,23,17,27,15,26,24,23,29
503.213,0.998478,0.00373424,4,19,0,-503.049,1.90096,0.000200854,14.5393,15.8732,18.3687,20.1225,21.5144,22.4819,21.7884,23.3564,29.782,27.8944,20,12,16,24,18,23,15,22,31,28
502.72,0.860178,0.00373424,2,3,0,-502.162,1.90096,0.000193396,14.1264,15.3722,17.6928,19.3165,20.6015,21.4928,20.854,22.2972,28.176,26.4544,10,21,23,25,27,19,18,21,23,31
502.703,0.886633,0.00373424,2,3,0,-501.503,1.90095,0.000217282,15.4918,17.0349,19.95,22.0183,23.6705,24.824,23.9967,25.8703,33.6498,31.3487,9,20,19,22,29,24,17,31,40,31
498.717,0.393606,0.00373424,2,3,0,-495.632,1.90096,0.000170799,12.9456,13.9488,15.793,17.0663,18.0651,18.7537,18.2606,19.3722,23.8196,22.5295,16,11,19,17,20,18,19,21,19,20
499.661,1,0.00373424,1,1,0,-498.102,1.90095,0.000174659,13.14,14.1822,16.1023,17.4311,18.475,19.1954,18.6794,19.8431,24.5127,23.156,19,14,14,12,21,28,15,18,26,28
502.669,0.958234,0.00373424,5,47,0,-498.535,1.90147,0.000203424,14.6919,16.0577,18.6171,20.4184,21.8494,22.8448,22.1312,23.7451,30.3719,28.4231,10,11,25,18,23,28,22,21,31,26
501.7,0.732325,0.00373424,2,3,0,-501.264,1.90148,0.000220422,15.6891,17.2756,20.2781,22.4123,24.1193,25.3121,24.4566,26.3947,34.4626,32.0731,18,19,21,22,23,28,23,19,33,28
501.7,0.752503,0.00373424,1,1,0,-500.913,1.90148,0.000220422,15.6891,17.2756,20.2781,22.4123,24.1193,25.3121,24.4566,26.3947,34.4626,32.0731,13,18,15,26,33,23,30,28,33,39
499.796,0.544836,0.00373424,1,1,0,-499.658,1.90148,0.000231013,16.3444,18.0806,21.387,23.752,25.6513,26.9824,26.0273,28.1931,37.2854,34.5806,16,29,24,24,25,28,28,25,42,32
503.647,0.999978,0.00373424,7,179,0,-500.327,1.89988,0.000210016,15.0469,16.4932,19.2138,21.136,22.6671,23.7339,22.969,24.7001,31.8465,29.7391,17,15,23,27,25,16,26,16,32,32
503.226,0.948576,0.00373424,6,115,0,-502.88,1.89978,0.000216304,15.4153,16.9435,19.8289,21.8749,23.5087,24.6491,23.8312,25.6832,33.3669,31.0951,10,17,15,22,19,25,24,24,31,42
503.386,0.998329,0.00373424,6,115,0,-502.644,1.89958,0.000197586,14.3372,15.6301,18.0446,19.7381,21.0804,22.0126,21.3445,22.8547,29.0273,27.2165,14,13,19,20,26,18,15,25,20,13
503.534,0.999113,0.00373424,5,43,0,-503.329,1.89956,0.000200648,14.5074,15.8369,18.3241,20.0717,21.4586,22.4226,21.7316,23.2939,29.6949,27.8147,11,22,22,27,27,19,25,25,37,39
503.534,0.853564,0.00373424,1,3,0,-502.957,1.89956,0.000200648,14.5074,15.8369,18.3241,20.0717,21.4586,22.4226,21.7316,23.2939,29.6949,27.8147,16,17,12,20,28,23,26,24,30,32
503.4,0.975943,0.00373424,6,123,0,-500.92,1.89924,0.000208492,14.9489,16.3749,19.0549,20.9467,22.4526,23.5015,22.7495,24.4512,31.4675,29.3998,15,14,18,21,27,24,26,29,29,32
503.406,0.871588,0.00373424,7,195,0,-501.358,1.90067,0.0002107,15.0987,16.5549,19.2953,21.2322,22.7754,23.851,23.0798,24.8252,32.0343,29.9078,9,17,13,17,23,21,30,24,30,30
501.511,0.667136,0.00373424,5,35,0,-500.137,1.90043,0.000182079,13.5151,14.6344,16.7056,18.1453,19.2795,20.0638,19.5019,20.7701,25.8893,24.3972,8,20,12,18,21,25,20,16,23,23
502.381,1,0.00373424,2,3,0,-501.562,1.90042,0.00022276,15.8148,17.4317,20.4962,22.6774,24.4236,25.6446,24.7688,26.7533,35.0298,32.5761,19,19,17,20,29,37,26,27,43,32
503.56,1,0.00373424,2,3,0,-502.391,1.90041,0.000200492,14.5111,15.8398,18.3253,20.0716,21.4574,22.4206,21.7302,23.2911,29.6857,27.8075,12,20,13,17,29,23,23,30,33,31
503.658,0.87377,0.00373424,2,3,0,-502.751,1.90042,0.000205061,14.7696,16.1542,18.7512,20.5808,22.0352,23.0474,22.3218,23.9631,30.7115,28.7256,19,13,11,22,23,21,21,26,36,37
