# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:21:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/sikel5ni.json
# init = 2 (Default)
# random
#   seed = 28044
# output
#   file = /home/lab5/output/code2-20230416112144_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00364036
# Diagonal elements of inverse mass matrix:
# 1.12016e-05, 9.90113e-06
503.605,0.977539,0.00364036,6,87,0,-503.098,1.90044,0.000208653,14.9763,16.4061,19.0934,20.9905,22.5008,23.5529,22.7986,24.5054,31.5433,29.4691,15,16,20,18,26,22,24,29,27,25
503.648,1,0.00364036,2,3,0,-503.608,1.90044,0.000205602,14.8008,16.1922,18.8027,20.6423,22.1051,23.1232,22.3933,24.0444,30.8359,28.8368,23,10,20,16,21,16,18,25,42,31
502.924,0.905375,0.00364036,5,51,0,-502.657,1.9006,0.000217782,15.5163,17.0656,19.9932,22.071,23.7311,24.8904,24.0589,25.9419,33.7633,31.4494,17,20,22,27,25,28,35,18,32,35
502.94,0.999993,0.00364036,5,47,0,-502.682,1.90072,0.000193663,14.1376,15.3861,17.7123,19.3401,20.6285,21.5222,20.8817,22.3289,28.2251,26.4982,17,18,14,16,14,15,21,26,28,24
503.049,0.999467,0.00364036,4,27,0,-502.851,1.90065,0.000194406,14.1773,15.4344,17.7775,19.4178,20.7165,21.6175,20.9718,22.431,28.3797,26.6369,17,14,14,25,20,21,22,15,27,24
503.404,0.948743,0.00364036,1,3,0,-502.702,1.90065,0.000211037,15.118,16.5786,19.3276,21.271,22.8196,23.899,23.125,24.8768,32.1139,29.9788,21,20,26,17,21,24,27,20,40,32
503.327,0.972483,0.00364036,7,135,0,-502.972,1.90032,0.000195953,14.2576,15.5323,17.9103,19.5767,20.8967,21.813,21.1563,22.6404,28.6984,26.9224,10,10,13,17,26,26,21,24,27,28
503.004,0.978665,0.00364036,6,111,0,-502.32,1.9005,0.000192999,14.0983,15.3389,17.6494,19.2656,20.5445,21.4314,20.7958,22.2319,28.08,26.3677,13,21,15,18,18,29,25,18,26,34
500.758,0.505448,0.00364036,2,3,0,-498.047,1.90048,0.000231182,16.3387,18.0756,21.3838,23.7502,25.6508,26.9829,26.0271,28.1945,37.2949,34.5874,16,18,18,23,26,25,34,35,37,48
503.459,1,0.00364036,2,3,0,-500.746,1.90047,0.000198829,14.419,15.7278,18.1738,19.8906,21.2522,22.198,21.5201,23.0526,29.3227,27.4824,13,16,15,25,18,32,17,34,24,27
