# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:50:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/cy5gjyf_.json
# init = 2 (Default)
# random
#   seed = 59305
# output
#   file = /home/lab5/output/code4-20230416105019_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
-4.07248e+34,1,3.06928e-22,5,31,0,4.07807e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02091e+17,7.96006e+19,4.75907e+22,3.5419e+24,2.26692e+26,7.39473e+26,1.69427e+26,5.3457e+27,4.05968e+34,1.27993e+32,0,0,0,0,0,0,0,0,0,0
-4.07213e+34,1,3.06928e-22,3,7,0,4.07248e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02086e+17,7.95966e+19,4.75879e+22,3.54167e+24,2.26676e+26,7.39422e+26,1.69415e+26,5.34531e+27,4.05934e+34,1.27982e+32,0,0,0,0,0,0,0,0,0,0
-4.07211e+34,1,3.06928e-22,1,1,0,4.07213e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02086e+17,7.95964e+19,4.75878e+22,3.54166e+24,2.26675e+26,7.39419e+26,1.69414e+26,5.34529e+27,4.05931e+34,1.27981e+32,0,0,0,0,0,0,0,0,0,0
-4.07209e+34,1,3.06928e-22,1,1,0,4.07211e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02086e+17,7.95961e+19,4.75876e+22,3.54165e+24,2.26674e+26,7.39416e+26,1.69414e+26,5.34526e+27,4.05929e+34,1.27981e+32,0,0,0,0,0,0,0,0,0,0
-4.07174e+34,1,3.06928e-22,3,7,0,4.07209e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02081e+17,7.95922e+19,4.75848e+22,3.54142e+24,2.26659e+26,7.39364e+26,1.69402e+26,5.34488e+27,4.05894e+34,1.2797e+32,0,0,0,0,0,0,0,0,0,0
-4.07166e+34,1,3.06928e-22,2,3,0,4.07174e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.0208e+17,7.95912e+19,4.75841e+22,3.54137e+24,2.26656e+26,7.39351e+26,1.69399e+26,5.34479e+27,4.05886e+34,1.27968e+32,0,0,0,0,0,0,0,0,0,0
-4.07163e+34,1,3.06928e-22,1,1,0,4.07166e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.0208e+17,7.9591e+19,4.7584e+22,3.54135e+24,2.26655e+26,7.39348e+26,1.69399e+26,5.34476e+27,4.05884e+34,1.27967e+32,0,0,0,0,0,0,0,0,0,0
-4.07161e+34,1,3.06928e-22,1,1,0,4.07163e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.0208e+17,7.95907e+19,4.75838e+22,3.54134e+24,2.26654e+26,7.39345e+26,1.69398e+26,5.34474e+27,4.05881e+34,1.27966e+32,0,0,0,0,0,0,0,0,0,0
-4.07159e+34,1,3.06928e-22,1,1,0,4.07161e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02079e+17,7.95905e+19,4.75836e+22,3.54132e+24,2.26653e+26,7.39342e+26,1.69397e+26,5.34471e+27,4.05879e+34,1.27966e+32,0,0,0,0,0,0,0,0,0,0
-4.07157e+34,1,3.06928e-22,1,1,0,4.07159e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02079e+17,7.95902e+19,4.75835e+22,3.54131e+24,2.26652e+26,7.39339e+26,1.69397e+26,5.34469e+27,4.05877e+34,1.27965e+32,0,0,0,0,0,0,0,0,0,0
-4.07155e+34,1,3.06928e-22,1,1,0,4.07157e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02079e+17,7.959e+19,4.75833e+22,3.5413e+24,2.26651e+26,7.39335e+26,1.69396e+26,5.34467e+27,4.05875e+34,1.27964e+32,0,0,0,0,0,0,0,0,0,0
-4.0712e+34,1,3.06928e-22,3,7,0,4.07155e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02074e+17,7.9586e+19,4.75805e+22,3.54107e+24,2.26636e+26,7.39284e+26,1.69384e+26,5.34428e+27,4.0584e+34,1.27954e+32,0,0,0,0,0,0,0,0,0,0
-4.07118e+34,1,3.06928e-22,1,1,0,4.0712e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02074e+17,7.95858e+19,4.75804e+22,3.54106e+24,2.26635e+26,7.39281e+26,1.69384e+26,5.34426e+27,4.05838e+34,1.27953e+32,0,0,0,0,0,0,0,0,0,0
-4.07115e+34,1,3.06928e-22,1,1,0,4.07118e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02074e+17,7.95855e+19,4.75802e+22,3.54104e+24,2.26634e+26,7.39278e+26,1.69383e+26,5.34424e+27,4.05836e+34,1.27953e+32,0,0,0,0,0,0,0,0,0,0
-4.07113e+34,1,3.06928e-22,1,1,0,4.07115e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02073e+17,7.95853e+19,4.758e+22,3.54103e+24,2.26633e+26,7.39274e+26,1.69382e+26,5.34421e+27,4.05834e+34,1.27952e+32,0,0,0,0,0,0,0,0,0,0
-4.07111e+34,1,3.06928e-22,1,1,0,4.07113e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02073e+17,7.9585e+19,4.75798e+22,3.54102e+24,2.26632e+26,7.39271e+26,1.69381e+26,5.34419e+27,4.05832e+34,1.27951e+32,0,0,0,0,0,0,0,0,0,0
-4.07109e+34,1,3.06928e-22,1,1,0,4.07111e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02073e+17,7.95848e+19,4.75797e+22,3.541e+24,2.26631e+26,7.39268e+26,1.69381e+26,5.34416e+27,4.05829e+34,1.27951e+32,0,0,0,0,0,0,0,0,0,0
-4.07107e+34,1,3.06928e-22,1,1,0,4.07109e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02073e+17,7.95846e+19,4.75795e+22,3.54099e+24,2.2663e+26,7.39265e+26,1.6938e+26,5.34414e+27,4.05827e+34,1.2795e+32,0,0,0,0,0,0,0,0,0,0
-4.07098e+34,1,3.06928e-22,2,3,0,4.07107e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02071e+17,7.95836e+19,4.75788e+22,3.54093e+24,2.26626e+26,7.39252e+26,1.69377e+26,5.34404e+27,4.05819e+34,1.27947e+32,0,0,0,0,0,0,0,0,0,0
-4.07089e+34,1,3.06928e-22,2,3,0,4.07098e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.0207e+17,7.95826e+19,4.75781e+22,3.54088e+24,2.26622e+26,7.39239e+26,1.69374e+26,5.34395e+27,4.0581e+34,1.27945e+32,0,0,0,0,0,0,0,0,0,0
-4.07087e+34,1,3.06928e-22,1,1,0,4.07089e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.0207e+17,7.95823e+19,4.7578e+22,3.54086e+24,2.26621e+26,7.39236e+26,1.69374e+26,5.34393e+27,4.05808e+34,1.27944e+32,0,0,0,0,0,0,0,0,0,0
-4.07078e+34,1,3.06928e-22,2,3,0,4.07087e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02069e+17,7.95814e+19,4.75773e+22,3.54081e+24,2.26618e+26,7.39223e+26,1.69371e+26,5.34383e+27,4.05799e+34,1.27942e+32,0,0,0,0,0,0,0,0,0,0
-4.0707e+34,1,3.06928e-22,2,3,0,4.07078e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02068e+17,7.95804e+19,4.75766e+22,3.54075e+24,2.26614e+26,7.3921e+26,1.69368e+26,5.34373e+27,4.0579e+34,1.27939e+32,0,0,0,0,0,0,0,0,0,0
-4.07068e+34,1,3.06928e-22,1,1,0,4.0707e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02067e+17,7.95801e+19,4.75764e+22,3.54074e+24,2.26613e+26,7.39207e+26,1.69367e+26,5.34371e+27,4.05788e+34,1.27938e+32,0,0,0,0,0,0,0,0,0,0
-4.07033e+34,1,3.06928e-22,3,7,0,4.07068e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104775,1.02063e+17,7.95762e+19,4.75737e+22,3.54051e+24,2.26598e+26,7.39156e+26,1.69356e+26,5.34333e+27,4.05753e+34,1.27928e+32,0,0,0,0,0,0,0,0,0,0
-4.06894e+34,1,3.06928e-22,4,15,0,4.07033e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02045e+17,7.95604e+19,4.75627e+22,3.53962e+24,2.26537e+26,7.38951e+26,1.6931e+26,5.3418e+27,4.05615e+34,1.27886e+32,0,0,0,0,0,0,0,0,0,0
-4.06885e+34,1,3.06928e-22,2,3,0,4.06894e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02044e+17,7.95595e+19,4.7562e+22,3.53957e+24,2.26533e+26,7.38938e+26,1.69307e+26,5.3417e+27,4.05606e+34,1.27883e+32,0,0,0,0,0,0,0,0,0,0
-4.06876e+34,1,3.06928e-22,2,3,0,4.06885e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02043e+17,7.95585e+19,4.75613e+22,3.53951e+24,2.2653e+26,7.38925e+26,1.69304e+26,5.34161e+27,4.05597e+34,1.27881e+32,0,0,0,0,0,0,0,0,0,0
-4.06874e+34,1,3.06928e-22,1,1,0,4.06876e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02042e+17,7.95582e+19,4.75611e+22,3.5395e+24,2.26529e+26,7.38922e+26,1.69304e+26,5.34158e+27,4.05595e+34,1.2788e+32,0,0,0,0,0,0,0,0,0,0
-4.06872e+34,1,3.06928e-22,1,1,0,4.06874e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02042e+17,7.9558e+19,4.75609e+22,3.53948e+24,2.26528e+26,7.38919e+26,1.69303e+26,5.34156e+27,4.05593e+34,1.27879e+32,0,0,0,0,0,0,0,0,0,0
-4.0687e+34,1,3.06928e-22,1,1,0,4.06872e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02042e+17,7.95577e+19,4.75608e+22,3.53947e+24,2.26527e+26,7.38915e+26,1.69302e+26,5.34154e+27,4.05591e+34,1.27879e+32,0,0,0,0,0,0,0,0,0,0
-4.06731e+34,1,3.06928e-22,4,15,0,4.0687e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104774,1.02024e+17,7.9542e+19,4.75498e+22,3.53858e+24,2.26466e+26,7.3871e+26,1.69256e+26,5.34001e+27,4.05452e+34,1.27837e+32,0,0,0,0,0,0,0,0,0,0
-4.06175e+34,1,3.06928e-22,5,31,0,4.06731e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104772,1.01951e+17,7.94792e+19,4.75058e+22,3.53501e+24,2.26224e+26,7.37892e+26,1.69074e+26,5.3339e+27,4.04899e+34,1.2767e+32,0,0,0,0,0,0,0,0,0,0
-4.06037e+34,1,3.06928e-22,4,15,0,4.06175e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01933e+17,7.94635e+19,4.74949e+22,3.53412e+24,2.26164e+26,7.37687e+26,1.69028e+26,5.33238e+27,4.0476e+34,1.27628e+32,0,0,0,0,0,0,0,0,0,0
-4.06028e+34,1,3.06928e-22,2,3,0,4.06037e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01932e+17,7.94625e+19,4.74942e+22,3.53407e+24,2.2616e+26,7.37674e+26,1.69025e+26,5.33228e+27,4.04752e+34,1.27626e+32,0,0,0,0,0,0,0,0,0,0
-4.0589e+34,1,3.06928e-22,4,15,0,4.06028e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01914e+17,7.94468e+19,4.74832e+22,3.53318e+24,2.261e+26,7.3747e+26,1.68979e+26,5.33076e+27,4.04614e+34,1.27584e+32,0,0,0,0,0,0,0,0,0,0
-4.05855e+34,1,3.06928e-22,3,7,0,4.0589e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01909e+17,7.94429e+19,4.74805e+22,3.53296e+24,2.26085e+26,7.37419e+26,1.68968e+26,5.33038e+27,4.04579e+34,1.27574e+32,0,0,0,0,0,0,0,0,0,0
-4.05846e+34,1,3.06928e-22,2,3,0,4.05855e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01908e+17,7.94419e+19,4.74798e+22,3.5329e+24,2.26081e+26,7.37406e+26,1.68965e+26,5.33028e+27,4.04571e+34,1.27571e+32,0,0,0,0,0,0,0,0,0,0
-4.05844e+34,1,3.06928e-22,1,1,0,4.05846e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01908e+17,7.94417e+19,4.74796e+22,3.53289e+24,2.2608e+26,7.37403e+26,1.68965e+26,5.33026e+27,4.04568e+34,1.27571e+32,0,0,0,0,0,0,0,0,0,0
-4.05842e+34,1,3.06928e-22,1,1,0,4.05844e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01908e+17,7.94414e+19,4.74795e+22,3.53287e+24,2.26079e+26,7.374e+26,1.68964e+26,5.33024e+27,4.04566e+34,1.2757e+32,0,0,0,0,0,0,0,0,0,0
-4.0584e+34,1,3.06928e-22,1,1,0,4.05842e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01907e+17,7.94412e+19,4.74793e+22,3.53286e+24,2.26078e+26,7.37397e+26,1.68963e+26,5.33021e+27,4.04564e+34,1.27569e+32,0,0,0,0,0,0,0,0,0,0
-4.05838e+34,1,3.06928e-22,1,1,0,4.0584e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01907e+17,7.94409e+19,4.74791e+22,3.53285e+24,2.26077e+26,7.37394e+26,1.68962e+26,5.33019e+27,4.04562e+34,1.27569e+32,0,0,0,0,0,0,0,0,0,0
-4.05836e+34,1,3.06928e-22,1,1,0,4.05838e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01907e+17,7.94407e+19,4.7479e+22,3.53283e+24,2.26076e+26,7.3739e+26,1.68962e+26,5.33016e+27,4.0456e+34,1.27568e+32,0,0,0,0,0,0,0,0,0,0
-4.05833e+34,1,3.06928e-22,1,1,0,4.05836e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01906e+17,7.94404e+19,4.74788e+22,3.53282e+24,2.26075e+26,7.37387e+26,1.68961e+26,5.33014e+27,4.04558e+34,1.27567e+32,0,0,0,0,0,0,0,0,0,0
-4.05799e+34,1,3.06928e-22,3,7,0,4.05833e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104771,1.01902e+17,7.94365e+19,4.7476e+22,3.5326e+24,2.2606e+26,7.37336e+26,1.6895e+26,5.32976e+27,4.04523e+34,1.27557e+32,0,0,0,0,0,0,0,0,0,0
-3.97072e+34,1,3.06928e-22,7,127,0,4.05799e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00757e+17,7.84436e+19,4.6783e+22,3.47641e+24,2.22248e+26,7.24438e+26,1.6607e+26,5.23362e+27,3.95823e+34,1.24933e+32,0,0,0,0,0,0,0,0,0,0
-3.9707e+34,1,3.06928e-22,1,1,0,3.97072e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00757e+17,7.84434e+19,4.67829e+22,3.4764e+24,2.22247e+26,7.24435e+26,1.66069e+26,5.2336e+27,3.95821e+34,1.24932e+32,0,0,0,0,0,0,0,0,0,0
-3.97068e+34,1,3.06928e-22,1,1,0,3.9707e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00756e+17,7.84432e+19,4.67827e+22,3.47638e+24,2.22246e+26,7.24432e+26,1.66069e+26,5.23357e+27,3.95819e+34,1.24931e+32,0,0,0,0,0,0,0,0,0,0
-3.9706e+34,1,3.06928e-22,2,3,0,3.97068e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00755e+17,7.84422e+19,4.67821e+22,3.47633e+24,2.22243e+26,7.2442e+26,1.66066e+26,5.23348e+27,3.9581e+34,1.24929e+32,0,0,0,0,0,0,0,0,0,0
-3.97058e+34,1,3.06928e-22,1,1,0,3.9706e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00755e+17,7.8442e+19,4.67819e+22,3.47632e+24,2.22242e+26,7.24417e+26,1.66065e+26,5.23346e+27,3.95808e+34,1.24928e+32,0,0,0,0,0,0,0,0,0,0
-3.97049e+34,1,3.06928e-22,2,3,0,3.97058e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00754e+17,7.8441e+19,4.67812e+22,3.47626e+24,2.22238e+26,7.24405e+26,1.66062e+26,5.23337e+27,3.958e+34,1.24926e+32,0,0,0,0,0,0,0,0,0,0
-3.97047e+34,1,3.06928e-22,1,1,0,3.97049e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00754e+17,7.84408e+19,4.67811e+22,3.47625e+24,2.22237e+26,7.24402e+26,1.66062e+26,5.23335e+27,3.95798e+34,1.24925e+32,0,0,0,0,0,0,0,0,0,0
-3.97045e+34,1,3.06928e-22,1,1,0,3.97047e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00753e+17,7.84405e+19,4.67809e+22,3.47624e+24,2.22236e+26,7.24399e+26,1.66061e+26,5.23332e+27,3.95796e+34,1.24924e+32,0,0,0,0,0,0,0,0,0,0
-3.97043e+34,1,3.06928e-22,1,1,0,3.97045e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00753e+17,7.84403e+19,4.67807e+22,3.47622e+24,2.22235e+26,7.24396e+26,1.6606e+26,5.2333e+27,3.95794e+34,1.24924e+32,0,0,0,0,0,0,0,0,0,0
-3.97041e+34,1,3.06928e-22,1,1,0,3.97043e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00753e+17,7.84401e+19,4.67806e+22,3.47621e+24,2.22235e+26,7.24392e+26,1.6606e+26,5.23328e+27,3.95792e+34,1.24923e+32,0,0,0,0,0,0,0,0,0,0
-3.97039e+34,1,3.06928e-22,1,1,0,3.97041e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00753e+17,7.84398e+19,4.67804e+22,3.4762e+24,2.22234e+26,7.24389e+26,1.66059e+26,5.23325e+27,3.9579e+34,1.24923e+32,0,0,0,0,0,0,0,0,0,0
-3.97037e+34,1,3.06928e-22,1,1,0,3.97039e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00752e+17,7.84396e+19,4.67802e+22,3.47618e+24,2.22233e+26,7.24386e+26,1.66058e+26,5.23323e+27,3.95788e+34,1.24922e+32,0,0,0,0,0,0,0,0,0,0
-3.97035e+34,1,3.06928e-22,1,1,0,3.97037e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00752e+17,7.84394e+19,4.67801e+22,3.47617e+24,2.22232e+26,7.24383e+26,1.66058e+26,5.23321e+27,3.95786e+34,1.24921e+32,0,0,0,0,0,0,0,0,0,0
-3.97033e+34,1,3.06928e-22,1,1,0,3.97035e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104741,1.00752e+17,7.84391e+19,4.67799e+22,3.47616e+24,2.22231e+26,7.2438e+26,1.66057e+26,5.23319e+27,3.95784e+34,1.24921e+32,0,0,0,0,0,0,0,0,0,0
-3.88677e+34,1,3.06928e-22,7,127,0,3.97033e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104713,9.9644e+16,7.74797e+19,4.61117e+22,3.42205e+24,2.18563e+26,7.11979e+26,1.63287e+26,5.1408e+27,3.87453e+34,1.22405e+32,0,0,0,0,0,0,0,0,0,0
-3.88669e+34,1,3.06928e-22,2,3,0,3.88677e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104713,9.96429e+16,7.74788e+19,4.6111e+22,3.422e+24,2.1856e+26,7.11968e+26,1.63285e+26,5.14071e+27,3.87445e+34,1.22403e+32,0,0,0,0,0,0,0,0,0,0
-3.88661e+34,1,3.06928e-22,2,3,0,3.88669e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104713,9.96419e+16,7.74778e+19,4.61104e+22,3.42195e+24,2.18556e+26,7.11956e+26,1.63282e+26,5.14063e+27,3.87437e+34,1.22401e+32,0,0,0,0,0,0,0,0,0,0
-3.88659e+34,1,3.06928e-22,1,1,0,3.88661e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104713,9.96416e+16,7.74776e+19,4.61102e+22,3.42193e+24,2.18556e+26,7.11953e+26,1.63281e+26,5.1406e+27,3.87435e+34,1.224e+32,0,0,0,0,0,0,0,0,0,0
-3.88651e+34,1,3.06928e-22,2,3,0,3.88659e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104713,9.96405e+16,7.74767e+19,4.61096e+22,3.42188e+24,2.18552e+26,7.11941e+26,1.63279e+26,5.14052e+27,3.87427e+34,1.22398e+32,0,0,0,0,0,0,0,0,0,0
-3.88649e+34,1,3.06928e-22,1,1,0,3.88651e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104713,9.96403e+16,7.74765e+19,4.61094e+22,3.42187e+24,2.18551e+26,7.11938e+26,1.63278e+26,5.14049e+27,3.87425e+34,1.22397e+32,0,0,0,0,0,0,0,0,0,0
-3.86626e+34,1,3.06928e-22,6,63,0,3.88649e+34,-1.31011,0.770113,-0.453691,-0.900715,-0.230809,-1.34304,-1.18207,-1.35567,1.80941,-0.534381,0.0104706,9.93703e+16,7.72429e+19,4.59469e+22,3.40872e+24,2.17661e+26,7.08928e+26,1.62605e+26,5.11808e+27,3.85408e+34,1.21788e+32,0,0,0,0,0,0,0,0,0,0
