# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:26:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/lftp9qwk.json
# init = 2 (Default)
# random
#   seed = 52033
# output
#   file = /home/lab5/output/code2-20230416112658_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
500.312,0.992674,0.00403208,6,87,0,-499.336,1.89775,0.000220197,15.6172,17.1947,20.1798,22.3014,23.9982,25.1838,24.3334,26.2597,34.277,31.9027,16,14,18,19,21,32,21,31,24,33
501.182,0.998968,0.00403208,4,27,0,-500.126,1.89781,0.000211171,15.0829,16.541,19.2857,21.2262,22.7725,23.8504,23.0775,24.8268,32.0546,29.9221,9,12,21,24,27,25,23,31,33,33
502.806,0.971388,0.00403208,7,219,0,-500.852,1.89878,0.000212011,15.1466,16.617,19.3861,21.3448,22.9062,23.9948,23.2142,24.9811,32.2866,30.1305,9,11,18,24,22,23,24,32,34,36
502.392,0.898623,0.00403208,3,11,0,-502.125,1.8988,0.000193448,14.0988,15.3425,17.6593,19.2803,20.5632,21.4531,20.8154,22.2563,28.1261,26.4071,15,13,19,17,22,22,23,20,28,19
502.987,0.948897,0.00403208,2,3,0,-502.083,1.89879,0.000205295,14.7589,16.1442,18.7428,20.5737,22.0294,23.0424,22.3162,23.959,30.715,28.7266,17,20,12,31,23,23,22,31,36,33
502.736,0.908168,0.00403208,5,55,0,-502.032,1.89905,0.000194066,14.1361,15.3872,17.7187,19.3507,20.6425,21.5387,20.8964,22.3478,28.2628,26.5301,14,15,19,14,17,34,25,23,21,23
502.171,0.891347,0.00403208,6,103,0,-499.718,1.89977,0.00018582,13.7027,14.8618,17.0114,18.5088,19.6903,20.5081,19.9222,21.2451,26.6015,25.0379,12,14,20,18,21,21,19,18,25,26
503.14,1,0.00403208,2,3,0,-502.346,1.89976,0.000193663,14.1242,15.3715,17.6955,19.3218,20.6089,21.5018,20.8619,22.3077,28.1984,26.4731,16,15,19,14,18,21,21,22,37,23
503.18,1,0.00403208,4,19,0,-503.084,1.89982,0.000193963,14.1412,15.3921,17.723,19.3545,20.6458,21.5417,20.8997,22.3504,28.2626,26.5308,20,23,18,14,28,24,25,28,31,27
503.726,0.99941,0.00403208,6,111,0,-503.011,1.89992,0.000204189,14.7125,16.0857,18.6599,20.4724,21.9128,22.9149,22.1965,23.8214,30.4978,28.5338,18,13,20,23,26,22,24,18,26,29
503.628,0.975511,0.00403208,6,127,0,-503.103,1.90036,0.00020898,14.994,16.4278,19.1232,21.0264,22.5417,23.5973,22.8404,24.5531,31.6173,29.5351,11,16,20,25,16,27,29,22,29,39
503.733,0.999377,0.00403208,7,135,0,-503.616,1.89992,0.000205153,14.7674,16.1525,18.7505,20.5809,22.036,23.0486,22.3226,23.9648,30.7171,28.7299,15,17,22,16,22,14,34,29,18,25
503.218,0.922482,0.00403208,7,155,0,-502.946,1.90025,0.000194396,14.171,15.4275,17.7694,19.4089,20.7069,21.6075,20.9621,22.4205,28.3661,26.6242,23,10,18,11,16,23,25,23,21,30
503.193,0.642329,0.00403208,6,91,0,-499.311,1.8993,0.000197184,14.3109,15.5988,18.0031,19.6891,21.0253,21.9532,21.2881,22.7912,28.9326,27.1313,14,14,10,21,13,17,26,25,24,29
502.884,0.907874,0.00403208,1,1,0,-502.821,1.8993,0.000193404,14.1035,15.3473,17.6643,19.2854,20.5683,21.4582,20.8205,22.2614,28.131,26.4121,19,17,16,25,25,21,18,17,30,27
503.656,0.91132,0.00403208,6,99,0,-501.803,1.89966,0.000203488,14.6689,16.033,18.5893,20.3885,21.8179,22.8122,22.0994,23.7115,30.3313,28.3845,17,5,17,18,13,27,27,16,27,25
503.383,0.915454,0.00403208,7,151,0,-502.735,1.90023,0.000214401,15.3093,16.8131,19.649,21.6578,23.2606,24.3788,23.5769,25.3924,32.9132,30.6913,12,23,23,23,28,30,29,32,38,22
503.736,0.999487,0.00403208,6,123,0,-503.31,1.90008,0.000204988,14.7603,16.1436,18.7379,20.5654,22.0183,23.0292,22.3045,23.9439,30.6842,28.7007,17,14,20,22,27,19,24,27,31,17
503.4,0.99566,0.00403208,7,131,0,-503.214,1.89921,0.000207161,14.8718,16.281,18.9273,20.7938,22.2789,23.313,22.5716,24.2489,31.1569,29.1222,9,19,22,23,23,21,22,25,26,23
503.269,0.936323,0.00403208,7,187,0,-502.731,1.90058,0.000214042,15.2934,16.793,19.6204,21.6227,23.2201,24.3345,23.5354,25.3445,32.8369,30.6237,15,26,23,23,15,24,29,22,29,18
503.269,0.710854,0.00403208,2,3,0,-501.82,1.90058,0.000214042,15.2934,16.793,19.6204,21.6227,23.2201,24.3345,23.5354,25.3445,32.8369,30.6237,16,9,18,23,26,17,22,34,28,20
503.567,1,0.00403208,3,15,0,-503.325,1.90058,0.000207318,14.9013,16.3143,18.9682,20.8402,22.3298,23.367,22.6234,24.3058,31.236,29.1946,19,12,18,19,26,20,20,20,24,23
503.52,0.985106,0.00403208,5,59,0,-503.324,1.90048,0.000200232,14.4975,15.8232,18.3027,20.0445,21.4266,22.387,21.6986,23.2551,29.6306,27.7582,12,15,14,16,22,25,27,27,20,28
503.506,0.984917,0.00403208,6,127,0,-502.616,1.90006,0.000212967,15.2222,16.7069,19.5046,21.4846,23.0636,24.1647,23.3751,25.1626,32.5588,30.375,16,19,12,24,29,24,15,31,31,28
502.729,0.791259,0.00403208,2,3,0,-502.561,1.90007,0.000189591,13.908,15.1093,17.3422,18.9011,20.1329,20.9864,20.3748,21.7561,27.366,25.7258,12,17,20,14,22,22,19,16,26,29
502.488,0.930631,0.00403208,1,1,0,-502.216,1.90007,0.000187757,13.8097,14.9906,17.1831,18.712,19.9193,20.7554,20.1563,21.5092,26.9954,25.3926,19,25,16,13,23,25,18,22,28,38
503.437,0.905895,0.00403208,6,111,0,-500.665,1.90075,0.000208277,14.9591,16.3845,19.0631,20.9536,22.4585,23.5066,22.7551,24.4555,31.4648,29.3993,20,16,25,28,25,19,25,19,32,26
502.847,0.778282,0.00403208,2,3,0,-502.51,1.90074,0.000192833,14.0926,15.3316,17.6389,19.2527,20.5296,21.4151,20.7805,22.2143,28.0521,26.3429,10,8,24,21,30,24,20,21,24,34
503.335,0.644045,0.00403208,6,103,0,-499.089,1.89995,0.000195545,14.2297,15.4992,17.8669,19.5256,20.8393,21.7511,21.0976,22.5745,28.6006,26.8343,18,16,13,20,19,27,19,20,30,25
502.945,0.887127,0.00403208,1,1,0,-502.862,1.89994,0.000191456,14.0067,15.2291,17.5034,19.0929,20.3498,21.2212,20.5967,22.0073,27.7445,26.0658,20,17,14,21,21,19,12,23,22,35
500.961,0.789982,0.00403208,5,55,0,-500.443,1.90021,0.000230728,16.3056,18.0354,21.3292,23.6847,25.5762,26.9017,25.9507,28.1073,37.1592,34.4667,10,11,20,25,27,22,23,28,34,36
503.637,0.999999,0.00403208,6,95,0,-501.2,1.89978,0.000201285,14.5464,15.8839,18.3869,20.1463,21.543,22.5139,21.8179,23.3916,29.8424,27.9471,16,7,25,19,19,25,28,20,28,32
503.637,0.474701,0.00403208,1,3,0,-501.318,1.89978,0.000201285,14.5464,15.8839,18.3869,20.1463,21.543,22.5139,21.8179,23.3916,29.8424,27.9471,20,21,13,26,18,23,21,12,27,24
503.605,0.910817,0.00403208,2,3,0,-503.169,1.89979,0.000200416,14.4978,15.8248,18.307,20.0508,21.4346,22.3964,21.707,23.2657,29.6506,27.7753,12,16,16,20,31,25,19,32,29,30
501.299,0.582548,0.00403208,1,3,0,-501.195,1.89978,0.000180702,13.4346,14.5385,16.5796,17.9971,19.1133,19.8849,19.3321,20.5794,25.6089,24.1439,14,5,17,17,23,21,25,10,19,17
502.546,1,0.00403208,1,1,0,-501.458,1.89979,0.000188408,13.8406,15.0284,17.2345,18.7736,19.9892,20.8312,20.2279,21.5905,27.1188,25.5032,17,16,20,25,19,21,26,18,37,21
502.393,0.996749,0.00403208,7,179,0,-501.545,1.89867,0.000215939,15.3765,16.8982,19.7706,21.807,23.4329,24.5676,23.7538,25.5966,33.2397,30.9802,16,21,19,14,17,20,23,28,28,29
502.71,0.98479,0.00403208,2,7,0,-502.304,1.89868,0.000199843,14.4497,15.7684,18.2341,19.9658,21.3397,22.2944,21.6101,23.1572,29.4919,27.6318,19,15,21,22,12,30,24,21,27,30
502.089,0.808161,0.00403208,2,3,0,-501.533,1.89867,0.000219055,15.5628,17.1262,20.0828,22.1827,23.8613,25.034,24.1929,26.0979,34.0187,31.6741,17,17,22,24,21,23,19,25,36,34
502.505,1,0.00403208,1,1,0,-502.159,1.89867,0.000214633,15.2992,16.8037,19.6413,21.6516,23.2557,24.375,23.5723,25.3895,32.9188,30.6942,19,15,15,27,23,23,32,20,25,24
503.409,0.982076,0.00403208,6,83,0,-502.026,1.8993,0.000201327,14.5418,15.8792,18.382,20.1413,21.5379,22.5088,21.8128,23.3865,29.8374,27.942,18,14,25,19,21,18,27,35,24,39
502.958,0.866839,0.00403208,1,1,0,-502.957,1.8993,0.000194185,14.1461,15.399,17.7338,19.3682,20.662,21.5596,20.9163,22.3699,28.2949,26.5592,18,21,11,21,13,18,22,22,30,42
502.849,0.977277,0.00403208,5,43,0,-502.578,1.89952,0.000191767,14.0176,15.2429,17.5233,19.1173,20.3779,21.2519,20.6256,22.0406,27.7969,26.1123,10,15,16,16,17,16,13,23,36,32
502.283,0.575111,0.00403208,7,163,0,-495.609,1.90087,0.000188775,13.8752,15.0684,17.285,18.8317,20.0535,20.8999,20.2934,21.6631,27.2221,25.5973,14,21,14,12,30,20,30,23,15,19
503.373,0.976629,0.00403208,1,3,0,-502.478,1.90087,0.000206402,14.8529,16.2549,18.8865,20.7419,22.2176,23.245,22.5084,24.1747,31.033,29.0136,17,21,20,19,18,26,23,20,32,36
503.373,0.774737,0.00403208,1,3,0,-502.593,1.90087,0.000206402,14.8529,16.2549,18.8865,20.7419,22.2176,23.245,22.5084,24.1747,31.033,29.0136,9,15,24,23,26,27,25,25,27,34
502.244,0.724952,0.00403208,2,3,0,-501.579,1.90087,0.000188486,13.8598,15.0497,17.2599,18.802,20.0199,20.8636,20.259,21.6243,27.1638,25.545,7,9,20,17,23,19,20,22,27,28
502.922,0.960114,0.00403208,6,83,0,-501.333,1.90005,0.000191211,13.9949,15.2146,17.4836,19.0692,20.3228,21.1919,20.5691,21.976,27.6968,26.023,17,17,16,23,12,32,27,22,25,28
502.527,0.96701,0.00403208,6,123,0,-501.87,1.89982,0.000188215,13.8307,15.0163,17.2183,18.7543,19.9673,20.8076,20.2055,21.5651,27.0806,25.4689,13,12,25,19,17,28,23,26,20,22
502.505,0.947639,0.00403208,5,63,0,-501.547,1.89951,0.000221722,15.7371,17.3382,20.3708,22.5282,24.2544,25.4612,24.5956,26.5567,34.7287,32.307,19,11,18,20,29,25,22,26,35,39
503.023,0.997665,0.00403208,3,15,0,-502.463,1.89955,0.000217611,15.4898,17.0352,19.9551,22.0272,23.6826,24.8386,24.0095,25.8871,33.685,31.3782,22,23,20,24,19,22,29,32,31,24
503.354,0.988615,0.00403208,7,179,0,-502.545,1.90059,0.000212651,15.2117,16.6931,19.484,21.4589,23.0335,24.1316,23.3442,25.1265,32.4998,30.3231,14,20,25,25,18,24,27,25,38,34
502.99,0.642855,0.00403208,6,71,0,-500.411,1.90117,0.000209894,15.0592,16.5058,19.2268,21.1491,22.6802,23.7471,22.9821,24.7132,31.8587,29.7516,10,23,21,16,18,21,25,23,36,28
503.206,0.896007,0.00403208,5,51,0,-502.22,1.90105,0.000205597,14.8095,16.2017,18.8137,20.6543,22.1179,23.1366,22.4063,24.0582,30.8535,28.8533,12,9,7,21,15,26,21,26,40,34
503.67,0.97044,0.00403208,7,199,0,-502.872,1.89997,0.000201451,14.5585,15.8983,18.4058,20.1686,21.5679,22.5408,21.8434,23.4203,29.885,27.9854,11,16,24,14,25,25,29,21,21,34
503.478,0.859826,0.00403208,5,63,0,-502.754,1.9001,0.000213349,15.2452,16.7349,19.5427,21.5304,23.1156,24.2213,23.4284,25.2233,32.6525,30.4586,14,20,22,27,21,24,26,17,29,20
503.336,0.997697,0.00403208,7,191,0,-503.078,1.90066,0.000198466,14.4015,15.7063,18.1441,19.8549,21.2114,22.1537,21.4783,23.005,29.2493,27.4168,16,9,17,16,22,26,23,15,38,24
501.859,0.999492,0.00403208,7,167,0,-500.924,1.89808,0.000207659,14.8838,16.2976,18.9534,20.8272,22.3184,23.3568,22.6123,24.2968,31.2373,29.1926,17,12,7,30,21,25,27,23,31,30
501.38,0.937561,0.00403208,4,31,0,-501.079,1.89802,0.000215117,15.3178,16.8276,19.6762,21.6948,23.3059,24.4302,23.6239,25.4494,33.0157,30.7797,18,19,24,20,19,23,36,32,38,26
501.877,0.998196,0.00403208,5,55,0,-500.734,1.89825,0.000197251,14.2996,15.5868,17.9902,19.6756,21.0114,21.939,21.2742,22.7768,28.9166,27.1157,22,13,17,23,17,16,15,27,30,29
501.949,1,0.00403208,1,1,0,-501.839,1.89825,0.000198396,14.3629,15.6637,18.094,19.7994,21.1517,22.0909,21.4177,22.9395,29.1636,27.3371,9,14,17,28,17,23,17,19,22,28
500.973,0.818643,0.00403208,2,7,0,-500.431,1.89823,0.000222337,15.7543,17.3619,20.4078,22.5753,24.3102,25.5232,24.6531,26.6245,34.8433,32.4071,18,22,17,27,19,26,19,14,31,32
502.2,0.993817,0.00403208,5,35,0,-500.82,1.89852,0.000215774,15.3645,16.8837,19.7513,21.7841,23.4069,24.5396,23.7273,25.5665,33.194,30.9393,15,6,22,26,25,19,23,24,40,27
501.473,0.926264,0.00403208,2,3,0,-501.425,1.89852,0.000188807,13.8444,15.0351,17.2472,18.7908,20.0101,20.8549,20.2496,21.6166,27.1647,25.5431,11,16,15,13,27,21,17,19,25,29
503.344,0.760694,0.00403208,7,135,0,-497.232,1.89938,0.000212397,15.1783,16.6546,19.4354,21.4029,22.9715,24.0652,23.2809,25.0562,32.3988,30.2314,7,15,22,20,19,27,14,29,47,27
503.371,1,0.00403208,2,3,0,-503.281,1.89938,0.000211868,15.1473,16.6167,19.3838,21.3409,22.9009,23.9885,23.2086,24.9739,32.2717,30.118,18,21,21,14,20,21,21,27,28,22
501.827,0.998682,0.00403208,7,207,0,-501.629,1.89813,0.000200075,14.4547,15.7754,18.2453,19.9802,21.3567,22.3133,21.6276,23.1778,29.5265,27.6621,13,19,12,21,19,18,15,36,21,28
503.537,0.888789,0.00403208,7,135,0,-500.997,1.90009,0.000212407,15.1898,16.6672,19.4503,21.4194,22.9893,24.0839,23.299,25.0758,32.4246,30.2553,20,11,18,14,20,24,24,29,32,25
503.737,0.994141,0.00403208,6,123,0,-503.246,1.89996,0.000205227,14.7724,16.1584,18.7584,20.5902,22.0465,23.06,22.3334,23.977,30.7355,28.7465,13,13,12,20,20,17,20,31,27,31
503.601,0.972219,0.00403208,7,135,0,-503.529,1.90019,0.000199999,14.4803,15.8028,18.276,20.0131,21.3914,22.3491,21.6626,23.2147,29.5708,27.7043,15,10,14,20,21,20,25,29,23,30
503.174,0.944117,0.00403208,6,115,0,-503,1.89985,0.000193832,14.1345,15.384,17.712,19.3413,20.6308,21.5255,20.8843,22.333,28.2361,26.5071,14,18,19,19,26,29,15,14,33,20
502.867,0.97393,0.00403208,6,83,0,-502.295,1.89934,0.000192965,14.0801,15.3189,17.626,19.2398,20.5166,21.4022,20.7676,22.2015,28.0404,26.3308,16,17,14,24,18,22,24,22,28,33
503.143,0.694067,0.00403208,2,3,0,-500.333,1.89933,0.000196128,14.2531,15.5286,17.9084,19.5762,20.8974,21.8145,21.1572,22.6428,28.7074,26.9294,16,16,20,22,20,30,16,20,32,32
503.107,0.999706,0.00403208,7,163,0,-501.358,1.90083,0.0001967,14.306,15.5901,17.9868,19.6669,20.9982,21.9226,21.2601,22.7574,28.8727,27.0794,16,11,13,16,19,26,28,26,34,29
503.43,0.999835,0.00403208,7,183,0,-502.912,1.90026,0.000213636,15.2647,16.7584,19.5742,21.5679,23.1581,24.2674,23.4719,25.2727,32.7278,30.526,15,18,17,18,21,18,19,25,32,31
503.68,0.996836,0.00403208,2,3,0,-503.388,1.90026,0.000202804,14.639,15.9956,18.5367,20.3245,21.7445,22.732,22.0241,23.625,30.1957,28.2639,23,17,16,23,16,23,19,26,21,37
503.029,0.651446,0.00403208,7,151,0,-499.961,1.89906,0.000213448,15.2352,16.7247,19.5322,21.5197,23.1049,24.2106,23.4177,25.2127,32.6426,30.4484,19,22,16,23,35,25,13,21,44,31
503.154,0.963114,0.00403208,7,163,0,-501.539,1.90038,0.000216568,15.4403,16.973,19.8671,21.9198,23.559,24.7033,23.8826,25.7409,33.4526,31.1723,12,14,16,19,33,33,24,25,32,38
502.791,0.907846,0.00403208,6,115,0,-501.503,1.90011,0.000190107,13.9363,15.1435,17.388,18.9554,20.1942,21.0527,20.4375,21.827,27.4723,25.8214,19,14,14,26,28,16,16,21,24,27
502.749,0.986682,0.00403208,6,119,0,-500.974,1.90038,0.000190235,13.9469,15.1559,17.4039,18.9738,20.2147,21.0746,20.4584,21.8503,27.5059,25.8519,18,12,18,16,19,27,17,23,19,33
499.356,0.714686,0.00403208,2,3,0,-499.305,1.90038,0.000171929,12.9947,14.0086,15.8737,17.1624,18.1736,18.871,18.3715,19.4976,24.0065,22.698,14,16,14,17,18,18,17,21,19,32
503.337,0.867906,0.00403208,3,11,0,-499.136,1.90041,0.000214266,15.304,16.8063,19.6391,21.6455,23.2464,24.3632,23.5623,25.3755,32.886,30.6673,12,20,18,25,28,23,26,21,30,33
503.659,1,0.00403208,1,3,0,-503.424,1.90041,0.000206349,14.8431,16.2437,18.8728,20.7263,22.2006,23.2269,22.4911,24.1556,31.0065,28.9894,19,16,16,17,21,23,17,23,35,30
503.411,0.935896,0.00403208,1,3,0,-503.401,1.90041,0.000213226,15.2427,16.7313,19.5367,21.5225,23.1063,24.2108,23.4188,25.2118,32.6328,30.4415,7,16,12,17,29,18,29,27,32,31
503.516,0.984094,0.00403208,6,95,0,-503.164,1.90019,0.000198322,14.3867,15.6892,18.1224,19.8298,21.1836,22.124,21.45,22.9735,29.2042,27.3758,14,16,18,21,16,17,30,25,21,24
503.701,0.878941,0.00403208,6,115,0,-502.469,1.89976,0.000204431,14.724,16.0999,18.6797,20.4964,21.9403,22.9448,22.2247,23.8536,30.5479,28.5784,20,14,14,18,22,21,16,22,37,30
503.169,0.813097,0.00403208,2,3,0,-502.654,1.89976,0.000193988,14.1418,15.3929,17.7243,19.3561,20.6477,21.5438,20.9016,22.3527,28.2663,26.5341,22,11,22,17,19,18,25,25,37,24
503.363,0.88066,0.00403208,6,119,0,-501.905,1.89993,0.000195913,14.2498,15.5235,17.8997,19.5648,20.8837,21.7992,21.1431,22.6259,28.6786,26.9042,18,14,19,26,19,23,14,15,27,24
502.668,0.864675,0.00403208,6,67,0,-502.113,1.90034,0.000220963,15.704,17.2961,20.3101,22.4533,24.1677,25.366,24.5065,26.4536,34.5621,32.16,14,25,19,27,25,33,26,22,32,33
503.521,1,0.00403208,2,3,0,-502.617,1.90034,0.000199076,14.4309,15.7425,18.1941,19.915,21.28,22.2283,21.5486,23.0852,29.3729,27.5272,17,21,25,24,22,24,18,25,26,27
503.384,0.957523,0.00403208,1,1,0,-503.346,1.90034,0.000196802,14.3047,15.5894,17.9873,19.6684,21.0005,21.9255,21.2625,22.7608,28.8806,27.0859,15,12,6,17,21,17,25,27,34,28
503.153,0.931184,0.00403208,1,1,0,-503.069,1.90034,0.00019395,14.148,15.3994,17.7312,19.3633,20.6552,21.5514,20.9091,22.3604,28.2748,26.5424,17,16,32,30,15,20,16,15,27,35
503.735,0.960351,0.00403208,6,103,0,-502.575,1.90001,0.000204601,14.7373,16.1157,18.7003,20.5206,21.9674,22.9741,22.2524,23.8848,30.5942,28.6201,16,12,17,19,26,26,18,28,37,32
503.626,0.972288,0.00403208,1,3,0,-503.621,1.90001,0.000200242,14.4912,15.8164,18.2949,20.0361,21.4176,22.3778,21.6895,23.2456,29.6187,27.747,12,16,19,19,30,18,21,27,29,34
502.893,0.765159,0.00403208,2,3,0,-502.457,1.9,0.000219655,15.6196,17.1933,20.1702,22.2854,23.9765,25.1581,24.3106,26.2303,34.2161,31.8517,20,17,22,24,25,25,23,28,26,26
502.354,0.940513,0.00403208,2,3,0,-502.054,1.9,0.000223533,15.8554,17.4824,20.5673,22.7641,24.5233,25.7536,24.8711,26.871,35.2167,32.7417,20,11,15,12,15,22,21,28,40,46
503.549,1,0.00403208,1,1,0,-502.748,1.90001,0.000212264,15.1801,16.6555,19.4346,21.4007,22.9682,24.0611,23.2774,25.0513,32.3872,30.2219,18,12,19,21,21,27,15,30,35,29
503.719,0.973553,0.00403208,2,3,0,-503.418,1.9,0.000203309,14.6638,16.0263,18.5791,20.3756,21.8028,22.7955,22.0839,23.6933,30.3015,28.3582,18,19,19,10,33,24,20,19,22,32
503.712,0.962888,0.00403208,2,3,0,-503.527,1.9,0.000202947,14.6433,16.0013,18.5452,20.3352,21.7569,22.7458,22.0369,23.64,30.22,28.2853,14,11,17,24,17,25,25,28,35,33
502.9,0.721652,0.00403208,6,79,0,-501.637,1.89981,0.00021946,15.605,17.1757,20.1467,22.2574,23.9449,25.1239,24.2783,26.1936,34.1602,31.8016,21,18,24,24,29,20,26,26,34,34
503.64,0.999817,0.00403208,6,95,0,-502.975,1.90011,0.000210263,15.0648,16.5146,19.2422,21.1695,22.7049,23.7748,23.0076,24.7439,31.9124,29.7982,24,14,15,14,23,15,17,16,35,24
