# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:06:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/8walc1ce.json
# init = 2 (Default)
# random
#   seed = 44886
# output
#   file = /home/lab5/output/code2-20230416100655_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
502.966,1,0.00171646,1,1,0,-501.498,1.89959,0.000218313,15.5325,17.0874,20.0264,22.113,23.7805,24.9451,24.1098,26.0015,33.8627,31.5365,13,22,20,23,25,20,34,29,33,25
503.529,1,0.00171646,2,3,0,-502.995,1.89938,0.000206965,14.8632,16.2701,18.912,20.7752,22.2575,23.2895,22.5496,24.2236,31.117,29.0868,25,11,15,25,34,23,23,19,36,28
502.397,0.858744,0.00171646,2,3,0,-502.116,1.89857,0.000214113,15.2669,16.7643,19.5879,21.5876,23.183,24.2959,23.4978,25.3047,32.7881,30.5775,16,21,34,16,17,37,19,29,30,30
502.628,0.902884,0.00171646,2,7,0,-501.534,1.90095,0.000192385,14.0713,15.3054,17.603,19.2097,20.4806,21.3619,20.7304,22.1572,27.9649,26.2649,20,20,21,20,19,24,14,6,23,29
503.475,0.865743,0.00171646,2,7,0,-501.705,1.89989,0.000197591,14.3419,15.6353,18.0506,19.7447,21.0875,22.0201,21.3517,22.8625,29.0373,27.2258,18,10,15,27,24,24,25,33,30,31
501.81,0.794361,0.00171646,3,7,0,-500.398,1.90141,0.000189827,13.9394,15.145,17.3862,18.951,20.1876,21.0446,20.4305,21.8174,27.4509,25.8037,19,14,21,24,15,25,16,12,32,21
502.689,0.998117,0.00171646,3,7,0,-501.385,1.90144,0.000208008,14.954,16.377,19.0506,20.9374,22.439,23.4848,22.735,24.4316,31.4238,29.3636,15,11,25,23,33,23,18,30,35,33
503.599,0.989326,0.00171646,3,7,0,-502.215,1.89961,0.000209372,15.0055,16.4432,19.1466,21.0559,22.5763,23.6356,22.8761,24.5948,31.686,29.5954,14,16,20,22,23,23,32,16,34,36
502.435,0.849668,0.00171646,2,3,0,-502.236,1.89904,0.000219685,15.6065,17.179,20.154,22.2677,23.9578,25.1386,24.2917,26.2101,34.1911,31.828,13,20,20,11,17,21,25,25,45,32
502.61,0.977915,0.00171646,3,7,0,-502.012,1.90005,0.00018865,13.8571,15.0479,17.26,18.8034,20.0225,20.8671,20.2619,21.6286,27.1746,25.5537,16,13,20,14,20,15,25,27,26,23
503.65,0.93929,0.00171646,2,3,0,-502.38,1.90043,0.000204853,14.758,16.1401,18.732,20.5577,22.009,23.0189,22.2949,23.9325,30.6646,28.6837,17,20,17,28,26,21,25,26,29,27
502.362,0.773723,0.00171646,2,3,0,-501.699,1.89942,0.000188244,13.8267,15.0122,17.2139,18.7497,19.9627,20.8029,20.2008,21.5604,27.0756,25.464,16,16,20,20,12,23,13,22,19,25
503.058,0.930552,0.00171646,1,3,0,-501.659,1.8989,0.00020938,14.9953,16.432,19.1337,21.0418,22.5612,23.6199,22.8608,24.5784,31.6652,29.576,17,17,23,23,29,25,24,23,45,26
502.665,0.972441,0.00171646,2,3,0,-502.648,1.89877,0.000214179,15.2739,16.7725,19.5984,21.5999,23.1967,24.3106,23.5118,25.3203,32.811,30.5982,19,13,18,18,20,24,21,23,39,39
502.944,1,0.00171646,2,3,0,-502.376,1.89881,0.000201668,14.5538,15.8947,18.4045,20.1691,21.5701,22.5441,21.8459,23.4247,29.8986,27.9961,15,22,17,18,19,20,17,17,32,28
503.534,1,0.00171646,2,3,0,-502.981,1.89944,0.000208553,14.9554,16.3825,19.0645,20.9578,22.465,23.5149,22.7621,24.4653,31.488,29.4183,24,15,13,21,14,17,20,25,20,28
503.554,0.949021,0.00171646,3,7,0,-503.076,1.90056,0.000202461,14.624,15.9769,18.5104,20.2924,21.7077,22.6919,21.9864,23.5818,30.1279,28.2036,18,15,26,18,18,26,30,29,27,28
503.689,0.998903,0.00171646,2,3,0,-503.537,1.89998,0.000208949,14.9864,16.4193,19.1129,21.0148,22.529,23.5839,22.8276,24.539,31.598,29.5173,17,7,24,15,15,23,24,34,23,28
501.301,0.81326,0.00171646,2,7,0,-501.098,1.89808,0.000193887,14.1126,15.3605,17.6856,19.313,20.601,21.4946,20.8542,22.3012,28.1978,26.4707,8,18,16,13,23,18,21,23,37,23
503.629,1,0.00171646,2,7,0,-501.537,1.89965,0.000208754,14.9703,16.4002,19.088,20.9855,22.4962,23.5486,22.794,24.5013,31.542,29.4669,15,16,19,19,15,17,26,24,42,33
503.728,0.990621,0.00171646,2,7,0,-503.397,1.90015,0.000205004,14.7624,16.146,18.7409,20.5689,22.0221,23.0333,22.3083,23.9482,30.6903,28.7063,8,15,16,22,17,27,28,19,32,27
503.592,0.961454,0.00171646,1,3,0,-503.545,1.90005,0.000211434,15.1321,16.5968,19.3545,21.3044,22.8585,23.9418,23.165,24.9232,32.1893,30.0453,16,22,25,17,18,18,32,25,37,26
503.342,0.968421,0.00171646,2,3,0,-503.111,1.89913,0.00020584,14.7949,16.1875,18.8005,20.6421,22.1067,23.126,22.3952,24.0484,30.8499,28.8477,17,15,19,24,19,23,24,19,36,27
503.186,0.982943,0.00171646,1,1,0,-503.18,1.89897,0.000204218,14.7003,16.0725,18.645,20.4563,21.8958,22.8973,22.1793,23.8032,30.4755,28.5127,22,10,15,23,21,24,21,26,36,19
502.174,0.807973,0.00171646,2,3,0,-501.449,1.89886,0.000190667,13.949,15.1611,17.4153,18.99,20.2348,21.0976,20.4793,21.8759,27.5525,25.892,7,23,12,22,17,25,20,27,29,24
501.648,0.680157,0.00171646,3,7,0,-497.301,1.898,0.000209727,15.0019,16.4418,19.15,21.063,22.5866,23.6482,22.887,24.6096,31.7187,29.6225,11,18,27,19,27,25,27,25,28,35
501.248,0.976446,0.00171646,3,7,0,-500.996,1.89806,0.000217615,15.467,17.0101,19.9258,21.9949,23.648,24.8023,23.9744,25.8492,33.6359,31.3324,14,14,20,18,21,25,19,22,31,28
501.657,1,0.00171646,2,3,0,-500.986,1.89839,0.000219143,15.5636,17.1278,20.0859,22.1871,23.8667,25.0401,24.1985,26.1047,34.0312,31.6848,17,24,22,27,33,28,28,25,31,26
502.198,1,0.00171646,1,1,0,-501.655,1.89853,0.000215954,15.3753,16.8969,19.7693,21.8057,23.4316,24.5664,23.7526,25.5954,33.2387,30.9792,9,19,20,22,19,23,24,29,35,28
501.98,0.981952,0.00171646,1,1,0,-501.81,1.89838,0.000215804,15.364,16.8835,19.7514,21.7845,23.4076,24.5405,23.7281,25.5676,33.1966,30.9414,11,13,21,20,29,29,30,25,36,34
503.105,1,0.00171646,2,3,0,-502.035,1.89916,0.000197483,14.3255,15.6167,18.0277,19.7187,21.0591,21.9898,21.3227,22.8306,28.9931,27.1853,14,13,17,24,20,18,28,14,28,40
502.895,0.958334,0.00171646,3,7,0,-501.988,1.90079,0.000193703,14.1407,15.3899,17.7171,19.3457,20.6347,21.5289,20.8881,22.336,28.2355,26.5077,5,11,16,22,20,20,21,24,35,29
502.543,0.930635,0.00171646,2,3,0,-501.816,1.90156,0.000204,14.7259,16.099,18.6728,20.4848,21.9247,22.9264,22.2083,23.8325,30.505,28.5422,10,15,19,17,27,22,25,28,22,28
502.809,0.926125,0.00171646,2,3,0,-501.799,1.90095,0.000216169,15.4254,16.9536,19.8388,21.8845,23.5179,24.6581,23.8404,25.6919,33.3728,31.102,16,15,13,19,24,19,22,21,27,36
503.11,0.853551,0.00171646,2,3,0,-501.591,1.90101,0.000210964,15.1192,16.5794,19.3275,21.2702,22.8182,23.8972,23.1235,24.8745,32.1081,29.9741,14,16,18,18,22,27,23,22,31,28
502.836,0.657381,0.00171646,3,7,0,-500.717,1.8996,0.000219486,15.6032,17.174,20.1451,22.2559,23.9435,25.1225,24.2768,26.1923,34.1596,31.8008,23,21,18,22,26,31,27,24,44,35
502.726,0.967582,0.00171646,1,1,0,-502.49,1.89958,0.000220322,15.6534,17.2355,20.2295,22.3577,24.0597,25.249,24.396,26.3284,34.3719,31.9897,8,27,29,28,20,17,27,27,40,25
503.535,0.912321,0.00171646,2,5,0,-502.024,1.90065,0.000205688,14.8089,16.2016,18.8149,20.6565,22.1209,23.1402,22.4095,24.0624,30.8622,28.8607,9,18,17,19,21,30,13,26,27,42
503.387,0.910728,0.00171646,2,7,0,-502.35,1.89971,0.00019686,14.2989,15.5835,17.9812,19.6623,20.9944,21.9193,21.2564,22.7547,28.8749,27.08,12,11,22,17,20,21,23,29,22,26
502.89,0.94182,0.00171646,2,3,0,-502.566,1.89913,0.000216113,15.394,16.9187,19.7971,21.838,23.4675,24.6049,23.7892,25.6362,33.2982,31.033,14,18,21,21,21,21,22,25,30,30
502.353,0.950414,0.00171646,2,3,0,-502.255,1.89911,0.000220796,15.6746,17.2623,20.268,22.4051,24.1145,25.3091,24.4522,26.3935,34.4766,32.0822,21,16,16,23,27,37,25,19,39,30
503.083,1,0.00171646,2,3,0,-502.416,1.89891,0.000209124,14.9807,16.4142,19.1094,21.0126,22.528,23.5837,22.8268,24.5397,31.6055,29.5226,18,10,25,18,19,29,17,26,36,33
503.349,0.97394,0.00171646,2,3,0,-502.873,1.89954,0.000197339,14.3229,15.6129,18.0214,19.7105,21.0493,21.9789,21.3126,22.8187,28.9729,27.1676,19,12,25,13,25,22,15,22,26,27
502.677,0.975793,0.00171646,2,3,0,-502.612,1.89873,0.000213222,15.2169,16.703,19.5036,21.486,23.067,24.1697,23.379,25.169,32.5772,30.3896,14,28,17,23,23,20,25,25,28,26
502.984,0.97353,0.00171646,2,7,0,-501.755,1.90097,0.000196685,14.3072,15.5913,17.988,19.6681,20.9994,21.9237,21.2612,22.7585,28.8736,27.0804,13,13,15,21,15,22,18,28,26,22
503.483,0.904353,0.00171646,3,7,0,-502.315,1.90016,0.000197706,14.3522,15.6473,18.066,19.7626,21.1075,22.0415,21.3721,22.8852,29.0703,27.2557,7,19,19,14,25,22,17,20,38,34
503.075,0.962897,0.00171646,2,7,0,-502.867,1.9008,0.000214652,15.3329,16.8408,19.6849,21.6999,23.3077,24.4296,23.6251,25.4465,32.9934,30.7636,13,21,22,21,23,22,31,27,25,31
503.326,1,0.00171646,3,7,0,-503.066,1.89932,0.000199211,14.4236,15.7356,18.1878,19.9094,21.2749,22.2236,21.5436,23.0809,29.3723,27.5254,15,13,21,14,26,29,14,20,33,29
502.3,0.869332,0.00171646,2,7,0,-501.67,1.89865,0.000216684,15.4206,16.9521,19.8444,21.8958,23.5341,24.6779,23.8576,25.7151,33.4237,31.1441,16,12,18,18,21,30,22,24,36,29
503.653,0.988807,0.00171646,2,3,0,-501.81,1.89961,0.000204758,14.7404,16.1201,18.7076,20.53,21.9787,22.9866,22.264,23.8985,30.6176,28.6405,21,20,30,19,17,27,21,17,32,25
503.356,0.913344,0.00171646,2,7,0,-503.092,1.90029,0.000214568,15.3201,16.8261,19.6666,21.6788,23.2845,24.4047,23.6014,25.4202,32.956,30.7295,18,17,19,24,22,26,24,30,38,30
503.102,0.924759,0.00171646,1,1,0,-503.032,1.90028,0.000217421,15.4898,17.0337,19.9506,22.0203,23.6738,24.8283,24.0003,25.8754,33.6621,31.3587,13,17,15,14,21,26,21,27,32,31
503.102,0.729968,0.00171646,1,1,0,-502.313,1.90028,0.000217421,15.4898,17.0337,19.9506,22.0203,23.6738,24.8283,24.0003,25.8754,33.6621,31.3587,13,16,20,22,23,22,20,22,39,28
503.458,0.978625,0.00171646,3,7,0,-501.944,1.89985,0.000213528,15.252,16.7436,19.5554,21.5461,23.1339,24.2414,23.4472,25.2451,32.6878,30.4898,18,15,14,22,22,27,27,16,38,24
502.927,0.846641,0.00171646,2,3,0,-502.327,1.89953,0.000192441,14.0543,15.2873,17.5829,19.1882,20.4581,21.3388,20.7077,22.1334,27.9367,26.238,14,12,10,29,15,23,27,26,29,26
502.133,0.926001,0.00171646,2,3,0,-502.047,1.89982,0.000224803,15.9304,17.5749,20.6952,22.9189,24.7004,25.9469,25.0527,27.0792,35.5442,33.0325,14,20,19,22,29,18,25,25,33,42
500.554,0.917386,0.00171646,3,7,0,-498.598,1.89859,0.000228188,16.1203,17.8107,21.0246,23.3195,25.1605,26.4498,25.5248,27.6218,36.4052,33.7954,15,14,20,32,22,33,28,33,42,32
502.415,1,0.00171646,3,7,0,-501.003,1.89888,0.000218412,15.5275,17.0825,20.0222,22.1094,23.7773,24.9423,24.1068,25.9992,33.8637,31.5363,14,11,29,24,37,24,24,30,35,29
502.801,1,0.00171646,2,3,0,-502.397,1.89903,0.000216009,15.3862,16.9094,19.7847,21.8232,23.4508,24.5869,23.7722,25.6169,33.269,31.0068,12,20,23,18,29,28,21,19,31,20
503.129,0.955523,0.00171646,3,7,0,-501.659,1.90109,0.000208197,14.9596,16.3845,19.062,20.9516,22.4558,23.5033,22.7522,24.4517,31.4569,29.3927,13,16,20,10,22,19,26,23,23,32
503.735,0.820374,0.00171646,2,3,0,-502.025,1.89994,0.00020579,14.8041,16.1972,18.8111,20.6533,22.1183,23.1379,22.4069,24.0605,30.8636,28.861,9,13,14,23,18,34,24,23,29,30
502.933,0.936175,0.00171646,2,3,0,-502.839,1.90129,0.000205745,14.8215,16.2158,18.8321,20.676,22.1422,23.1627,22.4311,24.0861,30.8947,28.8905,20,9,23,14,22,25,19,26,33,23
502.821,0.870819,0.00171646,2,3,0,-502.137,1.90077,0.000192797,14.0911,15.3297,17.6362,19.2495,20.5259,21.4111,20.7767,22.2099,28.0454,26.3369,9,18,23,16,19,23,16,19,36,21
503.253,0.974729,0.00171646,3,7,0,-502.077,1.89919,0.000199684,14.4482,15.7656,18.2288,19.9586,21.3309,22.2844,21.6009,23.1461,29.4721,27.6147,11,15,18,10,26,20,17,19,30,35
502.957,0.812406,0.00171646,1,3,0,-500.286,1.90079,0.000194432,14.1807,15.4382,17.7822,19.4233,20.7225,21.6239,20.9779,22.4377,28.3891,26.6455,17,20,23,24,23,15,25,17,22,26
501.701,0.707167,0.00171646,2,3,0,-499.705,1.90103,0.000185705,13.7139,14.8732,17.0231,18.5205,19.702,20.5198,19.9338,21.2567,26.6124,25.049,14,12,15,23,23,21,23,25,23,31
503.337,0.966414,0.00171646,2,5,0,-501.032,1.89913,0.000207072,14.8656,16.2735,18.9174,20.7821,22.2657,23.2987,22.5581,24.2336,31.1339,29.1015,15,20,16,16,22,25,12,36,31,29
502.76,0.93487,0.00171646,3,7,0,-502.1,1.89883,0.000197531,14.3233,15.6147,18.026,19.7173,21.0579,21.9888,21.3216,22.8297,28.9937,27.1855,21,18,17,30,17,21,17,23,30,29
501.386,0.737344,0.00171646,2,7,0,-500.264,1.90013,0.00022882,16.1846,17.8867,21.124,23.4365,25.2921,26.5918,25.6593,27.7734,36.633,33.9998,14,12,18,26,29,30,21,27,41,45
502.673,1,0.00171646,2,3,0,-501.557,1.90041,0.000220732,15.6911,17.2801,20.2879,22.4264,24.1369,25.3323,24.4749,26.4174,34.5051,32.1094,13,13,27,19,24,29,19,31,41,34
502.887,1,0.00171646,2,3,0,-502.634,1.90016,0.000190967,13.9833,15.2003,17.4642,19.0459,20.2964,21.1632,20.542,21.9452,27.6498,25.9809,18,9,19,15,30,23,22,17,31,33
502.887,0.709742,0.00171646,1,3,0,-501.199,1.90016,0.000190967,13.9833,15.2003,17.4642,19.0459,20.2964,21.1632,20.542,21.9452,27.6498,25.9809,17,13,22,16,16,15,15,17,35,31
503.686,0.98246,0.00171646,1,3,0,-502.881,1.90033,0.000206397,14.8447,16.2458,18.8759,20.7302,22.2051,23.2318,22.4957,24.161,31.0153,28.9971,13,20,16,21,21,24,29,18,26,35
502.294,0.854217,0.00171646,2,3,0,-502.197,1.90152,0.000196393,14.2989,15.5803,17.9715,19.6475,20.9753,21.8972,21.2365,22.7297,28.8269,27.0391,20,17,23,20,26,17,26,23,34,26
503.687,0.937553,0.00171646,3,7,0,-501.721,1.89987,0.000208703,14.9706,16.4002,19.0873,20.9843,22.4945,23.5465,22.7922,24.499,31.537,29.4627,13,25,19,26,24,26,26,27,27,22
502.947,0.861003,0.00171646,2,3,0,-502.47,1.90108,0.000212786,15.227,16.7108,19.5066,21.485,23.0626,24.1628,23.3739,25.1597,32.548,30.3667,23,23,20,23,15,20,21,19,38,34
503.017,0.99656,0.00171646,2,3,0,-502.819,1.90092,0.000214056,15.2994,16.7996,19.6284,21.6316,23.2298,24.3447,23.5452,25.3553,32.8514,30.6371,16,14,21,25,28,24,22,20,37,35
503.174,0.917334,0.00171646,1,3,0,-501.572,1.89977,0.00021682,15.4459,16.981,19.8802,21.9366,23.5791,24.7257,23.9034,25.7656,33.4948,31.209,12,13,16,30,14,35,15,29,30,39
502.194,0.845535,0.00171646,2,7,0,-501.756,1.90101,0.000189099,13.8946,15.0916,17.3157,18.8679,20.0942,20.9438,20.335,21.71,27.2917,25.6601,10,22,20,21,23,22,18,23,25,26
503.539,0.963495,0.00171646,2,7,0,-501.979,1.90054,0.000209256,15.0127,16.4503,19.1533,21.0621,22.5821,23.641,22.8818,24.5999,31.6881,29.5985,16,18,27,17,28,17,28,30,30,25
503.065,0.822231,0.00171646,2,3,0,-502.135,1.90084,0.000196328,14.2857,15.5655,17.9535,19.6273,20.9533,21.8739,21.2141,22.7052,28.7936,27.0084,23,20,14,19,27,28,21,23,33,32
503.686,0.735586,0.00171646,2,3,0,-500.912,1.9003,0.000203674,14.6889,16.0562,18.6187,20.4224,21.8556,22.8525,22.1378,23.7542,30.3928,28.4403,22,12,16,13,19,28,25,23,41,30
503.499,0.845432,0.00171646,2,3,0,-502.596,1.90062,0.000201576,14.5749,15.9171,18.4292,20.1954,21.5975,22.5723,21.8735,23.4536,29.932,28.0283,18,12,15,17,25,29,18,21,35,31
501.629,0.770757,0.00171646,2,3,0,-500.391,1.9019,0.000214241,15.3254,16.8295,19.666,21.6749,23.2777,24.3959,23.594,25.4095,32.929,30.7076,17,13,15,15,23,29,29,20,29,20
501.234,0.959621,0.00171646,2,7,0,-500.065,1.89786,0.000199206,14.4023,15.7123,18.1608,19.8798,21.2433,22.1906,21.5116,23.0466,29.3284,27.4843,16,19,24,23,24,20,19,22,38,24
501.54,0.930557,0.00171646,3,7,0,-499.937,1.90137,0.000222655,15.8233,17.4403,20.5047,22.6858,24.4318,25.6526,24.7769,26.7611,35.0355,32.5825,18,19,21,33,23,33,20,29,38,29
502.741,1,0.00171646,2,3,0,-501.681,1.90085,0.000192643,14.0839,15.3209,17.6241,19.2349,20.5092,21.393,20.7597,22.1906,28.0157,26.3104,11,16,20,22,14,15,20,24,32,25
502.653,0.9365,0.00171646,2,3,0,-502.095,1.89948,0.00022049,15.6618,17.246,20.2444,22.3758,24.0805,25.2718,24.4174,26.3531,34.411,32.0244,18,13,22,22,22,28,17,32,24,31
503.397,1,0.00171646,2,3,0,-502.841,1.89965,0.000213694,15.2587,16.7523,19.5679,21.5615,23.1517,24.261,23.4655,25.2663,32.7218,30.5198,15,9,26,25,18,27,17,23,32,32
503.527,0.986929,0.00171646,3,7,0,-502.83,1.89959,0.000210944,15.0965,16.5543,19.298,21.2375,22.783,23.8602,23.0878,24.8359,32.0576,29.9271,12,13,11,25,15,23,25,22,32,16
501.703,0.76704,0.00171646,2,3,0,-500.776,1.89817,0.000196679,14.2669,15.5474,17.9372,19.6126,20.9401,21.8617,21.2012,22.6941,28.7917,27.0036,20,12,22,17,18,27,25,28,25,23
503.483,0.933133,0.00171646,2,5,0,-501.284,1.90064,0.000209173,15.0095,16.4461,19.1472,21.0547,22.5735,23.6317,22.873,24.5898,31.6719,29.5842,14,22,15,16,20,17,18,17,28,36
503.308,0.90147,0.00171646,1,3,0,-502.683,1.89993,0.000215611,15.3764,16.8956,19.7628,21.7952,23.4176,24.5499,23.7379,25.5765,33.2004,30.9469,29,17,19,21,15,27,22,28,26,30
502.082,0.762087,0.00171646,1,3,0,-499.349,1.89826,0.000200499,14.4803,15.8062,18.2866,20.0293,21.4122,22.3733,21.6844,23.2421,29.6235,27.7492,18,12,21,15,21,23,23,26,29,23
502.394,0.982587,0.00171646,2,7,0,-501.428,1.90152,0.000212396,15.2109,16.6903,19.4771,21.4488,23.0207,24.1168,23.3308,25.11,32.4683,30.2962,23,13,22,16,21,31,25,23,36,34
502.351,0.805425,0.00171646,2,3,0,-501.44,1.90124,0.000192742,14.0948,15.3334,17.6398,19.253,20.5292,21.4143,20.78,22.213,28.0474,26.3393,9,16,25,22,24,32,24,22,28,24
501.957,0.890314,0.00171646,3,7,0,-499.367,1.90179,0.000212158,15.201,16.6777,19.4591,21.4266,22.9951,24.0888,23.3046,25.0796,32.4197,30.2532,13,18,19,14,24,31,19,20,29,26
503.139,1,0.00171646,3,7,0,-501.804,1.89897,0.000201963,14.5728,15.9175,18.4349,20.2051,21.6107,22.588,21.8874,23.4716,29.9691,28.0595,8,19,19,19,20,22,20,21,29,33
503.437,0.984109,0.00171646,2,5,0,-502.946,1.90078,0.000206921,14.8815,16.2898,18.9343,20.7992,22.2829,23.3159,22.5753,24.2509,31.1504,29.1184,17,16,18,21,17,20,26,31,24,30
503.583,0.99919,0.00171646,2,3,0,-503.388,1.90048,0.000202062,14.6004,15.9483,18.4719,20.2466,21.6558,22.6356,21.9332,23.5215,30.0364,28.1216,13,17,20,22,28,25,13,31,32,21
502.766,0.921754,0.00171646,2,7,0,-502.185,1.9014,0.000207537,14.9261,16.3431,19.0047,20.8824,22.3766,23.4171,22.6711,24.3589,31.3125,29.2641,13,7,14,11,16,19,22,19,22,29
503.589,0.934656,0.00171646,2,5,0,-501.684,1.90021,0.0002111,15.115,16.5757,19.3252,21.269,22.8179,23.8976,23.1234,24.8756,32.1148,29.979,13,19,22,17,27,19,21,18,31,23
503.675,0.992681,0.00171646,1,3,0,-503.39,1.89975,0.000208143,14.9365,16.3588,19.0313,20.9174,22.4186,23.4642,22.7146,24.4107,31.4022,29.3421,18,19,14,22,25,30,12,19,41,30
503.688,0.993612,0.00171646,3,7,0,-503.504,1.90032,0.000206577,14.8548,16.2582,18.8928,20.7504,22.228,23.2567,22.5192,24.1877,31.0563,29.0337,14,14,14,23,17,24,21,18,36,38
503.289,0.934384,0.00171646,2,3,0,-503.046,1.89907,0.000206575,14.8362,16.2378,18.869,20.7243,22.2001,23.2275,22.4909,24.1573,31.0171,28.9971,15,18,23,27,19,26,24,19,21,44
