# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:58:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/1eo8mrs8.json
# init = 2 (Default)
# random
#   seed = 63435
# output
#   file = /home/lab5/output/code4-20230416105829_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 2.39107e-24
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 5.03609e-05
-1.32106e+39,1,2.39107e-24,2,3,0,1.32111e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119892,4.64224e+19,8.29338e+22,1.20781e+26,4.49659e+28,2.06473e+30,1.87874e+32,1.28829e+30,5.92856e+32,1.31307e+39,7.98303e+36,0,0,0,0,0,0,0,0,0,0
-1.32017e+39,1,2.39107e-24,4,15,0,1.32106e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119891,4.64062e+19,8.29015e+22,1.20726e+26,4.49436e+28,2.06365e+30,1.87772e+32,1.28761e+30,5.92523e+32,1.31219e+39,7.9779e+36,0,0,0,0,0,0,0,0,0,0
-1.32012e+39,1,2.39107e-24,2,3,0,1.32017e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119891,4.64052e+19,8.28995e+22,1.20722e+26,4.49422e+28,2.06358e+30,1.87765e+32,1.28756e+30,5.92502e+32,1.31214e+39,7.97758e+36,0,0,0,0,0,0,0,0,0,0
-1.3201e+39,1,2.39107e-24,1,1,0,1.32012e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119891,4.64049e+19,8.2899e+22,1.20721e+26,4.49419e+28,2.06356e+30,1.87764e+32,1.28755e+30,5.92497e+32,1.31212e+39,7.9775e+36,0,0,0,0,0,0,0,0,0,0
-1.30602e+39,1,2.39107e-24,6,63,0,1.3201e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119876,4.61469e+19,8.2386e+22,1.19849e+26,4.45877e+28,2.04631e+30,1.86136e+32,1.27667e+30,5.87198e+32,1.29812e+39,7.89607e+36,0,0,0,0,0,0,0,0,0,0
-1.30596e+39,1,2.39107e-24,2,3,0,1.30602e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119876,4.61459e+19,8.23841e+22,1.19845e+26,4.45863e+28,2.04625e+30,1.86129e+32,1.27663e+30,5.87178e+32,1.29807e+39,7.89576e+36,0,0,0,0,0,0,0,0,0,0
-1.30595e+39,1,2.39107e-24,1,1,0,1.30596e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119876,4.61456e+19,8.23836e+22,1.19844e+26,4.4586e+28,2.04623e+30,1.86128e+32,1.27662e+30,5.87173e+32,1.29805e+39,7.89568e+36,0,0,0,0,0,0,0,0,0,0
-1.30573e+39,1,2.39107e-24,3,7,0,1.30595e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119876,4.61416e+19,8.23757e+22,1.19831e+26,4.45805e+28,2.04597e+30,1.86103e+32,1.27645e+30,5.87091e+32,1.29784e+39,7.89443e+36,0,0,0,0,0,0,0,0,0,0
-1.30572e+39,1,2.39107e-24,1,1,0,1.30573e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119876,4.61414e+19,8.23752e+22,1.1983e+26,4.45802e+28,2.04595e+30,1.86101e+32,1.27644e+30,5.87086e+32,1.29782e+39,7.89435e+36,0,0,0,0,0,0,0,0,0,0
-1.30225e+39,1,2.39107e-24,5,31,0,1.30572e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119873,4.60777e+19,8.22486e+22,1.19615e+26,4.44929e+28,2.0417e+30,1.857e+32,1.27377e+30,5.85782e+32,1.29438e+39,7.87432e+36,0,0,0,0,0,0,0,0,0,0
-1.30224e+39,1,2.39107e-24,1,1,0,1.30225e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119873,4.60775e+19,8.22482e+22,1.19614e+26,4.44926e+28,2.04168e+30,1.85699e+32,1.27376e+30,5.85776e+32,1.29437e+39,7.87424e+36,0,0,0,0,0,0,0,0,0,0
-1.30223e+39,1,2.39107e-24,1,1,0,1.30224e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60772e+19,8.22477e+22,1.19613e+26,4.44923e+28,2.04167e+30,1.85697e+32,1.27374e+30,5.85771e+32,1.29435e+39,7.87416e+36,0,0,0,0,0,0,0,0,0,0
-1.30221e+39,1,2.39107e-24,1,1,0,1.30223e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.6077e+19,8.22472e+22,1.19612e+26,4.44919e+28,2.04165e+30,1.85695e+32,1.27373e+30,5.85766e+32,1.29434e+39,7.87409e+36,0,0,0,0,0,0,0,0,0,0
-1.3022e+39,1,2.39107e-24,1,1,0,1.30221e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119872,4.60767e+19,8.22467e+22,1.19612e+26,4.44916e+28,2.04164e+30,1.85694e+32,1.27372e+30,5.85761e+32,1.29433e+39,7.87401e+36,0,0,0,0,0,0,0,0,0,0
