# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:42:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/yvy7vqyh.json
# init = 2 (Default)
# random
#   seed = 45430
# output
#   file = /home/lab5/output/code2-20230416104223_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
502.676,0.972897,0.00365251,7,187,0,-502.142,1.90105,0.000193842,14.152,15.4031,17.7341,19.3655,20.6568,21.5526,20.9106,22.3612,28.2721,26.5408,18,19,21,20,17,23,21,25,38,21
502.546,0.998986,0.00365251,7,235,0,-501.588,1.90115,0.00019362,14.1413,15.3899,17.7161,19.3439,20.6322,21.5259,20.8854,22.3325,28.2283,26.5016,9,19,25,27,21,25,21,30,29,33
503.045,0.966734,0.00365251,1,3,0,-502.354,1.90115,0.000208771,14.9938,16.4261,19.1183,21.019,22.5323,23.5864,22.8306,24.5408,31.5935,29.5148,25,15,19,20,24,29,26,21,35,22
502.37,0.984639,0.00365251,6,87,0,-501.827,1.90156,0.000198797,14.433,15.7429,18.1908,19.9089,21.2715,22.218,21.5396,23.0733,29.3478,27.5062,11,15,19,23,24,21,33,20,39,23
503.35,0.974131,0.00365251,7,235,0,-500.84,1.90015,0.000215027,15.3451,16.8569,19.7092,21.7303,23.3433,24.4689,23.6617,25.4893,33.0638,30.8254,12,17,13,24,21,32,30,29,27,31
503.184,0.994694,0.00365251,6,127,0,-502.102,1.90056,0.000215283,15.3666,16.8825,19.7428,21.7699,23.3878,24.5169,23.7072,25.5405,33.1406,30.8945,15,18,25,23,24,23,15,26,21,32
501.907,0.794674,0.00365251,6,119,0,-500.364,1.89959,0.00018455,13.6332,14.7783,16.9002,18.3772,19.542,20.348,19.7705,21.0742,26.347,24.8086,20,11,19,25,16,23,12,21,31,20
501.111,0.957155,0.00365251,5,55,0,-500.538,1.89939,0.00022936,16.2065,17.9151,21.1659,23.4887,25.353,26.659,25.722,27.8464,36.7534,34.1055,22,14,17,20,31,19,27,26,49,33
502.683,0.95118,0.00365251,7,131,0,-500.119,1.90065,0.000190765,13.9793,15.1946,17.455,19.0341,20.2825,21.1478,20.5277,21.9284,27.6219,25.9564,9,10,20,21,29,23,20,26,23,27
503.457,1,0.00365251,1,3,0,-502.859,1.90065,0.000200937,14.5395,15.8739,18.3707,20.1254,21.5181,22.4861,21.7922,23.3612,29.7911,27.9022,16,14,24,23,31,27,20,21,32,41
503.488,0.969709,0.00365251,7,179,0,-500.94,1.89953,0.000199895,14.4649,15.7853,18.2543,19.9884,21.3643,22.3203,21.635,23.1843,29.5283,27.6654,18,16,16,23,21,15,26,17,29,26
503.61,0.999972,0.00365251,7,203,0,-501.824,1.90025,0.000210409,15.0754,16.5273,19.259,21.1895,22.7274,23.7992,23.0307,24.7699,31.9517,29.8335,14,19,15,12,23,26,18,21,32,28
503.669,1,0.00365251,1,1,0,-503.62,1.90025,0.000208643,14.9729,16.4023,19.0889,20.9854,22.4953,23.547,22.793,24.4992,31.5351,29.4615,19,17,24,11,17,19,29,17,40,28
503.723,0.997771,0.00365251,5,63,0,-503.633,1.90019,0.000204884,14.756,16.1381,18.7302,20.556,22.0074,23.0174,22.2933,23.931,30.6639,28.6827,15,15,20,12,16,23,18,22,28,20
503.292,0.892831,0.00365251,1,3,0,-503.185,1.90018,0.000215645,15.3824,16.9025,19.7713,21.8049,23.4283,24.5613,23.7488,25.5886,33.2175,30.9625,14,15,28,19,16,23,29,12,41,30
501.659,0.973832,0.00365251,7,131,0,-500.257,1.90195,0.000198014,14.395,15.6961,18.1263,19.8314,21.1831,22.1219,21.449,22.97,29.1889,27.3642,18,20,20,16,17,22,22,19,29,28
501.777,0.999997,0.00365251,3,15,0,-501.603,1.90196,0.000209401,15.0425,16.4839,19.1944,21.1088,22.6332,23.6953,22.9338,24.6571,31.7674,29.6712,13,21,21,26,21,27,25,21,43,34
503.278,0.999955,0.00365251,7,147,0,-500.125,1.90089,0.000209649,15.0408,16.4839,19.1978,21.1149,22.6417,23.7054,22.9427,24.6688,31.7919,29.6917,9,17,12,22,24,14,21,34,36,31
503.543,0.971044,0.00365251,6,83,0,-502.949,1.90053,0.00020152,14.5706,15.9119,18.4225,20.1875,21.5887,22.5628,21.8646,23.4435,29.9172,28.0149,16,21,12,27,20,15,21,27,29,26
503.499,0.916023,0.00365251,2,3,0,-502.968,1.90054,0.000210422,15.0805,16.5329,19.2658,21.1971,22.7356,23.8078,23.039,24.779,31.9639,29.8447,17,23,15,22,28,27,31,19,31,30
503.532,0.975208,0.00365251,2,3,0,-503.304,1.90054,0.000201309,14.5588,15.8976,18.4031,20.1643,21.5624,22.5342,21.8376,23.4128,29.8704,27.9731,12,14,22,22,12,28,23,26,34,30
502.607,0.866861,0.00365251,7,183,0,-501.64,1.89899,0.000193363,14.0969,15.3399,17.6552,19.2752,20.5571,21.4463,20.8091,22.2489,28.1139,26.3964,11,22,13,17,19,18,23,24,29,40
501.483,0.852543,0.00365251,4,19,0,-500.646,1.89911,0.000226385,16.0167,17.6823,20.8456,23.1021,24.911,26.1771,25.2688,27.3277,35.9391,33.3822,15,15,14,21,24,24,26,26,25,25
503.093,0.973225,0.00365251,6,75,0,-500.825,1.89933,0.000195564,14.222,15.4909,17.8575,19.5155,20.8287,21.7402,21.087,22.5632,28.587,26.8213,15,20,17,13,12,26,20,24,28,23
503.226,1,0.00365251,1,1,0,-503.067,1.89933,0.000197362,14.3212,15.6111,18.0197,19.7089,21.0477,21.9774,21.311,22.8171,28.9717,27.1664,19,16,17,24,18,23,13,19,28,25
501.774,0.551067,0.00365251,6,71,0,-496.997,1.89861,0.000220942,15.6757,17.2647,20.273,22.412,24.1231,25.3191,24.4613,26.4046,34.4972,32.0998,14,12,17,18,25,24,29,28,44,28
500.901,0.931132,0.00365251,2,3,0,-500.699,1.8986,0.000184151,13.5987,14.7383,16.8496,18.3188,19.4773,20.2789,19.7046,21.001,26.2428,24.7137,16,13,21,28,24,22,21,25,21,23
501.59,1,0.00365251,1,1,0,-500.842,1.89859,0.000188814,13.8458,15.0367,17.2491,18.793,20.0125,20.8574,20.252,21.6192,27.1682,25.5464,13,11,17,10,27,21,20,33,23,27
502.25,0.996084,0.00365251,6,87,0,-500.704,1.89922,0.000188437,13.8344,15.0218,17.2273,18.766,19.9813,20.8231,20.2199,21.5821,27.1092,25.494,17,12,14,19,24,18,23,10,35,30
502.906,0.86591,0.00365251,2,3,0,-501.1,1.89924,0.00021684,15.4389,16.9734,19.8716,21.9274,23.5693,24.7156,23.8935,25.7551,33.4821,31.197,18,12,21,29,28,27,21,21,31,28
501.171,0.596086,0.00365251,1,1,0,-501.123,1.89923,0.000228544,16.1529,17.8495,21.0758,23.3801,25.2289,26.5237,25.5947,27.7009,36.5252,33.9028,16,13,20,21,21,28,32,15,38,35
503.361,0.960865,0.00365251,2,3,0,-500.723,1.89922,0.000201719,14.5627,15.9047,18.4168,20.1831,21.5854,22.5603,21.8615,23.4418,29.9222,28.0178,8,13,23,22,19,23,20,21,34,27
503.708,0.999008,0.00365251,7,163,0,-503.033,1.90021,0.000207288,14.894,16.3061,18.9583,20.8291,22.3176,23.3541,22.611,24.2922,31.2174,29.1775,12,18,15,22,22,17,20,27,35,21
503.734,0.999806,0.00365251,7,139,0,-503.705,1.9001,0.000205927,14.8144,16.2094,18.8271,20.6722,22.1395,23.1608,22.4286,24.0849,30.9001,28.8938,11,19,21,25,14,21,23,32,31,28
503.679,0.879089,0.00365251,2,3,0,-502.931,1.90009,0.000201754,14.5773,15.9209,18.436,20.2045,21.6085,22.5847,21.8849,23.4672,29.9559,28.0491,11,16,22,23,26,24,28,19,25,23
503.559,0.952927,0.00365251,2,3,0,-503.315,1.90009,0.000198906,14.4179,15.7272,18.174,19.8916,21.2537,22.2,21.5218,23.0551,29.3286,27.4872,12,17,19,16,20,20,15,27,25,20
503.685,0.948385,0.00365251,6,119,0,-503.034,1.89969,0.000204959,14.753,16.1354,18.728,20.5544,22.0062,23.0165,22.2922,23.9305,30.666,28.6839,22,17,19,25,13,24,34,18,32,23
503.24,0.987961,0.00365251,7,159,0,-502.632,1.8991,0.00020992,15.0295,16.4735,19.1895,21.1084,22.6367,23.7017,22.9381,24.6661,31.7989,29.6956,18,16,21,21,15,21,31,17,32,37
503.234,0.964915,0.00365251,2,3,0,-502.976,1.89909,0.000209927,15.0298,16.4739,19.19,21.109,22.6374,23.7024,22.9388,24.6669,31.8003,29.6968,19,18,15,21,23,21,30,24,32,33
502.978,0.986047,0.00365251,6,91,0,-502.524,1.89889,0.000211121,15.0962,16.5553,19.3016,21.2432,22.7904,23.8689,23.0956,24.8458,32.0772,29.9437,7,15,15,19,23,20,20,26,40,34
503.312,0.955764,0.00365251,7,207,0,-502.05,1.89976,0.000195654,14.2332,15.5036,17.8734,19.5337,20.8488,21.7615,21.1073,22.5857,28.6187,26.8503,4,8,24,21,25,19,22,20,26,26
503.082,0.997997,0.00365251,7,163,0,-502.336,1.89908,0.000212959,15.2068,16.69,19.4847,21.4626,23.0399,24.1399,23.3511,25.1367,32.5251,30.3436,17,12,21,25,28,29,29,26,24,40
503.13,0.810935,0.00365251,2,3,0,-501.769,1.89907,0.000199274,14.4236,15.736,18.1891,19.9114,21.2775,22.2267,21.5463,23.0844,29.3789,27.531,18,15,16,25,24,19,28,18,33,29
503.079,0.943193,0.00365251,2,3,0,-502.617,1.89907,0.000198447,14.3776,15.6801,18.1136,19.8213,21.1754,22.116,21.4418,22.9658,29.1988,27.3696,15,12,15,21,20,29,27,24,46,24
503.052,0.992662,0.00365251,1,1,0,-502.999,1.89907,0.000197973,14.3513,15.6482,18.0705,19.7699,21.1171,22.0528,21.3821,22.8981,29.096,27.2775,14,11,13,22,22,14,26,19,21,34
502.931,0.995865,0.00365251,6,71,0,-502.754,1.89893,0.000212875,15.1995,16.6813,19.4734,21.4493,23.025,24.1238,23.3359,25.1195,32.4995,30.3206,13,20,23,22,27,29,16,28,23,28
500.679,0.759388,0.00365251,6,71,0,-499.615,1.89832,0.000185549,13.6685,14.823,16.9637,18.4546,19.6308,20.445,19.8616,21.1786,26.5096,24.9536,11,15,21,14,16,25,15,20,23,20
500.856,1,0.00365251,2,3,0,-500.411,1.8983,0.000223926,15.8524,17.4821,20.5728,22.7743,24.5374,25.7707,24.886,26.8908,35.2595,32.7773,13,16,24,14,27,34,26,33,34,36
502.104,0.994017,0.00365251,2,3,0,-500.916,1.89829,0.000200019,14.4538,15.7741,18.243,19.9772,21.3531,22.3092,21.6239,23.1734,29.5188,27.6554,12,17,17,16,20,29,18,22,27,27
501.963,0.917427,0.00365251,3,11,0,-501.367,1.89833,0.000196453,14.2567,15.5347,17.9196,19.5913,20.9158,21.8353,21.1762,22.6657,28.7478,26.9644,7,17,19,17,18,30,21,28,31,28
501.985,0.999565,0.00365251,2,7,0,-501.944,1.89834,0.00021483,15.3057,16.8122,19.6541,21.6676,23.2745,24.3956,23.5916,25.412,32.9558,30.7267,21,18,8,25,28,29,33,28,24,23
501.954,0.998995,0.00365251,5,59,0,-501.031,1.89813,0.00020754,14.8777,16.2901,18.943,20.8147,22.3041,23.3412,22.5976,24.28,31.2112,29.1694,15,20,20,28,30,23,21,25,37,26
502.026,0.966562,0.00365251,4,27,0,-501.659,1.89819,0.000208927,14.9584,16.3884,19.0766,20.9746,22.4859,23.5386,22.7838,24.4918,31.5363,29.4599,12,22,15,15,26,21,21,29,29,24
502.775,0.811388,0.00365251,6,75,0,-500.372,1.89904,0.000216479,15.4144,16.9438,19.8318,21.8799,23.5154,24.6571,23.8383,25.6924,33.3859,31.111,11,13,19,16,21,25,26,23,36,27
503.099,0.99953,0.00365251,5,63,0,-502.322,1.89892,0.000202455,14.5998,15.9504,18.4796,20.2586,21.6715,22.654,21.9497,23.5424,30.0774,28.1564,13,13,16,21,23,19,26,21,22,13
501.896,0.932217,0.00365251,6,103,0,-499.914,1.89814,0.00020126,14.5212,15.8562,18.3545,20.1106,21.5046,22.4737,21.779,23.3497,29.7881,27.8964,10,9,14,16,31,20,25,21,26,22
501.422,0.943292,0.00365251,3,11,0,-501.302,1.89816,0.000217736,15.4758,17.0207,19.9399,22.0117,23.667,24.8229,23.9939,25.8713,33.6696,31.3625,23,20,20,28,24,21,21,27,42,38
501.065,0.889391,0.00365251,2,3,0,-500.398,1.89814,0.000190687,13.94,15.1514,17.4044,18.9783,20.2224,21.0848,20.4668,21.8627,27.5366,25.8769,14,11,21,12,24,26,17,22,35,20
500.751,0.802985,0.00365251,2,3,0,-498.48,1.89813,0.000188432,13.8189,15.005,17.2079,18.7448,19.9587,20.7996,20.1971,21.5577,27.0784,25.4651,18,19,14,14,19,20,11,20,31,31
501.829,1,0.00365251,2,3,0,-500.931,1.89812,0.000200532,14.4801,15.8063,18.2871,20.0301,21.4133,22.3747,21.6856,23.2436,29.6267,27.7518,9,21,15,20,26,30,27,27,31,20
501.887,0.961065,0.00365251,2,3,0,-501.521,1.89811,0.00020903,14.9632,16.3944,19.0851,20.985,22.4977,23.5515,22.7959,24.5057,31.5582,29.4793,9,22,23,26,28,18,26,20,38,23
501.607,0.738824,0.00365251,2,3,0,-500.091,1.89812,0.00019673,14.269,15.55,17.9408,19.617,20.9451,21.8673,21.2063,22.7001,28.8011,27.0119,10,17,19,16,18,17,24,19,23,25
501.732,0.917655,0.00365251,3,15,0,-500.692,1.89814,0.000198054,14.3424,15.639,18.061,19.7602,21.1074,22.043,21.3724,22.8883,29.0864,27.2678,13,14,15,23,22,19,15,15,28,20
501.643,0.969945,0.00365251,2,7,0,-501.399,1.89812,0.000214351,15.2741,16.774,19.6027,21.6062,23.2048,24.3201,23.5203,25.331,32.8316,30.6157,13,20,20,18,27,28,19,16,36,36
502.419,0.966234,0.00365251,6,95,0,-499.638,1.89852,0.000198735,14.3857,15.6909,18.1299,19.8417,21.1992,22.1423,21.4663,22.9943,29.2453,27.4106,21,18,18,14,23,21,26,12,26,33
502.794,0.955315,0.00365251,6,79,0,-501.841,1.89894,0.000215051,15.328,16.8383,19.6878,21.707,23.3185,24.4429,23.6365,25.4624,33.0299,30.7936,15,14,11,23,17,25,16,26,37,35
502.935,0.809938,0.00365251,4,23,0,-501.082,1.89879,0.000202227,14.5849,15.9325,18.4559,20.2305,21.6398,22.6197,21.9173,23.5057,30.0223,28.1069,14,15,18,12,31,17,18,37,41,27
502.808,0.955826,0.00365251,2,7,0,-502.603,1.89878,0.000212132,15.1538,16.6257,19.398,21.3591,22.9225,24.0125,23.2309,25.0001,32.3159,30.1567,9,17,12,28,19,22,23,26,35,23
502.603,0.94363,0.00365251,1,1,0,-502.58,1.89878,0.00021518,15.3332,16.845,19.6975,21.7189,23.3323,24.4581,23.6507,25.4788,33.0563,30.8169,20,12,16,17,27,28,22,15,37,24
501.967,0.830198,0.00365251,1,1,0,-501.926,1.89878,0.000221164,15.6918,17.2841,20.2991,22.4431,24.1584,25.3573,24.4973,26.4455,34.5599,32.1559,23,10,15,21,23,26,25,24,38,25
502.936,0.998363,0.00365251,4,31,0,-501.884,1.89878,0.000208526,14.944,16.3698,19.0494,20.9409,22.4467,23.4955,22.7435,24.4451,31.4609,29.3933,16,19,19,27,15,29,29,24,28,42
503.136,0.988859,0.00365251,6,75,0,-502.692,1.89893,0.000203739,14.6725,16.0388,18.5994,20.4019,21.8341,22.8304,22.1162,23.7315,30.3661,28.4147,10,21,20,18,14,31,15,20,29,18
502.207,0.800296,0.00365251,7,147,0,-500.42,1.89976,0.000224294,15.8983,17.5355,20.6412,22.8538,24.6261,25.866,24.9766,26.9921,35.4081,32.9115,6,18,31,27,29,24,37,16,34,38
