# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:06:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/8walc1ce.json
# init = 2 (Default)
# random
#   seed = 44886
# output
#   file = /home/lab5/output/code2-20230416100655_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
503.455,0.517189,0.00210815,2,3,0,-499.432,1.90025,0.00019752,14.3431,15.6362,18.0507,19.7442,21.0865,22.0186,21.3505,22.8607,29.0326,27.222,14,18,12,22,20,23,17,24,25,19
502.721,0.881496,0.00210815,2,3,0,-502.35,1.89873,0.000198764,14.3904,15.6962,18.1364,19.8492,21.2074,22.151,21.4747,23.0035,29.2579,27.4222,9,17,20,15,22,26,23,16,26,24
502.716,0.896031,0.00210815,2,7,0,-501.293,1.90033,0.000189837,13.9248,15.1293,17.3683,18.9316,20.167,21.0231,20.4096,21.7952,27.4233,25.7776,18,13,17,25,21,17,20,29,28,30
502.384,0.9388,0.00210815,1,1,0,-502.262,1.9005,0.000187749,13.8152,14.9965,17.1897,18.7192,19.9269,20.7633,20.164,21.5173,27.0054,25.402,12,24,20,18,20,19,18,17,25,23
502.865,0.940716,0.00210815,2,3,0,-501.356,1.89926,0.000193559,14.1113,15.3568,17.6772,19.3009,20.5859,21.4773,20.8385,22.2819,28.1622,26.44,11,11,19,14,25,16,31,18,16,27
503.637,0.913276,0.00210815,1,3,0,-502.128,1.90036,0.00020875,14.9806,16.4115,19.101,20.9999,22.5116,23.5646,22.8096,24.518,31.5633,29.4868,12,17,20,28,24,24,30,22,28,38
503.424,0.983123,0.00210815,2,3,0,-503.405,1.90076,0.00020851,14.9728,16.4012,19.0857,20.9807,22.4893,23.54,22.7866,24.4913,31.5198,29.4485,17,19,20,31,13,31,18,30,36,40
503.032,0.922625,0.00210815,1,1,0,-503.025,1.90107,0.000211344,15.1423,16.6075,19.3656,21.3158,22.87,23.9535,23.1766,24.9349,32.2009,30.057,21,15,16,18,35,24,23,26,34,32
503.158,1,0.00210815,3,7,0,-502.707,1.90108,0.000207195,14.9017,16.3139,18.966,20.8367,22.3251,23.3615,22.6184,24.2995,31.2232,29.1838,14,12,26,16,17,27,31,28,28,21
503.006,0.846424,0.00210815,2,3,0,-501.599,1.89971,0.000192467,14.0583,15.2918,17.5884,19.1945,20.4649,21.346,20.7146,22.141,27.9472,26.2475,14,17,15,10,20,16,17,28,37,28
503.186,1,0.00210815,2,3,0,-502.876,1.90046,0.000215869,15.3998,16.9233,19.7989,21.8376,23.4652,24.6011,23.7865,25.6311,33.2817,31.0201,19,19,17,19,27,27,23,26,33,36
503.607,0.985853,0.00210815,2,3,0,-502.998,1.89968,0.000209836,15.0334,16.4772,19.1926,21.1109,22.6388,23.7034,22.9401,24.6676,31.7976,29.6952,17,19,13,22,25,26,24,28,30,36
503.029,0.912585,0.00210815,2,3,0,-502.893,1.90011,0.000218432,15.5477,17.105,20.0488,22.1389,23.8092,24.9759,24.1392,26.0342,33.9102,31.5794,18,10,21,19,20,25,20,28,31,27
500.509,0.446257,0.00210815,2,3,0,-497.235,1.90221,0.000190887,14.0078,15.2264,17.4931,19.0767,20.3287,21.1965,20.5746,21.9794,27.6902,26.0196,14,21,24,11,22,25,30,21,25,26
501.369,1,0.00210815,1,1,0,-500.374,1.90204,0.000196371,14.3052,15.587,17.9789,19.6554,20.9837,21.9058,21.2449,22.7385,28.8373,27.049,19,12,12,19,20,22,15,19,19,20
503.596,0.968825,0.00210815,1,3,0,-501.388,1.90055,0.000204777,14.7553,16.1365,18.7269,20.5514,22.0017,23.0108,22.2874,23.9238,30.6506,28.6712,6,22,23,26,19,26,23,26,39,26
502.722,0.905253,0.00210815,2,7,0,-502.676,1.89873,0.000198813,14.3931,15.6995,18.1409,19.8544,21.2134,22.1574,21.4808,23.0104,29.2685,27.4317,11,18,17,13,14,25,31,23,32,30
502.022,0.885506,0.00210815,2,3,0,-500.983,1.90186,0.000207574,14.9351,16.3532,19.0169,20.8962,22.3917,23.4331,22.6864,24.3757,31.3355,29.2852,16,12,23,21,14,19,24,23,31,21
502.819,0.745363,0.00210815,2,7,0,-499.499,1.89958,0.000191195,13.9876,15.2065,17.4741,19.0586,20.3115,21.1801,20.5577,21.9636,27.6806,26.008,14,19,12,18,26,12,20,27,21,29
503.642,0.985427,0.00210815,2,3,0,-502.699,1.89959,0.000204573,14.7295,16.1069,18.6897,20.5087,21.9545,22.9604,22.2393,23.8705,30.5748,28.6022,9,12,15,21,21,23,28,23,31,30
503.398,0.9602,0.00210815,2,3,0,-503.296,1.89941,0.000211734,15.1399,16.6077,19.3713,21.3259,22.8838,23.9699,23.1911,24.9538,32.2406,30.0902,16,21,16,20,27,21,17,45,40,23
503.699,0.861652,0.00210815,2,3,0,-502.159,1.90018,0.000202965,14.6471,16.0055,18.5504,20.341,21.7633,22.7525,22.0434,23.647,30.2297,28.2943,16,19,25,15,18,29,25,26,42,30
501.288,0.752929,0.00210815,2,3,0,-500.985,1.90208,0.000196162,14.2942,15.5736,17.9607,19.6336,20.9589,21.8789,21.2195,22.7098,28.7936,27.0099,17,10,18,17,22,21,21,18,24,28
501.955,1,0.00210815,2,3,0,-501.052,1.89836,0.000215769,15.3617,16.8807,19.7476,21.78,23.4025,24.5349,23.7228,25.5616,33.1875,30.9332,21,12,22,30,27,16,25,22,41,32
503.055,0.994078,0.00210815,2,7,0,-501.986,1.90107,0.000199633,14.4725,15.7918,18.2584,19.9905,21.3646,22.3193,21.635,23.1822,29.5162,27.6565,17,15,17,24,17,22,14,16,26,16
502.581,0.873508,0.00210815,2,3,0,-501.488,1.8985,0.00020717,14.8619,16.2701,18.9148,20.7802,22.2644,23.2978,22.5568,24.2331,31.137,29.1035,20,12,16,26,23,27,21,15,22,35
501.956,0.884314,0.00210815,1,1,0,-501.863,1.89815,0.000208651,14.9418,16.3683,19.0494,20.9421,22.4489,23.4985,22.746,24.4488,31.4705,29.401,20,19,16,12,16,28,21,23,28,24
503.665,0.956614,0.00210815,1,3,0,-501.576,1.89983,0.000201854,14.5791,15.9236,18.4405,20.2102,21.6154,22.5924,21.8921,23.4757,29.9704,28.0617,10,14,26,22,24,24,21,25,36,39
503.735,0.998931,0.00210815,1,3,0,-503.663,1.89993,0.000205248,14.773,16.1593,18.7597,20.5918,22.0484,23.0621,22.3354,23.9792,30.7392,28.7497,12,9,15,27,18,18,23,28,33,26
503.735,0.541562,0.00210815,1,3,0,-500.591,1.89993,0.000205248,14.773,16.1593,18.7597,20.5918,22.0484,23.0621,22.3354,23.9792,30.7392,28.7497,18,20,17,21,24,20,24,31,28,26
503.524,0.972909,0.00210815,2,3,0,-503.49,1.89942,0.000202538,14.6117,15.964,18.4965,20.2779,21.6927,22.6766,21.9713,23.5662,30.1108,28.1869,13,17,12,21,23,26,22,25,35,27
503.707,0.746649,0.00210815,2,3,0,-501.159,1.89989,0.000203149,14.6531,16.0134,18.562,20.3553,21.78,22.7709,22.0605,23.667,30.2619,28.3227,16,17,30,13,25,21,20,24,29,27
503.583,0.956836,0.00210815,2,3,0,-503.425,1.90057,0.000204954,14.7657,16.1493,18.744,20.5719,22.0249,23.036,22.3111,23.9508,30.6917,28.7081,15,15,24,17,17,18,18,31,29,17
503.103,0.935614,0.00210815,2,3,0,-502.993,1.9009,0.000213031,15.2387,16.7255,19.5272,21.5102,23.0915,24.1944,23.4035,25.1937,32.6017,30.4144,17,23,14,26,23,26,12,22,32,28
503.713,0.999267,0.00210815,2,3,0,-503.091,1.90024,0.00020569,14.8029,16.1951,18.8073,20.6482,22.1121,23.1309,22.4005,24.0528,30.85,28.8491,12,16,21,16,29,22,22,30,28,34
503.725,0.996075,0.00210815,2,3,0,-503.67,1.89988,0.000204421,14.7252,16.1012,18.681,20.4977,21.9417,22.9463,22.2261,23.855,30.5494,28.5799,16,19,24,17,24,29,24,27,25,30
503.67,0.993847,0.00210815,2,7,0,-503.669,1.90035,0.000207267,14.895,16.3071,18.9591,20.8297,22.3182,23.3546,22.6115,24.2926,31.2171,29.1775,6,14,13,22,32,24,20,26,30,32
503.67,0.563468,0.00210815,2,3,0,-498.73,1.90035,0.000207267,14.895,16.3071,18.9591,20.8297,22.3182,23.3546,22.6115,24.2926,31.2171,29.1775,15,23,20,20,22,20,17,26,26,38
500.857,0.468772,0.00210815,1,3,0,-499.056,1.89949,0.000179046,13.3451,14.4312,16.4374,17.8293,18.9247,19.6815,19.1393,20.3625,25.2883,23.8545,16,17,6,23,21,20,17,20,21,24
500.31,0.952524,0.00210815,2,3,0,-499.095,1.90125,0.000230158,16.2867,18.01,21.2904,23.6354,25.5181,26.8373,25.8908,28.0369,37.0406,34.3631,14,13,21,18,25,34,26,24,30,38
503.51,0.994809,0.00210815,2,3,0,-500.071,1.90069,0.00020558,14.8033,16.1947,18.8054,20.6451,22.1079,23.126,22.3961,24.0471,30.8386,28.8396,15,13,7,20,28,14,18,22,36,35
498.975,0.569183,0.00210815,2,3,0,-498.588,1.89991,0.000170274,12.9058,13.9028,15.7348,16.9995,17.9912,18.6748,18.1853,19.2888,23.7019,22.4221,12,10,18,17,10,24,14,15,23,18
503.487,1,0.00210815,2,3,0,-499.387,1.90071,0.000203694,14.6961,16.0642,18.6283,20.4331,21.8672,22.8648,22.1496,23.767,30.4099,28.4562,10,16,13,23,28,14,30,27,29,33
503.573,0.960931,0.00210815,2,7,0,-503.118,1.89977,0.000199751,14.4604,15.7794,18.2456,19.9776,21.3516,22.3064,21.622,23.1693,29.504,27.6439,19,18,23,23,27,29,24,24,27,28
503.209,0.956882,0.00210815,2,3,0,-503.082,1.90034,0.000194565,14.1816,15.4401,17.7862,19.4287,20.7292,21.6316,20.9848,22.4462,28.4044,26.6587,14,11,21,20,25,19,27,20,39,24
503.572,1,0.00210815,2,3,0,-503.256,1.90038,0.000200473,14.5095,15.838,18.323,20.0689,21.4544,22.4173,21.7271,23.2876,29.6806,27.8029,19,15,19,21,20,26,22,16,25,28
503.335,0.882089,0.00210815,1,3,0,-502.625,1.8997,0.00021475,15.3218,16.8293,19.673,21.6876,23.2953,24.4171,23.6127,25.434,32.9811,30.7511,16,19,25,18,24,23,28,28,27,31
501.942,0.662099,0.00210815,2,3,0,-500.694,1.89826,0.000197814,14.3309,15.6248,18.0414,19.7367,21.0805,22.0138,21.3449,22.857,29.0381,27.2247,9,15,22,19,22,16,13,18,24,34
501.959,0.98425,0.00210815,2,7,0,-500.983,1.9016,0.000216472,15.4534,16.9866,19.8817,21.9349,23.5745,24.719,23.8982,25.7569,33.4694,31.1889,10,16,21,20,26,20,26,29,32,34
503.29,0.960928,0.00210815,2,3,0,-501.375,1.89976,0.00021551,15.3678,16.8855,19.7495,21.7796,23.4,24.5309,23.7199,25.5562,33.1701,30.9196,16,18,17,18,26,23,28,22,34,31
502.773,0.948394,0.00210815,2,3,0,-502.447,1.90138,0.000202611,14.6446,16.0004,18.5396,20.3259,21.7446,22.7312,22.0239,23.6233,30.1864,28.257,16,15,16,22,17,26,20,16,36,29
503.27,1,0.00210815,2,3,0,-502.638,1.89938,0.000213623,15.2504,16.7427,19.5557,21.5473,23.1359,24.244,23.4494,25.2483,32.6956,30.4961,12,16,24,19,21,16,28,25,31,33
503.314,1,0.00210815,2,3,0,-503.196,1.89952,0.000214061,15.2783,16.7765,19.6014,21.6019,23.198,24.3114,23.5129,25.3205,32.8066,30.5952,23,17,24,15,12,25,22,22,26,38
503.354,0.957217,0.00210815,2,7,0,-502.737,1.90066,0.000211922,15.1699,16.6419,19.4139,21.3746,22.9375,24.0272,23.2458,25.0143,32.3261,30.1682,18,14,15,25,25,20,21,29,33,31
502.64,0.920288,0.00210815,2,7,0,-502.503,1.89971,0.000189293,13.887,15.0846,17.3101,18.8635,20.0908,20.9412,20.3318,21.7081,27.2957,25.6622,17,10,17,20,15,18,22,21,33,25
503.047,0.967258,0.00210815,2,7,0,-501.785,1.89885,0.000204062,14.6896,16.0597,18.6281,20.4363,21.8733,22.873,22.1563,23.7772,30.4365,28.4776,16,19,20,28,18,16,15,19,23,32
502.179,0.839621,0.00210815,1,1,0,-502.152,1.89833,0.00020009,14.4584,15.7795,18.2502,19.9857,21.3628,22.3197,21.6338,23.1845,29.5356,27.6705,22,15,18,17,20,22,25,28,35,22
501.645,0.915725,0.00210815,2,3,0,-500.925,1.90204,0.000202097,14.6252,15.9756,18.504,20.2821,21.694,22.6758,21.972,23.5634,30.0912,28.1726,7,22,10,17,22,18,20,25,32,24
501.84,1,0.00210815,2,7,0,-501.676,1.89809,0.000208779,14.9483,16.3763,19.0605,20.9556,22.4643,23.5153,22.7617,24.4668,31.4985,29.426,6,15,20,18,26,16,20,25,32,27
503.1,0.926206,0.00210815,2,3,0,-500.935,1.8989,0.000203609,14.6647,16.0294,18.5867,20.3868,21.817,22.8118,22.0986,23.7116,30.3359,28.3877,16,14,22,22,23,21,20,24,33,31
503.328,1,0.00210815,1,1,0,-503.108,1.89915,0.000202887,14.6274,15.9835,18.5238,20.3111,21.7308,22.7181,22.0103,23.6109,30.1807,28.2491,13,17,25,15,22,27,19,20,34,22
500.698,0.607508,0.00210815,2,3,0,-499.973,1.89884,0.000181176,13.4466,14.5545,16.6035,18.027,19.1481,19.9231,19.3679,20.6209,25.6752,24.2027,11,20,14,16,21,20,17,19,33,27
501.935,1,0.00210815,1,1,0,-500.811,1.89932,0.000185729,13.6917,14.8493,16.996,18.4913,19.6711,20.4877,19.9026,21.2236,26.5716,25.0105,17,12,9,17,17,22,13,17,26,21
502.288,1,0.00210815,2,3,0,-501.396,1.90038,0.000186749,13.7603,14.9304,17.1015,18.6147,19.809,20.636,20.0435,21.3813,26.8022,25.2192,11,17,17,15,14,15,17,20,18,13
503.315,0.99053,0.00210815,2,3,0,-501.93,1.8992,0.000200911,14.517,15.8492,18.3418,20.0935,21.4838,22.4501,21.7574,23.3237,29.7424,27.8567,17,15,25,20,20,18,23,22,28,37
503.566,0.947871,0.00210815,2,7,0,-502.84,1.90042,0.00020068,14.5217,15.8527,18.3428,20.0925,21.4811,22.4462,21.7544,23.3186,29.7275,27.8449,12,10,17,17,26,17,18,21,39,20
502.753,0.877633,0.00210815,2,3,0,-502.513,1.90142,0.000205632,14.817,16.2102,18.824,20.666,22.1307,23.1501,22.4193,24.0725,30.8731,28.8713,18,19,20,23,20,16,26,26,29,43
503.39,0.888706,0.00210815,2,7,0,-501.619,1.89966,0.000213841,15.2675,16.763,19.5825,21.579,23.1717,24.2826,23.486,25.2895,32.7577,30.5519,22,10,20,26,25,20,32,28,27,22
502.88,0.913958,0.00210815,2,3,0,-502.504,1.90128,0.00020932,15.0275,16.4669,19.1735,21.085,22.6071,23.6676,22.9072,24.6278,31.7266,29.6338,11,19,23,17,18,26,22,19,31,31
502.88,0.488577,0.00210815,2,3,0,-498.503,1.90128,0.00020932,15.0275,16.4669,19.1735,21.085,22.6071,23.6676,22.9072,24.6278,31.7266,29.6338,15,24,16,16,17,24,23,29,27,18
503.146,0.82654,0.00210815,1,3,0,-501.047,1.89909,0.000212005,15.1511,16.6218,19.3917,21.3509,22.9127,24.0016,23.2208,24.9882,32.2956,30.1389,11,21,20,15,28,24,20,23,35,36
503.077,0.997862,0.00210815,2,7,0,-502.995,1.90092,0.000197404,14.3462,15.6388,18.0522,19.7447,21.0863,22.0178,21.3501,22.8593,29.0268,27.2176,6,16,16,21,33,19,8,16,29,27
502.838,0.954311,0.00210815,1,1,0,-502.762,1.90113,0.000197056,14.3301,15.6188,18.0246,19.7114,21.0483,21.9765,21.3112,22.8149,28.9582,27.1564,18,16,11,26,18,22,15,27,27,29
501.382,0.789191,0.00210815,2,3,0,-500.58,1.90083,0.000227104,16.0889,17.7676,20.9572,23.2333,25.0585,26.3363,25.4196,27.4976,36.1941,33.6112,18,20,25,21,22,22,25,24,34,42
502.22,1,0.00210815,2,3,0,-500.564,1.90119,0.000190947,13.9967,15.2147,17.4804,19.0634,20.315,21.1825,20.5608,21.9651,27.6742,26.004,16,13,14,19,23,26,22,28,18,23
502.703,1,0.00210815,2,3,0,-502.142,1.90126,0.000197216,14.3407,15.6315,18.0413,19.7312,21.0705,22.0004,21.3339,22.8404,28.9962,27.1906,14,15,17,20,25,14,28,17,27,29
502.611,0.979371,0.00210815,2,3,0,-501.917,1.89864,0.000198945,14.3991,15.707,18.1512,19.867,21.2277,22.173,21.4955,23.0272,29.2945,27.4549,11,16,21,27,22,15,19,30,27,28
502.192,0.920221,0.00210815,1,1,0,-502.061,1.89836,0.000199094,14.4034,15.7126,18.1597,19.8776,21.2402,22.1867,21.5082,23.0421,29.3187,27.4762,12,18,23,23,26,21,16,26,38,19
503.619,0.980335,0.00210815,1,3,0,-502.22,1.89966,0.000201913,14.5799,15.9249,18.4428,20.2133,21.6191,22.5965,21.8959,23.4803,29.9783,28.0686,18,16,22,20,23,22,29,26,42,37
503.721,0.995437,0.00210815,2,3,0,-503.57,1.90013,0.00020382,14.6947,16.0636,18.6293,20.4354,21.8705,22.8689,22.1532,23.7719,30.4208,28.4651,11,17,16,15,18,24,23,25,25,33
503.4,0.912879,0.00210815,1,3,0,-503.117,1.89928,0.000209761,15.0231,16.4653,19.1778,21.0939,22.62,23.6834,22.9209,24.6463,31.7673,29.6676,16,18,19,20,17,21,31,30,29,30
503.473,1,0.00210815,2,3,0,-503.318,1.89963,0.000212351,15.1794,16.6555,19.4358,21.4028,22.9711,24.0646,23.2805,25.0554,32.3959,30.2291,11,17,23,24,18,24,29,24,28,25
